scheduler,seed,cards,tasks,arrival_mode,bw_cap,card_cv,card_jfi,card_lif,max_min_ratio,avg_load_imbalance,completion_rate,throughput,throughput_excl_cold,mean_cold_start,p99_delay,avg_delay,p99_delay_excl_cold,avg_delay_excl_cold,avg_congestion_ratio,congested_card_tick_frac,mean_congestion_wait_ticks,p95_congestion_wait_ticks,avg_utilization,peak_backlog,time_card_cv_mean,time_card_cv_max,time_card_jfi_mean,time_card_lif_mean,time_card_lif_max,time_card_max_min_ratio_mean,time_card_load_variance_mean,completed_tasks,tail_count,tail_frac,max_delay,avg_delay_above_p99,max_delay_excl_cold,eff_tail_count,eff_tail_frac,eff_avg_delay_above_p99,fingerprint_set
p2c,123,16,3200,bursty,900000.0,0.5921980871172612,0.7356222346699787,1.9014217118400492,17.66054167830254,73987791487.211,1.0,6.072106261859583,6.072106261859583,0.0,15.0,5.35875,15.0,5.35875,0.13308332107971318,0.34226190476190477,1.7934375,4.0,0.5975149078102293,3497387.0,0.622489725534695,0.7101523876353808,0.7208484944915432,1.6763973454299312,1.7892762358311411,89.16841795904888,111594798695.34164,3200,7,0.0021875,19.0,17.857142857142858,19.0,7,0.0021875,17.857142857142858,mixed
p2c,2024,16,3200,bursty,900000.0,0.5857706790111207,0.738172292659103,1.9796993897091404,15.438314362795051,70392868099.62769,1.0,6.072106261859583,6.072106261859583,0.0,17.0,5.680625,17.0,5.680625,0.15029861170860256,0.36199874686716793,1.9228125,5.0,0.6006128265596716,3456209.921875,0.6253365285470471,0.7063785451690368,0.7190062698316559,1.668281854397506,1.8288918897265467,64.70020114386267,113670260507.48203,3200,24,0.0075,23.0,19.708333333333332,23.0,24,0.0075,19.708333333333332,mixed
p2c,21,16,3200,mixed,900000.0,0.5351039118662224,0.776273813945901,1.5987456572135268,17.553287648393965,88314488608.40822,1.0,6.072106261859583,6.072106261859583,0.0,15.0,5.285,15.0,5.285,0.12599719855586486,0.3381892230576441,1.47625,3.0,0.6365668070086036,2876209.90625,0.5407246111362835,0.642078227054414,0.7736073902496734,1.575291972536803,1.7937688525640119,59.10060013568952,95357824607.26756,3200,0,0.0,15.0,0.0,15.0,0,0.0,0.0,mixed
p2c,42,16,3200,mixed,900000.0,0.5199304053811212,0.786112725114375,1.5784827567380817,15.767134649605056,88468237869.23132,1.0,6.072106261859583,6.072106261859583,0.0,15.0,5.285,15.0,5.285,0.1271145116458104,0.33724937343358397,1.4846875,3.0,0.6443291565420713,3376209.84375,0.5256664419122903,0.5959741425062871,0.7832732479801306,1.5565127138862378,1.7190820320557243,60.94564804194692,92253965554.6047,3200,0,0.0,15.0,0.0,15.0,0,0.0,0.0,mixed
p2c,99,16,3200,mixed,900000.0,0.5126177905492979,0.7908277020523155,1.5694974195104072,13.19974608790932,84511244670.51012,1.0,6.083650190114068,6.083650190114068,0.0,15.0,5.285,15.0,5.285,0.13020855533748435,0.3398241206030151,1.488125,3.0,0.6459864289740941,3331108.921875,0.5172943552887179,0.6548106495291451,0.7886855790688134,1.5560959975070079,1.890143264180716,62.466827255598545,89342478570.94687,3200,0,0.0,15.0,0.0,15.0,0,0.0,0.0,mixed
p2c,123,16,3200,mixed,900000.0,0.5346220695575019,0.7766674292830129,1.5990797970614405,14.07273683402117,87363179466.7267,1.0,6.083650190114068,6.083650190114068,0.0,15.0,5.285,15.0,5.285,0.1300283519882506,0.3489321608040201,1.534375,3.0,0.6386120380296393,3017028.796875,0.5402636129152516,0.7412528860334573,0.7737038800044509,1.5767226616435148,1.8965711850363716,61.41511706546429,94755481582.47719,3200,0,0.0,15.0,0.0,15.0,0,0.0,0.0,mixed
p2c,2024,16,3200,mixed,900000.0,0.5445964240472231,0.7704351625771194,1.6145348983742176,16.168342585744448,90588466299.42085,1.0,6.072106261859583,6.072106261859583,0.0,15.0,5.285,15.0,5.285,0.12629635538169462,0.33380325814536344,1.50125,3.0,0.6309488027968548,3411109.0,0.5506427280564481,0.624346495538815,0.7672758725024145,1.5867231782956202,1.6822553778191893,64.70020114386267,97527595078.8516,3200,0,0.0,15.0,0.0,15.0,0,0.0,0.0,mixed
stps,21,16,3200,poisson,900000.0,0.3524075758187123,0.8854837847863303,1.519810227811795,12.348003975796479,43325199660.5357,1.0,6.0606060606060606,6.076534666214883,1.3840625,17.0,6.685,15.0,5.3009375,0.0968072157313797,0.22578125,0.8396875,3.0,0.671895434076945,2700554.625,0.3720756842423302,0.40496948465651345,0.8781603801476964,1.4893591334881835,1.569634376522381,57.68165053677927,50825579629.27048,3200,0,0.0,17.0,0.0,15.0,0,0.0,0.0,mixed
stps,42,16,3200,poisson,900000.0,0.35326278988494675,0.885302378781205,1.5242521885837876,10.325477332165441,43610943372.30553,1.0,6.049149338374291,6.064877606742439,1.371875,17.0,6.673125,15.0,5.30125,0.09686857912307374,0.22973815461346633,0.843125,3.0,0.6690213630124519,2931108.890625,0.3742124570707719,0.40417667222111836,0.8770686195193022,1.495198814339501,1.5569284742828988,46.635296600702695,50905464071.49382,3200,0,0.0,17.0,0.0,15.0,0,0.0,0.0,mixed
stps,99,16,3200,poisson,900000.0,0.34805922596395805,0.8883193672947693,1.5078528903137423,11.500943707195718,43546830686.085106,1.0,6.049149338374291,6.064823726253757,1.3671875,17.0,6.664375,15.0,5.2971875,0.09846154929063641,0.22708852867830423,0.845,3.0,0.6740875351565206,3047882.609375,0.3639636251240098,0.39110109698879986,0.882951464430749,1.4840179121883517,1.5245318887439447,57.668950972201294,48832118665.44745,3200,0,0.0,17.0,0.0,15.0,0,0.0,0.0,mixed
stps,123,16,3200,poisson,900000.0,0.3605517204314023,0.8815564768146517,1.5309826679461904,10.583316683894628,44472254162.206604,1.0,6.049149338374291,6.064931488188487,1.3765625,17.0,6.6759375,15.0,5.299375,0.09676010802964882,0.2281795511221945,0.8590625,3.0,0.6653452937463605,2748251.78125,0.3781256231020039,0.4274293527227981,0.874720293108752,1.5041175801641793,1.5819206231508705,55.55003697580531,51486201985.959656,3200,0,0.0,17.0,0.0,15.0,0,0.0,0.0,mixed
stps,2024,16,3200,poisson,900000.0,0.35639051150798345,0.8838948660091721,1.5282724801527423,11.246738712545639,43791643926.71732,1.0,6.072106261859583,6.088099074299779,1.384375,17.0,6.6825,15.0,5.298125,0.09739506891104521,0.22540726817042606,0.8453125,3.0,0.6663342680190195,2748251.78125,0.3734484228162997,0.42153253895624204,0.8774116394918341,1.5015777340168976,1.549070273352536,47.1347752792872,50351178085.55028,3200,0,0.0,17.0,0.0,15.0,0,0.0,0.0,mixed
stps,21,16,3200,bursty,900000.0,0.45815848071427645,0.817619650675383,1.806909258546903,16.800902640280142,49988470467.74794,1.0,6.0606060606060606,6.073935934211682,1.15875,17.0,6.7040625,15.0,5.5453125,0.11110474173911883,0.33375,1.2028125,3.0,0.6310714009333293,2931108.890625,0.5326790782697908,0.5897835186938962,0.7789114221259636,1.585974110026676,1.675113800396572,62.59082609236427,91397869741.6755,3200,3,0.0009375,18.0,18.0,16.0,5,0.0015625,16.0,mixed
stps,42,16,3200,bursty,900000.0,0.4655971010357069,0.8145716774808845,1.841608172574636,20.214007551607672,50417102161.62612,1.0,6.049149338374291,6.062525716890705,1.1671875,17.0,6.6909375,15.0,5.52375,0.0961312909261988,0.279925187032419,1.1771875,3.0,0.6114055049459278,2930750.796875,0.5348066575273501,0.5739817196176444,0.7775641463086216,1.6375506389584047,1.7359001668499334,67.50000164794926,86482779828.56856,3200,5,0.0015625,19.0,18.2,18.0,9,0.0028125,16.22222222222222,mixed
stps,99,16,3200,bursty,900000.0,0.42960636898377424,0.8345348722778061,1.7289894855328771,16.9557482981262,50209747364.90751,1.0,6.049149338374291,6.062288833725744,1.1465625,17.0,6.699375,15.0,5.5528125,0.10428807799341858,0.2995635910224439,1.135,3.0,0.6400188609855568,2931108.890625,0.4957088924837514,0.5550643059847966,0.8026209248278409,1.563331753965889,1.6455409656386812,61.900400639776095,81612228004.14944,3200,11,0.0034375,21.0,19.454545454545453,19.0,13,0.0040625,17.615384615384617,mixed
stps,123,16,3200,bursty,900000.0,0.4401419945567461,0.8295035138508021,1.759659570683544,16.648557597114987,50427480486.771454,1.0,6.049149338374291,6.06249700279384,1.1646875,17.0,6.671875,15.0,5.5071875,0.09980118520037456,0.2914588528678304,1.1703125,3.0,0.6278150342779457,3018063.609375,0.5002087650058314,0.5341174812912884,0.7997713747673425,1.59396815589142,1.6836399057716498,64.70020114386267,80048774739.78479,3200,9,0.0028125,21.0,19.0,19.0,13,0.0040625,16.76923076923077,mixed
stps,2024,16,3200,bursty,900000.0,0.44407492968032813,0.824960685002325,1.8063239519751164,17.450484161725388,47577747663.31819,1.0,6.0606060606060606,6.074123285721065,1.175,21.0,7.1384375,20.0,5.9634375,0.12034827742343701,0.33359375,1.3209375,3.0,0.6372815530059814,2930750.796875,0.5186098502540377,0.5697671726673028,0.7879920643956042,1.5704625464814905,1.6531215371708694,61.900400639776095,88465609595.83789,3200,29,0.0090625,26.0,23.20689655172414,24.0,24,0.0075,22.208333333333332,mixed
stps,21,16,3200,mixed,900000.0,0.35551697704935065,0.8843413012152418,1.5257063828177546,10.662301882951105,44152263731.584076,1.0,6.072106261859583,6.08846829834446,1.41625,17.0,6.7171875,15.0,5.3009375,0.09772578507170042,0.22290100250626566,0.8446875,3.0,0.66701744733283,3089282.609375,0.3730241458782745,0.4080029857893541,0.877686096822311,1.4999831779030504,1.57941433699449,52.12526890581559,50365736619.70073,3200,0,0.0,17.0,0.0,15.0,0,0.0,0.0,mixed
stps,42,16,3200,mixed,900000.0,0.35571753651067683,0.8842910680182792,1.5104633874244835,12.952177179062497,44993609147.54244,1.0,6.072106261859583,6.088330739054382,1.404375,17.0,6.7046875,15.0,5.3003125,0.09935085528130276,0.23104636591478697,0.8565625,3.0,0.6730978969348556,2748251.78125,0.3699611419641355,0.42175174208723165,0.8794553261540788,1.4872922651038603,1.5900798595329122,61.17187649345402,50377425624.14906,3200,0,0.0,17.0,0.0,15.0,0,0.0,0.0,mixed
stps,99,16,3200,mixed,900000.0,0.3443568929864482,0.8904326949893169,1.4870564317431325,12.860185722688687,43321774630.99081,1.0,6.083650190114068,6.099863825305619,1.398125,17.0,6.7021875,15.0,5.3040625,0.09995360259793608,0.23115577889447236,0.8375,3.0,0.6824884961199906,2675463.203125,0.3604135235249727,0.40302406187475726,0.8848811768452544,1.4656964036316935,1.517903746076314,58.37207598936743,49113151339.59855,3200,0,0.0,17.0,0.0,15.0,0,0.0,0.0,mixed
stps,123,16,3200,mixed,900000.0,0.3528422609440904,0.8858708363664033,1.5169889243598575,11.804127548273465,43099678646.38485,1.0,6.083650190114068,6.099820222095407,1.394375,17.0,6.693125,15.0,5.29875,0.10113009299850641,0.2344535175879397,0.8709375,3.0,0.6737190735567009,2856177.78125,0.3719050313885264,0.4115904960338212,0.8783535733519598,1.4849991346641664,1.537673087940032,56.37403450912923,51072644338.57768,3200,0,0.0,17.0,0.0,15.0,0,0.0,0.0,mixed
stps,2024,16,3200,mixed,900000.0,0.3616486828025588,0.8805710570246138,1.540655834796394,13.225586413759865,43910348897.76582,1.0,6.0606060606060606,6.076909701513353,1.4165625,17.0,6.7125,15.0,5.2959375,0.09618967125135736,0.22109375,0.86,3.0,0.6619514473537869,2611108.9375,0.3781544400867423,0.4157414924601365,0.8746827535426598,1.5123590194383187,1.6247514508453402,57.80143179878414,50994599790.17056,3200,0,0.0,17.0,0.0,15.0,0,0.0,0.0,mixed
