scheduler,seed,cards,arrival_mode,base_algo,phase_enabled,card_id,kind,mean_load,max_load,std_load,time_cv,time_lif,time_jfi,mean_cong_ratio,max_cong_ratio,completed_tasks,throughput
rr-phase,2024,16,poisson,RR,True,3,served,216232.70156299198,760000.0,129508.87766225972,0.5989328937118781,3.514732020210181,0.735986480059969,0.0,0.0,86,0.21662468513853905
rr-phase,2024,16,poisson,RR,True,4,served,215948.39890241262,760000.0,134792.61936409018,0.6241890194564635,3.5193592722280154,0.7196253694753022,0.0,0.0,86,0.21662468513853905
rr-phase,2024,16,poisson,RR,True,5,served,218249.23485959147,760000.0,133183.6799243559,0.610236640738,3.482257339820406,0.72865650814314,0.0,0.0,86,0.21662468513853905
rr-phase,2024,16,poisson,RR,True,6,served,217132.3057034202,760000.0,129622.97712927977,0.5969769293857685,3.5001700808081493,0.7372557305982184,0.0,0.0,86,0.21662468513853905
rr-phase,2024,16,poisson,RR,True,7,served,219203.9337856187,760000.0,137127.97098885107,0.6255725826661584,3.4670910639007033,0.7187310369054728,0.0,0.0,85,0.2141057934508816
rr-phase,2024,16,poisson,RR,True,8,served,219146.55511305496,760000.0,128427.43841927081,0.5860344843340873,3.46799884491876,0.7443597534452531,0.0,0.0,86,0.21662468513853905
rr-phase,2024,16,poisson,RR,True,9,served,216678.90523899952,760000.0,127103.85064687481,0.5866000223080216,3.507494184363312,0.7439924915445987,0.0,0.0,85,0.2141057934508816
rr-phase,2024,16,poisson,RR,True,10,served,217174.28724466704,760000.0,130005.78097354487,0.5986241862374861,3.499493469702467,0.7361867894109364,0.0,0.0,86,0.21662468513853905
rr-phase,2024,16,poisson,RR,True,11,served,216678.90523899952,760000.0,130472.03606335944,0.6021446154135178,3.507494184363312,0.7339028656089531,0.0,0.0,86,0.21662468513853905
rr-phase,2024,16,poisson,RR,True,12,served,217571.31259101463,760000.0,129621.16806444724,0.5957640578659652,3.4931075744743514,0.7380428863938737,0.0,0.0,86,0.21662468513853905
rr-phase,2024,16,poisson,RR,True,13,served,218232.72631897434,760000.0,134633.47498318637,0.6169261469354635,3.48252076037929,0.7243238753079928,0.0,0.0,86,0.21662468513853905
rr-phase,2024,16,poisson,RR,True,14,served,218909.7177783572,760000.0,127432.80820659107,0.5821249485854935,3.4717508556175134,0.7468988075675586,0.0,0.0,85,0.2141057934508816
rr-phase,2024,16,poisson,RR,True,15,served,215118.05629378543,760000.0,127314.66791209014,0.5918362693748834,3.5329437848865304,0.7405925291135927,0.0,0.0,86,0.21662468513853905
rr-phase,2024,16,poisson,RR,True,0,demand,216712.49046068167,760000.0,132367.44401242377,0.610797484404524,3.506950607158877,0.7282930966457455,0.0,0.0,85,0.2141057934508816
rr-phase,2024,16,poisson,RR,True,1,demand,219140.2746502086,760000.0,131704.77350539947,0.6010067009162348,3.468098236223857,0.734641013928142,0.0,0.0,86,0.21662468513853905
rr-phase,2024,16,poisson,RR,True,2,demand,218072.69185394363,760000.0,135252.2036942036,0.6202161423530743,3.485076437305674,0.7221947458392755,0.0,0.0,85,0.2141057934508816
rr-phase,2024,16,poisson,RR,True,3,demand,216232.70156299198,760000.0,129508.87766225972,0.5989328937118781,3.514732020210181,0.735986480059969,0.0,0.0,86,0.21662468513853905
rr-phase,2024,16,poisson,RR,True,4,demand,215948.39890241262,760000.0,134792.61936409018,0.6241890194564635,3.5193592722280154,0.7196253694753022,0.0,0.0,86,0.21662468513853905
rr-phase,2024,16,poisson,RR,True,5,demand,218249.23485959147,760000.0,133183.6799243559,0.610236640738,3.482257339820406,0.72865650814314,0.0,0.0,86,0.21662468513853905
rr-phase,2024,16,poisson,RR,True,6,demand,217132.3057034202,760000.0,129622.97712927977,0.5969769293857685,3.5001700808081493,0.7372557305982184,0.0,0.0,86,0.21662468513853905
rr-phase,2024,16,poisson,RR,True,7,demand,219203.9337856187,760000.0,137127.97098885107,0.6255725826661584,3.4670910639007033,0.7187310369054728,0.0,0.0,85,0.2141057934508816
rr-phase,2024,16,poisson,RR,True,8,demand,219146.55511305496,760000.0,128427.43841927081,0.5860344843340873,3.46799884491876,0.7443597534452531,0.0,0.0,86,0.21662468513853905
rr-phase,2024,16,poisson,RR,True,9,demand,216678.90523899952,760000.0,127103.85064687481,0.5866000223080216,3.507494184363312,0.7439924915445987,0.0,0.0,85,0.2141057934508816
rr-phase,2024,16,poisson,RR,True,10,demand,217174.28724466704,760000.0,130005.78097354487,0.5986241862374861,3.499493469702467,0.7361867894109364,0.0,0.0,86,0.21662468513853905
rr-phase,2024,16,poisson,RR,True,11,demand,216678.90523899952,760000.0,130472.03606335944,0.6021446154135178,3.507494184363312,0.7339028656089531,0.0,0.0,86,0.21662468513853905
rr-phase,2024,16,poisson,RR,True,12,demand,217571.31259101463,760000.0,129621.16806444724,0.5957640578659652,3.4931075744743514,0.7380428863938737,0.0,0.0,86,0.21662468513853905
rr-phase,2024,16,poisson,RR,True,13,demand,218232.72631897434,760000.0,134633.47498318637,0.6169261469354635,3.48252076037929,0.7243238753079928,0.0,0.0,86,0.21662468513853905
rr-phase,2024,16,poisson,RR,True,14,demand,218909.7177783572,760000.0,127432.80820659107,0.5821249485854935,3.4717508556175134,0.7468988075675586,0.0,0.0,85,0.2141057934508816
rr-phase,2024,16,poisson,RR,True,15,demand,215118.05629378543,760000.0,127314.66791209014,0.5918362693748834,3.5329437848865304,0.7405925291135927,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,0,served,218626.84814330132,760000.0,132780.0926234973,0.6073366274597032,3.476242769149056,0.7305360829311245,0.0,0.0,85,0.2141057934508816
rr-phase,123,16,poisson,RR,True,1,served,216183.52323333203,760000.0,125556.68227078296,0.5807874734989245,3.5155315661116036,0.7477674900356827,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,2,served,216678.90523899952,760000.0,128450.59427169048,0.5928154110341655,3.507494184363312,0.7399568734234866,0.0,0.0,85,0.2141057934508816
rr-phase,123,16,poisson,RR,True,3,served,216678.90523899952,760000.0,138777.7843363209,0.6404766729979888,3.507494184363312,0.7091140600207483,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,4,served,217132.3057034202,760000.0,132837.0810502633,0.6117794430447616,3.5001700808081493,0.7276568841025999,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,5,served,218924.31727457888,760000.0,126841.552535374,0.5793853972662479,3.4715193335365946,0.7486781496381203,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,6,served,217132.3057034202,760000.0,131287.34504008523,0.6046421540763717,3.5001700808081493,0.732283069553787,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,7,served,217289.57610299907,760000.0,122736.65520677387,0.5648529368412709,3.497636718844473,0.7581162943453285,0.0,0.0,85,0.2141057934508816
rr-phase,123,16,poisson,RR,True,8,served,217862.8120400071,760000.0,127986.30551695208,0.5874628364452094,3.4884338124692795,0.7434321942587324,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,9,served,216678.90523899952,760000.0,127054.82967656612,0.5863737844550353,3.507494184363312,0.7441394100301824,0.0,0.0,85,0.2141057934508816
rr-phase,123,16,poisson,RR,True,10,served,215688.1412276645,760000.0,138233.85722043537,0.6408968821077924,3.523605867592878,0.708843410275317,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,11,served,217585.70616784084,760000.0,137943.88029550802,0.6339749183206967,3.4928765008752585,0.713305328560066,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,12,served,218478.1135985713,760000.0,135147.17586353683,0.6185845055027086,3.4786093100218434,0.7232505126460834,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,13,served,219599.9555774756,760000.0,131117.24723460598,0.5970731956197841,3.460838587154766,0.7371932570673716,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,14,served,217657.54972105243,760000.0,125395.98707789749,0.5761159548042493,3.491723585853134,0.7508017097934413,0.0,0.0,85,0.2141057934508816
rr-phase,123,16,poisson,RR,True,15,served,217585.70616784084,760000.0,133340.1051555227,0.6128164735815278,3.4928765008752585,0.7269850895191385,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,0,demand,218626.84814330132,760000.0,132780.0926234973,0.6073366274597032,3.476242769149056,0.7305360829311245,0.0,0.0,85,0.2141057934508816
rr-phase,123,16,poisson,RR,True,1,demand,216183.52323333203,760000.0,125556.68227078296,0.5807874734989245,3.5155315661116036,0.7477674900356827,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,2,demand,216678.90523899952,760000.0,128450.59427169048,0.5928154110341655,3.507494184363312,0.7399568734234866,0.0,0.0,85,0.2141057934508816
rr-phase,123,16,poisson,RR,True,3,demand,216678.90523899952,760000.0,138777.7843363209,0.6404766729979888,3.507494184363312,0.7091140600207483,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,4,demand,217132.3057034202,760000.0,132837.0810502633,0.6117794430447616,3.5001700808081493,0.7276568841025999,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,5,demand,218924.31727457888,760000.0,126841.552535374,0.5793853972662479,3.4715193335365946,0.7486781496381203,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,6,demand,217132.3057034202,760000.0,131287.34504008523,0.6046421540763717,3.5001700808081493,0.732283069553787,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,7,demand,217289.57610299907,760000.0,122736.65520677387,0.5648529368412709,3.497636718844473,0.7581162943453285,0.0,0.0,85,0.2141057934508816
rr-phase,123,16,poisson,RR,True,8,demand,217862.8120400071,760000.0,127986.30551695208,0.5874628364452094,3.4884338124692795,0.7434321942587324,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,9,demand,216678.90523899952,760000.0,127054.82967656612,0.5863737844550353,3.507494184363312,0.7441394100301824,0.0,0.0,85,0.2141057934508816
rr-phase,123,16,poisson,RR,True,10,demand,215688.1412276645,760000.0,138233.85722043537,0.6408968821077924,3.523605867592878,0.708843410275317,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,11,demand,217585.70616784084,760000.0,137943.88029550802,0.6339749183206967,3.4928765008752585,0.713305328560066,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,12,demand,218478.1135985713,760000.0,135147.17586353683,0.6185845055027086,3.4786093100218434,0.7232505126460834,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,13,demand,219599.9555774756,760000.0,131117.24723460598,0.5970731956197841,3.460838587154766,0.7371932570673716,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,14,demand,217657.54972105243,760000.0,125395.98707789749,0.5761159548042493,3.491723585853134,0.7508017097934413,0.0,0.0,85,0.2141057934508816
rr-phase,123,16,poisson,RR,True,15,demand,217585.70616784084,760000.0,133340.1051555227,0.6128164735815278,3.4928765008752585,0.7269850895191385,0.0,0.0,86,0.21662468513853905
rr,21,16,poisson,RR,False,0,served,310586.6111977527,900000.0,275608.73183208617,0.8873812389053826,2.897742425306813,0.5594576285597065,0.047978908380358246,0.6046578308378217,100,0.2518891687657431
rr,21,16,poisson,RR,False,1,served,310783.2621738232,900000.0,272200.1109532668,0.8758519009335304,2.895908852055951,0.565893629743588,0.04832964063096147,0.596074497691464,100,0.2518891687657431
rr,21,16,poisson,RR,False,2,served,314071.82506740006,900000.0,269107.0176089,0.8568327246519148,2.865586557491616,0.5766472893572292,0.04795611567959443,0.6046578308378217,100,0.2518891687657431
rr,21,16,poisson,RR,False,3,served,310853.2594975008,900000.0,271635.61089388374,0.8738387087624142,2.895256757014111,0.5670239009509436,0.049371485499136204,0.6046578308378217,100,0.2518891687657431
rr,21,16,poisson,RR,False,4,served,316230.6472100323,900000.0,276146.5266677728,0.8732440359721472,2.8460239636490487,0.5673581346176084,0.05115229063641629,0.6039466251243348,100,0.2518891687657431
rr,21,16,poisson,RR,False,5,served,313859.05414141214,900000.0,271816.1583993001,0.8660452990367797,2.867529192242122,0.5714173194105624,0.04786603476398041,0.6046578308378217,100,0.2518891687657431
rr,21,16,poisson,RR,False,6,served,314950.10493988113,900000.0,272740.0111746532,0.8659784737227341,2.8575954917423996,0.5714551140651136,0.05024647450934137,0.5569704027078277,100,0.2518891687657431
rr,21,16,poisson,RR,False,7,served,311562.6984266766,900000.0,274175.0005418086,0.8799994412884864,2.8886641582731274,0.5635710968087616,0.04811430300120698,0.6046578308378217,100,0.2518891687657431
rr,21,16,poisson,RR,False,8,served,310767.4485324504,900000.0,271966.89519089245,0.8751460182693285,2.896056212612055,0.5662897176909281,0.04834722110178464,0.6046578308378217,100,0.2518891687657431
rr,21,16,poisson,RR,False,9,served,313065.6647635587,900000.0,272733.2771627512,0.8711695591681433,2.8747962529832853,0.5685253881454254,0.04840721755741761,0.6046578308378217,100,0.2518891687657431
rr,21,16,poisson,RR,False,10,served,310638.9803211587,900000.0,273941.43376815744,0.8818643220015049,2.8972539089251503,0.5625294574958837,0.049741826145207196,0.6046578308378217,100,0.2518891687657431
rr,21,16,poisson,RR,False,11,served,314869.9512874882,900000.0,274253.30681694427,0.8710050155485958,2.8583229244961066,0.568618059013187,0.04991760783310356,0.5984772416691452,100,0.2518891687657431
rr,21,16,poisson,RR,False,12,served,311996.701850795,900000.0,271655.61463993805,0.8707002767287293,2.884645878181121,0.5687897212791392,0.048678438379254285,0.6046578308378217,100,0.2518891687657431
rr,21,16,poisson,RR,False,13,served,317610.83199435216,900000.0,276570.36595673626,0.8707837960691917,2.833656504561545,0.5687426697096358,0.05088909479311395,0.6046578308378217,100,0.2518891687657431
rr,21,16,poisson,RR,False,14,served,312184.0251593986,900000.0,271378.47991351364,0.8692900918775393,2.8829149715154943,0.5695846586466096,0.04656000191834457,0.6046578308378217,100,0.2518891687657431
rr,21,16,poisson,RR,False,15,served,315026.8710371733,900000.0,272381.4671104177,0.8646293130920777,2.8568991497039615,0.5722186094469717,0.0489484129407802,0.6046578308378217,100,0.2518891687657431
rr,21,16,poisson,RR,False,0,demand,310586.6111977527,2276508.984375,454972.92115877086,1.4648825955639355,7.329707406239513,0.3178759762458719,0.047978908380358246,0.6046578308378217,100,0.2518891687657431
rr,21,16,poisson,RR,False,1,demand,310783.2621738232,2228133.640625,453514.00359980494,1.4592613528400107,7.169413259388434,0.319545611672946,0.04832964063096147,0.596074497691464,100,0.2518891687657431
rr,21,16,poisson,RR,False,2,demand,314071.82506740006,2276508.984375,451088.83311131265,1.436260107109285,7.248370604037658,0.32649403475586114,0.04795611567959443,0.6046578308378217,100,0.2518891687657431
rr,21,16,poisson,RR,False,3,demand,310853.2594975008,2276508.984375,452979.8129802317,1.4572142936911157,7.323420021572278,0.3201563902252703,0.049371485499136204,0.6046578308378217,100,0.2518891687657431
rr,21,16,poisson,RR,False,4,demand,316230.6472100323,2272420.984375,460724.0487828151,1.456924092739228,7.185960641144678,0.3202430965854448,0.05115229063641629,0.6039466251243348,100,0.2518891687657431
rr,21,16,poisson,RR,False,5,demand,313859.05414141214,2276508.984375,456042.6653208183,1.4530173952392784,7.25328441010753,0.32141323590988535,0.04786603476398041,0.6046578308378217,100,0.2518891687657431
rr,21,16,poisson,RR,False,6,demand,314950.10493988113,2031466.984375,455470.2818749785,1.446166471231754,6.450123217970587,0.3234783013590506,0.05024647450934137,0.5569704027078277,100,0.2518891687657431
rr,21,16,poisson,RR,False,7,demand,311562.6984266766,2276508.984375,452743.82242689276,1.4531387252490426,7.306744343500912,0.3213768137688607,0.04811430300120698,0.6046578308378217,100,0.2518891687657431
rr,21,16,poisson,RR,False,8,demand,310767.4485324504,2276508.984375,454622.6917769423,1.4629031899055878,7.325442208073753,0.318462641416016,0.04834722110178464,0.6046578308378217,100,0.2518891687657431
rr,21,16,poisson,RR,False,9,demand,313065.6647635587,2276508.984375,454494.383259839,1.451754166663705,7.27166610907115,0.32179275527861123,0.04840721755741761,0.6046578308378217,100,0.2518891687657431
rr,21,16,poisson,RR,False,10,demand,310638.9803211587,2276508.984375,462257.5330868675,1.4880860496289154,7.328471726315215,0.31110004095903654,0.049741826145207196,0.6046578308378217,100,0.2518891687657431
rr,21,16,poisson,RR,False,11,demand,315876.6061206116,2241466.96875,462284.67719864345,1.4634976704230154,7.096020804700357,0.3182863026146987,0.04991760783310356,0.5984772416691452,100,0.2518891687657431
rr,21,16,poisson,RR,False,12,demand,311996.701850795,2276508.984375,453136.467265228,1.4523758250557717,7.296580287132927,0.32160591601621313,0.048678438379254285,0.6046578308378217,100,0.2518891687657431
rr,21,16,poisson,RR,False,13,demand,314790.5751067577,2276508.984375,460736.1971741052,1.4636276737886822,7.231820659188883,0.3182477566236572,0.05088909479311395,0.6046578308378217,100,0.2518891687657431
rr,21,16,poisson,RR,False,14,demand,312184.0251593986,2276508.984375,449960.904773506,1.441332254409109,7.292202037604689,0.32494554985879065,0.04656000191834457,0.6046578308378217,100,0.2518891687657431
rr,21,16,poisson,RR,False,15,demand,312176.8282553723,2276508.984375,452097.18167852255,1.448208645738082,7.292370151549911,0.3228609841466863,0.0489484129407802,0.6046578308378217,100,0.2518891687657431
bestfit-phase,42,16,poisson,BestFit,True,0,served,236506.00724570116,760000.0,122834.56688878783,0.5193718684751105,3.213449031805995,0.7875583809241815,0.0,0.0,88,0.22110552763819097
bestfit-phase,42,16,poisson,BestFit,True,1,served,247833.70281829068,760000.0,137518.86760656553,0.554883641904802,3.066572428840418,0.7645868708670843,0.0,0.0,89,0.2236180904522613
bestfit-phase,42,16,poisson,BestFit,True,2,served,241585.67833061793,760000.0,128500.27929589649,0.531903547361941,3.145881847184315,0.7794709891879006,0.0,0.0,88,0.22110552763819097
bestfit-phase,42,16,poisson,BestFit,True,3,served,231120.43103947473,760000.0,123234.11906709039,0.5332030513825164,3.288328931292942,0.7786309446381424,0.0,0.0,85,0.2135678391959799
bestfit-phase,42,16,poisson,BestFit,True,4,served,238209.6257655465,760000.0,125995.41420520196,0.5289266283857508,3.1904672095325664,0.7813944491788665,0.0,0.0,90,0.22613065326633167
bestfit-phase,42,16,poisson,BestFit,True,5,served,226637.54180570823,760000.0,117229.91222042388,0.5172572526440598,3.3533720580658812,0.7889203611633789,0.0,0.0,93,0.23366834170854273
bestfit-phase,42,16,poisson,BestFit,True,6,served,226429.61288620837,760000.0,125336.4840363903,0.5535339765800767,3.3564514389817734,0.7654624193917658,0.0,0.0,93,0.23366834170854273
bestfit-phase,42,16,poisson,BestFit,True,7,served,221709.62594221105,760000.0,147777.4051531598,0.6665358101847965,3.427907095915155,0.6923913184614753,0.0,0.0,93,0.23366834170854273
bestfit-phase,42,16,poisson,BestFit,True,8,served,216591.17750863693,760000.0,119711.48265019023,0.5527071048192466,3.5089148539750368,0.7659987590148034,0.0,0.0,91,0.228643216080402
bestfit-phase,42,16,poisson,BestFit,True,9,served,210069.30403482256,760000.0,128781.7059034894,0.613043902321596,3.6178536578291185,0.7268377737132813,0.0,0.0,79,0.1984924623115578
bestfit-phase,42,16,poisson,BestFit,True,10,served,212564.57572039886,760000.0,156517.06587016245,0.7363271388927963,3.5753840799874457,0.6484337238664003,0.0,0.0,87,0.2185929648241206
bestfit-phase,42,16,poisson,BestFit,True,11,served,205012.0199655504,760000.0,137332.0939306477,0.6698733759792455,3.707099711166731,0.6902595828195441,0.0,0.0,74,0.18592964824120603
bestfit-phase,42,16,poisson,BestFit,True,12,served,205835.74965648554,760000.0,136331.15560331068,0.6623298228360747,3.6922643479975963,0.6950812188630822,0.0,0.0,92,0.23115577889447236
bestfit-phase,42,16,poisson,BestFit,True,13,served,203332.98677960114,760000.0,136682.3350964806,0.6722093510810165,3.7377112884481813,0.6887690773226312,0.0,0.0,77,0.1934673366834171
bestfit-phase,42,16,poisson,BestFit,True,14,served,186786.5345943585,760000.0,138648.24383529322,0.7422817931517041,4.068815782949668,0.6447526999524815,0.0,0.0,83,0.20854271356783918
bestfit-phase,42,16,poisson,BestFit,True,15,served,198516.43468318152,760000.0,139563.75697765176,0.7030337674580236,3.8283983953918344,0.6692291548327988,0.0,0.0,69,0.17336683417085427
bestfit-phase,42,16,poisson,BestFit,True,0,demand,236506.00724570116,760000.0,122834.56688878783,0.5193718684751105,3.213449031805995,0.7875583809241815,0.0,0.0,88,0.22110552763819097
bestfit-phase,42,16,poisson,BestFit,True,1,demand,247833.70281829068,760000.0,137518.86760656553,0.554883641904802,3.066572428840418,0.7645868708670843,0.0,0.0,89,0.2236180904522613
bestfit-phase,42,16,poisson,BestFit,True,2,demand,241585.67833061793,760000.0,128500.27929589649,0.531903547361941,3.145881847184315,0.7794709891879006,0.0,0.0,88,0.22110552763819097
bestfit-phase,42,16,poisson,BestFit,True,3,demand,231120.43103947473,760000.0,123234.11906709039,0.5332030513825164,3.288328931292942,0.7786309446381424,0.0,0.0,85,0.2135678391959799
bestfit-phase,42,16,poisson,BestFit,True,4,demand,238209.6257655465,760000.0,125995.41420520196,0.5289266283857508,3.1904672095325664,0.7813944491788665,0.0,0.0,90,0.22613065326633167
