scheduler,seed,cards,arrival_mode,base_algo,phase_enabled,card_id,kind,mean_load,max_load,std_load,time_cv,time_lif,time_jfi,mean_cong_ratio,max_cong_ratio,completed_tasks,throughput
rr,2024,16,bursty,RR,False,0,served,563415.9171488291,900000.0,323173.00242505275,0.5735957976843686,1.5973989598207616,0.7524385749111878,0.16300010323481004,0.7792845585939416,193,0.48370927318295737
rr,2024,16,bursty,RR,False,1,served,538301.1004121632,900000.0,313133.2741571309,0.581706546610016,1.6719267326611322,0.7471705549357585,0.12519413203561106,0.7668170737024432,196,0.49122807017543857
rr,2024,16,bursty,RR,False,2,served,556343.0866325971,900000.0,309673.2953238184,0.5566228875030907,1.617706810104302,0.7634584135084524,0.14198763830445607,0.770668051458706,207,0.518796992481203
rr,2024,16,bursty,RR,False,3,served,560298.0947265625,900000.0,313273.66235066,0.55911962810358,1.606287810846866,0.761838150531981,0.12041889594531881,0.740716865919078,211,0.5288220551378446
rr,2024,16,bursty,RR,False,4,served,543811.6167763158,900000.0,319842.1914671445,0.588148876559774,1.6549848738707504,0.7429867064507143,0.1366313528629105,0.7587848535732977,206,0.5162907268170426
rr,2024,16,bursty,RR,False,5,served,571642.6992823856,900000.0,317496.6922013141,0.5554110856307358,1.5744100311782505,0.7642446758617802,0.14823626913322258,0.7465580470776876,206,0.5162907268170426
rr,2024,16,bursty,RR,False,6,served,557305.5838619987,900000.0,318726.5566819199,0.5719062681432664,1.6149129419504615,0.7535359034354084,0.14696857763427487,0.8070700633158245,196,0.49122807017543857
rr,2024,16,bursty,RR,False,7,served,566683.3536282112,900000.0,322665.47702863184,0.5693928981021837,1.5881885258102548,0.7551682169910069,0.17749176280704132,0.7770185379432263,184,0.46115288220551376
rr,2024,16,bursty,RR,False,8,served,537030.9886508263,900000.0,319313.3272604663,0.5945901335464303,1.6758809435951816,0.7388048384316526,0.15373721994261744,0.7713746987001148,198,0.49624060150375937
rr,2024,16,bursty,RR,False,9,served,567552.3975931038,900000.0,320871.43733690964,0.5653600243742649,1.5857566698982362,0.7577870440116952,0.16141558013323817,0.7759066539400418,201,0.5037593984962406
rr,2024,16,bursty,RR,False,10,served,553502.0359419056,900000.0,306530.0584743201,0.5538011399591182,1.6260102792006028,0.765289116658858,0.10853055676147973,0.7273055254973547,206,0.5162907268170426
rr,2024,16,bursty,RR,False,11,served,553782.5957251528,900000.0,308800.84047268465,0.5576210643968039,1.6251865026951444,0.7628106895614433,0.1349733166088946,0.7698862375886085,201,0.5037593984962406
rr,2024,16,bursty,RR,False,12,served,586585.6053806391,900000.0,306719.5521137479,0.5228896674249545,1.534302907784422,0.7852908093830808,0.13604828522257414,0.7454716512379035,218,0.5463659147869674
rr,2024,16,bursty,RR,False,13,served,536409.3786957628,900000.0,318925.2868158234,0.5945557618535029,1.6778230130656535,0.7388271488976231,0.1454466120269648,0.7702550130665268,183,0.45864661654135336
rr,2024,16,bursty,RR,False,14,served,551304.4875641252,900000.0,320242.9025302654,0.5808820892157461,1.6324916997801802,0.7477060369971436,0.13496691687063736,0.7647756185028071,194,0.48621553884711777
rr,2024,16,bursty,RR,False,15,served,533325.5647884359,900000.0,316000.11942686926,0.5925088544222006,1.6875245805196297,0.7401558846003087,0.1379028482247154,0.7453497549495387,200,0.5012531328320802
rr,2024,16,bursty,RR,False,0,demand,555430.1178336466,2791466.984375,654284.3858433146,1.1779778676662889,5.0257753311300535,0.4188250366944162,0.16300010323481004,0.7792845585939416,193,0.48370927318295737
rr,2024,16,bursty,RR,False,1,demand,531227.1958069,2884710.859375,587206.9712609228,1.1053782183892018,5.4302770681634795,0.45007315823960414,0.12519413203561106,0.7668170737024432,196,0.49122807017543857
rr,2024,16,bursty,RR,False,2,demand,553273.4804981203,2791466.984375,600860.8140162796,1.08601050871861,5.04536559724822,0.45883791977355165,0.14198763830445607,0.770668051458706,207,0.518796992481203
rr,2024,16,bursty,RR,False,3,demand,558404.2598268131,2611467.0,545709.4283652671,0.9772658764002208,4.676660240396332,0.5114962377356251,0.12041889594531881,0.740716865919078,211,0.5288220551378446
