scheduler,seed,cards,arrival_mode,base_algo,phase_enabled,card_id,kind,mean_load,max_load,std_load,time_cv,time_lif,time_jfi,mean_cong_ratio,max_cong_ratio,completed_tasks,throughput
bestfit-phase,99,4,poisson,BestFit,True,1,demand,390705.31610215583,876666.578125,179251.73910281766,0.4587901206236712,2.243805092981592,0.8261128490227669,0.0,0.0,160,0.4050632911392405
bestfit-phase,99,4,poisson,BestFit,True,2,demand,413490.1463385087,876666.578125,169990.23735840817,0.4111107335052275,2.120163166856475,0.8554231863200387,0.0,0.0,144,0.36455696202531646
bestfit-phase,99,4,poisson,BestFit,True,3,demand,382553.70843304985,879159.921875,150365.06514654527,0.3930560907707432,2.2981346213478426,0.8661810176567253,0.0,0.0,143,0.3620253164556962
rr-phase,21,4,bursty,RR,True,0,served,359957.7561848958,880772.84375,205023.29409836163,0.5695759865584044,2.446878358963829,0.7550493142562638,0.0,0.0,136,0.3408521303258145
rr-phase,21,4,bursty,RR,True,1,served,387529.35504777567,896954.5,215745.42196792617,0.5567202049540957,2.314545951981937,0.763395266236649,0.0,0.0,142,0.3558897243107769
rr-phase,21,4,bursty,RR,True,2,served,373387.21525982925,895723.625,215472.00330544586,0.5770738646086347,2.3989134828215586,0.7501795300313561,0.0,0.0,138,0.3458646616541353
rr-phase,21,4,bursty,RR,True,3,served,359330.91290726815,895723.625,212320.23724417356,0.590876625465749,2.49275415174524,0.7412155653416043,0.0,0.0,132,0.3308270676691729
rr-phase,21,4,bursty,RR,True,0,demand,359957.7561848958,880772.84375,205023.29409836163,0.5695759865584044,2.446878358963829,0.7550493142562638,0.0,0.0,136,0.3408521303258145
rr-phase,21,4,bursty,RR,True,1,demand,387529.35504777567,896954.5,215745.42196792617,0.5567202049540957,2.314545951981937,0.763395266236649,0.0,0.0,142,0.3558897243107769
rr-phase,21,4,bursty,RR,True,2,demand,373387.21525982925,895723.625,215472.00330544586,0.5770738646086347,2.3989134828215586,0.7501795300313561,0.0,0.0,138,0.3458646616541353
rr-phase,21,4,bursty,RR,True,3,demand,359330.91290726815,895723.625,212320.23724417356,0.590876625465749,2.49275415174524,0.7412155653416043,0.0,0.0,132,0.3308270676691729
rr-phase,42,4,bursty,RR,True,0,served,374178.0502746123,880772.84375,196540.24431169376,0.5252586146286541,2.353886988035759,0.7837625638358798,0.0,0.0,138,0.3458646616541353
rr-phase,42,4,bursty,RR,True,1,served,351228.8196590108,899811.625,194434.4478282707,0.5535834104303761,2.561895763205248,0.7654303531794842,0.0,0.0,133,0.3333333333333333
rr-phase,42,4,bursty,RR,True,2,served,338770.9062793703,824660.5,207513.92251002297,0.6125494210500321,2.4342719068087173,0.7271580778563671,0.0,0.0,141,0.3533834586466165
rr-phase,42,4,bursty,RR,True,3,served,374957.6255433506,896954.5,197210.93156462346,0.5259552496868023,2.3921489760348904,0.7833129742505717,0.0,0.0,141,0.3533834586466165
rr-phase,42,4,bursty,RR,True,0,demand,374178.0502746123,880772.84375,196540.24431169376,0.5252586146286541,2.353886988035759,0.7837625638358798,0.0,0.0,138,0.3458646616541353
rr-phase,42,4,bursty,RR,True,1,demand,351228.8196590108,899811.625,194434.4478282707,0.5535834104303761,2.561895763205248,0.7654303531794842,0.0,0.0,133,0.3333333333333333
rr-phase,42,4,bursty,RR,True,2,demand,338770.9062793703,824660.5,207513.92251002297,0.6125494210500321,2.4342719068087173,0.7271580778563671,0.0,0.0,141,0.3533834586466165
rr-phase,42,4,bursty,RR,True,3,demand,374957.6255433506,896954.5,197210.93156462346,0.5259552496868023,2.3921489760348904,0.7833129742505717,0.0,0.0,141,0.3533834586466165
rr,42,4,bursty,RR,False,0,served,536025.7430164712,900000.0,325229.74128594203,0.6067427647331264,1.6790238374285402,0.730921069260171,0.13551014190515878,0.7534995468200436,203,0.5113350125944585
rr,42,4,bursty,RR,False,1,served,495267.3069333478,900000.0,316740.1258334172,0.6395336849400469,1.8172005044563146,0.7097215285064907,0.11449826725881887,0.7436707273910951,209,0.5264483627204031
rr,42,4,bursty,RR,False,2,served,524316.9117576157,900000.0,309291.9527196455,0.5898950535141746,1.7165191124257637,0.7418528748275481,0.1305702534641037,0.7465580470776876,191,0.4811083123425693
rr,42,4,bursty,RR,False,3,served,524408.3103722252,900000.0,311516.19584963034,0.5940336750737532,1.7162199419783786,0.7391660394122844,0.1207363497371311,0.747348410603503,197,0.49622166246851385
rr,42,4,bursty,RR,False,0,demand,535478.783712315,2603062.796875,646239.6285614623,1.206844506669854,4.86118755038013,0.40708761300745117,0.13551014190515878,0.7534995468200436,203,0.5113350125944585
rr,42,4,bursty,RR,False,1,demand,495267.3069333478,2528609.796875,598005.3103074998,1.207439501731493,5.105545553838255,0.4068496970326689,0.11449826725881887,0.7436707273910951,209,0.5264483627204031
rr,42,4,bursty,RR,False,2,demand,524316.9117576157,2611467.0,635879.6434513378,1.212777290207446,4.980703352187969,0.40472250361996354,0.1305702534641037,0.7465580470776876,191,0.4811083123425693
rr,42,4,bursty,RR,False,3,demand,521659.0234940767,3111466.9375,598821.9290532101,1.1479182801100527,5.964560752077799,0.4314591766161403,0.1207363497371311,0.747348410603503,197,0.49622166246851385
rr-phase,42,4,poisson,RR,True,0,served,392711.96147151897,824660.5,151772.34281679016,0.3864724217925236,2.099911846102013,0.870048712686352,0.0,0.0,145,0.3670886075949367
rr-phase,42,4,poisson,RR,True,1,served,399372.95387658227,810676.5,167358.2218097837,0.419052467587733,2.0298733104759075,0.85062586924668,0.0,0.0,142,0.3594936708860759
rr-phase,42,4,poisson,RR,True,2,served,395306.09659562894,824660.5,162211.72561547367,0.41034460893074753,2.0861314993671125,0.8558839510757535,0.0,0.0,145,0.3670886075949367
rr-phase,42,4,poisson,RR,True,3,served,394183.20174050634,824660.5,158702.8863500592,0.4026119977952142,2.092074183675843,0.8605137939746541,0.0,0.0,143,0.3620253164556962
rr-phase,42,4,poisson,RR,True,0,demand,392711.96147151897,824660.5,151772.34281679016,0.3864724217925236,2.099911846102013,0.870048712686352,0.0,0.0,145,0.3670886075949367
rr-phase,42,4,poisson,RR,True,1,demand,399372.95387658227,810676.5,167358.2218097837,0.419052467587733,2.0298733104759075,0.85062586924668,0.0,0.0,142,0.3594936708860759
rr-phase,42,4,poisson,RR,True,2,demand,395306.09659562894,824660.5,162211.72561547367,0.41034460893074753,2.0861314993671125,0.8558839510757535,0.0,0.0,145,0.3670886075949367
rr-phase,42,4,poisson,RR,True,3,demand,394183.20174050634,824660.5,158702.8863500592,0.4026119977952142,2.092074183675843,0.8605137939746541,0.0,0.0,143,0.3620253164556962
rr-phase,99,4,bursty,RR,True,0,served,377368.4486720738,880772.84375,196592.33766251613,0.5209559473090747,2.3339864444135747,0.7865375607926088,0.0,0.0,138,0.3511450381679389
rr-phase,99,4,bursty,RR,True,1,served,365602.23842288885,896954.5,200128.72247204193,0.5473946859169796,2.453361620183793,0.7694432881824986,0.0,0.0,141,0.35877862595419846
rr-phase,99,4,bursty,RR,True,2,served,378105.44087448315,877003.625,202647.96531571395,0.535956226514565,2.3194684079966263,0.7768504309459213,0.0,0.0,138,0.3511450381679389
rr-phase,99,4,bursty,RR,True,3,served,390948.17720012326,897142.828125,213954.8532149383,0.5472716479898473,2.2947870854651913,0.7695230360370945,0.0,0.0,135,0.3435114503816794
rr-phase,99,4,bursty,RR,True,0,demand,377368.4486720738,880772.84375,196592.33766251613,0.5209559473090747,2.3339864444135747,0.7865375607926088,0.0,0.0,138,0.3511450381679389
rr-phase,99,4,bursty,RR,True,1,demand,365602.23842288885,896954.5,200128.72247204193,0.5473946859169796,2.453361620183793,0.7694432881824986,0.0,0.0,141,0.35877862595419846
rr-phase,99,4,bursty,RR,True,2,demand,378105.44087448315,877003.625,202647.96531571395,0.535956226514565,2.3194684079966263,0.7768504309459213,0.0,0.0,138,0.3511450381679389
rr-phase,99,4,bursty,RR,True,3,demand,390948.17720012326,897142.828125,213954.8532149383,0.5472716479898473,2.2947870854651913,0.7695230360370945,0.0,0.0,135,0.3435114503816794
drf,123,4,poisson,DRF,False,0,served,560189.2220323351,900000.0,212627.91036078328,0.37956444358101205,1.6065999926504306,0.8740730272191232,0.04646121683981083,0.6967912284271236,197,0.49747474747474746
drf,123,4,poisson,DRF,False,1,served,585280.1629872948,900000.0,250034.11118963372,0.4272041442741695,1.537725104856385,0.845663544108911,0.0985903626202554,0.7144501547362884,211,0.5328282828282829
drf,123,4,poisson,DRF,False,2,served,597792.5620437777,900000.0,268566.408699151,0.44926355018696823,1.505538973123073,0.8320590781730788,0.13556878524611912,0.7219980160890366,193,0.48737373737373735
drf,123,4,poisson,DRF,False,3,served,605481.0559920494,900000.0,277093.85302049905,0.4576424815909312,1.486421401781756,0.8268312420309721,0.1478454536204788,0.7380810782117957,199,0.5025252525252525
drf,123,4,poisson,DRF,False,0,demand,560189.2220323351,2290492.984375,371095.92246579693,0.6624474514512824,4.088784457625264,0.6950059388088321,0.04646121683981083,0.6967912284271236,197,0.49747474747474746
drf,123,4,poisson,DRF,False,1,demand,585050.0897549716,2341409.640625,533323.250957811,0.9115856236876665,4.002066971061606,0.5461531201848683,0.0985903626202554,0.7144501547362884,211,0.5328282828282829
drf,123,4,poisson,DRF,False,2,demand,600165.3956533105,2302586.640625,611780.3524327936,1.0193529264826067,3.836586809738535,0.4904171535009905,0.13556878524611912,0.7219980160890366,193,0.48737373737373735
drf,123,4,poisson,DRF,False,3,demand,605481.0559920494,2779641.984375,638179.7711532223,1.0540045222514811,4.590799260962344,0.47372585361341807,0.1478454536204788,0.7380810782117957,199,0.5025252525252525
rr-phase,123,4,bursty,RR,True,0,served,374520.7904272461,857142.78125,197094.39933686756,0.5262575653330916,2.28863871688455,0.7831178430796193,0.0,0.0,144,0.36
rr-phase,123,4,bursty,RR,True,1,served,405268.803359375,880772.84375,221022.11797196598,0.5453716549111555,2.1733053135327776,0.7707543478202697,0.0,0.0,130,0.325
rr-phase,123,4,bursty,RR,True,2,served,376211.09749755857,896954.5,195079.76845296918,0.5185380488523074,2.384178738921493,0.7880955282202192,0.0,0.0,140,0.35
rr-phase,123,4,bursty,RR,True,3,served,374687.93584472657,884860.84375,193566.82772446587,0.5166081135974482,2.3615941670368934,0.7893382858769086,0.0,0.0,144,0.36
rr-phase,123,4,bursty,RR,True,0,demand,374520.7904272461,857142.78125,197094.39933686756,0.5262575653330916,2.28863871688455,0.7831178430796193,0.0,0.0,144,0.36
rr-phase,123,4,bursty,RR,True,1,demand,405268.803359375,880772.84375,221022.11797196598,0.5453716549111555,2.1733053135327776,0.7707543478202697,0.0,0.0,130,0.325
rr-phase,123,4,bursty,RR,True,2,demand,376211.09749755857,896954.5,195079.76845296918,0.5185380488523074,2.384178738921493,0.7880955282202192,0.0,0.0,140,0.35
rr-phase,123,4,bursty,RR,True,3,demand,374687.93584472657,884860.84375,193566.82772446587,0.5166081135974482,2.3615941670368934,0.7893382858769086,0.0,0.0,144,0.36
rr,21,4,bursty,RR,False,0,served,556202.2305938874,900000.0,333910.32548083714,0.6003397813135394,1.6181164880245464,0.7350736749824692,0.14189370407597302,0.739183701314189,200,0.5025125628140703
rr,21,4,bursty,RR,False,1,served,548529.2290897849,900000.0,324216.55506856216,0.5910652302094432,1.6407512166551936,0.7410931132994006,0.14615309506595126,0.7715066128009374,204,0.5125628140703518
rr,21,4,bursty,RR,False,2,served,502949.3667041261,900000.0,328042.1251520778,0.6522368788368664,1.7894445436879334,0.7015510857577281,0.11701834511901196,0.7269642188173028,209,0.5251256281407035
rr,21,4,bursty,RR,False,3,served,547649.6677822707,900000.0,316617.445912459,0.5781386615180724,1.6433863707880736,0.7494879244001148,0.15424531858531174,0.7853418655302039,187,0.46984924623115576
rr,21,4,bursty,RR,False,0,demand,553919.291445018,2531466.921875,638376.2292693102,1.152471558814946,4.570100664432759,0.42951808141394454,0.14189370407597302,0.739183701314189,200,0.5025125628140703
rr,21,4,bursty,RR,False,1,demand,552722.5029591316,3938844.84375,664331.9422295011,1.2019267148937156,7.126261049011856,0.4090602211741431,0.14615309506595126,0.7715066128009374,204,0.5125628140703518
rr,21,4,bursty,RR,False,2,demand,504325.1245951437,2528609.796875,560744.7044446924,1.1118714438326676,5.013848554352489,0.44717557271083874,0.11701834511901196,0.7269642188173028,209,0.5251256281407035
rr,21,4,bursty,RR,False,3,demand,547649.6677822707,2901885.859375,657084.6566533115,1.1998266324422366,5.298799634310568,0.4099059599295841,0.15424531858531174,0.7853418655302039,187,0.46984924623115576
p2c-phase,2024,4,poisson,P2C,True,0,served,373983.91298533685,900000.0,235583.96675368617,0.6299307498900973,2.4065206249534246,0.7159155729681642,5.392722641274698e-06,0.00214630361122733,141,0.3542713567839196
p2c-phase,2024,4,poisson,P2C,True,1,served,359240.4995828753,887142.78125,242204.82568936283,0.6742135866379041,2.4694954557743003,0.6874912532000933,0.0,0.0,140,0.35175879396984927
p2c-phase,2024,4,poisson,P2C,True,2,served,410800.5911491049,897142.828125,227504.4634403189,0.5538075366540637,2.1838888440142763,0.7652849672072058,0.0,0.0,142,0.35678391959798994
p2c-phase,2024,4,poisson,P2C,True,3,served,353632.64167271904,897142.828125,217253.3955623829,0.6143476872913989,2.53693444101037,0.7259933522828114,0.0,0.0,143,0.3592964824120603
p2c-phase,2024,4,poisson,P2C,True,0,demand,373983.91298533685,901935.828125,235592.67264282858,0.6299540286698526,2.4116968586302883,0.7159005413567311,5.392722641274698e-06,0.00214630361122733,141,0.3542713567839196
p2c-phase,2024,4,poisson,P2C,True,1,demand,359240.4995828753,887142.78125,242204.82568936283,0.6742135866379041,2.4694954557743003,0.6874912532000933,0.0,0.0,140,0.35175879396984927
p2c-phase,2024,4,poisson,P2C,True,2,demand,410800.5911491049,897142.828125,227504.4634403189,0.5538075366540637,2.1838888440142763,0.7652849672072058,0.0,0.0,142,0.35678391959798994
p2c-phase,2024,4,poisson,P2C,True,3,demand,353632.64167271904,897142.828125,217253.3955623829,0.6143476872913989,2.53693444101037,0.7259933522828114,0.0,0.0,143,0.3592964824120603
p2c-phase,123,4,poisson,P2C,True,0,served,367780.1030766651,894271.859375,215645.12718740117,0.5863425600880023,2.4315395310784003,0.7441596871873152,0.0,0.0,153,0.38636363636363635
p2c-phase,123,4,poisson,P2C,True,1,served,404463.71525558317,894097.375,202956.65831187292,0.5017920042187798,2.210574994187091,0.7988527097878796,0.0,0.0,148,0.37373737373737376
p2c-phase,123,4,poisson,P2C,True,2,served,328811.426886048,885101.0,203427.36022564687,0.6186748500566743,2.691819467413881,0.723192046412699,0.0,0.0,125,0.31565656565656564
p2c-phase,123,4,poisson,P2C,True,3,served,426989.63134519017,900000.0,213059.63799394487,0.4989808237795395,2.1077795195275253,0.8006521391740659,3.429303071217213e-05,0.013580040162020163,151,0.3813131313131313
p2c-phase,123,4,poisson,P2C,True,0,demand,367780.1030766651,894271.859375,215645.12718740117,0.5863425600880023,2.4315395310784003,0.7441596871873152,0.0,0.0,153,0.38636363636363635
p2c-phase,123,4,poisson,P2C,True,1,demand,404463.71525558317,894097.375,202956.65831187292,0.5017920042187798,2.210574994187091,0.7988527097878796,0.0,0.0,148,0.37373737373737376
p2c-phase,123,4,poisson,P2C,True,2,demand,328811.426886048,885101.0,203427.36022564687,0.6186748500566743,2.691819467413881,0.723192046412699,0.0,0.0,125,0.31565656565656564
p2c-phase,123,4,poisson,P2C,True,3,demand,426989.63134519017,912390.296875,213109.27351574367,0.49909706904208234,2.1367973128541817,0.8005777710041289,3.429303071217213e-05,0.013580040162020163,151,0.3813131313131313
drf,42,4,poisson,DRF,False,0,served,613860.1621637659,900000.0,245835.51795527892,0.4004747874316281,1.4661319555705223,0.8617866149746182,0.1000348762619114,0.7138673901132301,213,0.5392405063291139
drf,42,4,poisson,DRF,False,1,served,569628.1427684929,900000.0,243213.20598273067,0.42696838116296665,1.5799781162950302,0.84580758660459,0.08063330935156493,0.733716298607732,200,0.5063291139240507
drf,42,4,poisson,DRF,False,2,served,576454.909518394,900000.0,269454.1006718168,0.46743309185610954,1.5612669527819887,0.8206854116736145,0.10576461564787236,0.7143862656209515,199,0.5037974683544304
drf,42,4,poisson,DRF,False,3,served,602982.2878362342,900000.0,286629.30861988966,0.475352782995404,1.4925811556249788,0.8156871196041813,0.16657564091532243,0.7159308134935252,188,0.4759493670886076
drf,42,4,poisson,DRF,False,0,demand,613860.1621637659,2351466.9375,531920.7298820363,0.866517755456055,3.8306231328181135,0.5711501698198856,0.1000348762619114,0.7138673901132301,213,0.5392405063291139
drf,42,4,poisson,DRF,False,1,demand,569534.1102131131,2605919.921875,481636.09092302254,0.8456668042986922,4.57552914767457,0.5830385875404919,0.08063330935156493,0.733716298607732,200,0.5063291139240507
drf,42,4,poisson,DRF,False,2,demand,576454.909518394,2531466.921875,551203.2621766666,0.9561949305578399,4.391439607982424,0.522381774880686,0.10576461564787236,0.7143862656209515,199,0.5037974683544304
drf,42,4,poisson,DRF,False,3,demand,605391.0650514241,2391466.984375,685821.8284464622,1.13285753298689,3.9502845721250615,0.43794990236770986,0.16657564091532243,0.7159308134935252,188,0.4759493670886076
drf,2024,4,poisson,DRF,False,0,served,600370.200286557,900000.0,226040.53398197086,0.37650192143794214,1.4990750699658804,0.8758456423325033,0.07246484927335993,0.7074642448173228,212,0.5353535353535354
drf,2024,4,poisson,DRF,False,1,served,553242.5615628946,900000.0,263726.3515528792,0.4766920874776151,1.6267728886539847,0.8148396336891954,0.0995668152737134,0.7143862656209515,207,0.5227272727272727
drf,2024,4,poisson,DRF,False,2,served,590508.739568537,900000.0,272873.6335221423,0.4620992294229566,1.5241095341918172,0.8240383878162398,0.14216727704094437,0.7219980160890366,193,0.48737373737373735
drf,2024,4,poisson,DRF,False,3,served,551614.5471635298,900000.0,287321.6915110083,0.5208740287732656,1.6315740848893694,0.7865903623969215,0.10819336776687764,0.727503817453899,188,0.47474747474747475
drf,2024,4,poisson,DRF,False,0,demand,602807.8434368095,2396308.65625,446975.20586544264,0.741488702796379,3.975244652736835,0.6452422593281705,0.07246484927335993,0.7074642448173228,212,0.5353535353535354
drf,2024,4,poisson,DRF,False,1,demand,549190.1802892203,2528609.796875,534083.641619085,0.9724930648574602,4.604251655671186,0.5139425518846071,0.0995668152737134,0.7143862656209515,207,0.5227272727272727
drf,2024,4,poisson,DRF,False,2,demand,590508.739568537,2531466.921875,623111.4076813748,1.0552111525676307,4.286925412356555,0.4731553924230984,0.14216727704094437,0.7219980160890366,193,0.48737373737373735
drf,2024,4,poisson,DRF,False,3,demand,551227.342053346,2644234.59375,576057.7876416519,1.0450457437321803,4.79699461913502,0.47798391588734035,0.10819336776687764,0.727503817453899,188,0.47474747474747475
bestfit,123,4,poisson,BestFit,False,0,served,560189.2220323351,900000.0,212627.91036078328,0.37956444358101205,1.6065999926504306,0.8740730272191232,0.04646121683981083,0.6967912284271236,197,0.49747474747474746
bestfit,123,4,poisson,BestFit,False,1,served,585280.1629872948,900000.0,250034.11118963372,0.4272041442741695,1.537725104856385,0.845663544108911,0.0985903626202554,0.7144501547362884,211,0.5328282828282829
bestfit,123,4,poisson,BestFit,False,2,served,597792.5620437777,900000.0,268566.408699151,0.44926355018696823,1.505538973123073,0.8320590781730788,0.13556878524611912,0.7219980160890366,193,0.48737373737373735
bestfit,123,4,poisson,BestFit,False,3,served,605481.0559920494,900000.0,277093.85302049905,0.4576424815909312,1.486421401781756,0.8268312420309721,0.1478454536204788,0.7380810782117957,199,0.5025252525252525
bestfit,123,4,poisson,BestFit,False,0,demand,560189.2220323351,2290492.984375,371095.92246579693,0.6624474514512824,4.088784457625264,0.6950059388088321,0.04646121683981083,0.6967912284271236,197,0.49747474747474746
bestfit,123,4,poisson,BestFit,False,1,demand,585050.0897549716,2341409.640625,533323.250957811,0.9115856236876665,4.002066971061606,0.5461531201848683,0.0985903626202554,0.7144501547362884,211,0.5328282828282829
bestfit,123,4,poisson,BestFit,False,2,demand,600165.3956533105,2302586.640625,611780.3524327936,1.0193529264826067,3.836586809738535,0.4904171535009905,0.13556878524611912,0.7219980160890366,193,0.48737373737373735
bestfit,123,4,poisson,BestFit,False,3,demand,605481.0559920494,2779641.984375,638179.7711532223,1.0540045222514811,4.590799260962344,0.47372585361341807,0.1478454536204788,0.7380810782117957,199,0.5025252525252525
rr-phase,21,4,poisson,RR,True,0,served,392092.18620119645,824660.5,168048.842191758,0.42859523373803265,2.1032311507907413,0.8448130227262387,0.0,0.0,145,0.36523929471032746
rr-phase,21,4,poisson,RR,True,1,served,399139.27876800613,880772.84375,163927.5554344844,0.41070263979147215,2.2066804511663616,0.8556686683787508,0.0,0.0,141,0.35516372795969775
rr-phase,21,4,poisson,RR,True,2,served,394691.1340129093,896954.5,162057.3882217997,0.41059292762451366,2.2725478803652654,0.8557346463591573,0.0,0.0,144,0.36272040302267
rr-phase,21,4,poisson,RR,True,3,served,395976.9679603865,827517.625,172520.25256031437,0.43568254347958263,2.089812519304872,0.8404637728669365,0.0,0.0,141,0.35516372795969775
rr-phase,21,4,poisson,RR,True,0,demand,392092.18620119645,824660.5,168048.842191758,0.42859523373803265,2.1032311507907413,0.8448130227262387,0.0,0.0,145,0.36523929471032746
rr-phase,21,4,poisson,RR,True,1,demand,399139.27876800613,880772.84375,163927.5554344844,0.41070263979147215,2.2066804511663616,0.8556686683787508,0.0,0.0,141,0.35516372795969775
rr-phase,21,4,poisson,RR,True,2,demand,394691.1340129093,896954.5,162057.3882217997,0.41059292762451366,2.2725478803652654,0.8557346463591573,0.0,0.0,144,0.36272040302267
rr-phase,21,4,poisson,RR,True,3,demand,395976.9679603865,827517.625,172520.25256031437,0.43568254347958263,2.089812519304872,0.8404637728669365,0.0,0.0,141,0.35516372795969775
rr,2024,4,bursty,RR,False,0,served,565771.4296776358,900000.0,328195.9314212029,0.5800857275670526,1.5907484061413288,0.7482232776131035,0.16843060435866156,0.7691324877468672,197,0.49747474747474746
rr,2024,4,bursty,RR,False,1,served,547825.9112043284,900000.0,337975.07338876656,0.616938823951882,1.6428576699146265,0.7243156690461766,0.14200387522901425,0.758202954281342,199,0.5025252525252525
rr,2024,4,bursty,RR,False,2,served,526886.0711854877,900000.0,343642.8865156243,0.6522147866661795,1.7081491601685546,0.7015652695957884,0.17221293850288122,0.7690317954085949,197,0.49747474747474746
rr,2024,4,bursty,RR,False,3,served,531496.8051461885,900000.0,315899.0854645658,0.5943574493880119,1.6933309688521168,0.738955873487815,0.15216163310751432,0.7650810703390956,207,0.5227272727272727
rr,2024,4,bursty,RR,False,0,demand,560781.0006214489,2887153.828125,665220.6334802625,1.1862396064472143,5.148451579004105,0.4154265485058509,0.16843060435866156,0.7691324877468672,197,0.49747474747474746
rr,2024,4,bursty,RR,False,1,demand,546098.9652605153,2531466.921875,607661.6575814303,1.1127317505381953,4.635546087635176,0.4467931968321653,0.14200387522901425,0.758202954281342,199,0.5025252525252525
rr,2024,4,bursty,RR,False,2,demand,524482.5142514007,2779641.984375,671765.2598146395,1.2808153590657962,5.29978008579068,0.37871787565493553,0.17221293850288122,0.7690317954085949,197,0.49747474747474746
rr,2024,4,bursty,RR,False,3,demand,529918.3030031763,3111466.9375,626719.7430365029,1.182672384563298,5.871597413915612,0.41689005560338277,0.15216163310751432,0.7650810703390956,207,0.5227272727272727
bestfit,2024,4,poisson,BestFit,False,0,served,600370.200286557,900000.0,226040.53398197086,0.37650192143794214,1.4990750699658804,0.8758456423325033,0.07246484927335993,0.7074642448173228,212,0.5353535353535354
bestfit,2024,4,poisson,BestFit,False,1,served,553242.5615628946,900000.0,263726.3515528792,0.4766920874776151,1.6267728886539847,0.8148396336891954,0.0995668152737134,0.7143862656209515,207,0.5227272727272727
