cards,arrival_mode,base_algo,phase_enabled,scheduler,card_id,kind,n,mean_load_mean,mean_load_ci95,max_load_mean,max_load_ci95,std_load_mean,std_load_ci95,time_cv_mean,time_cv_ci95,time_lif_mean,time_lif_ci95,time_jfi_mean,time_jfi_ci95,mean_cong_ratio_mean,mean_cong_ratio_ci95,max_cong_ratio_mean,max_cong_ratio_ci95,completed_tasks_mean,completed_tasks_ci95,throughput_mean,throughput_ci95
16,poisson,RR,True,rr-phase,0,served,5,218987.49084839335,1419.4819398383954,760000.0,0.0,135728.65992899446,4041.2964281117393,0.6198154582001154,0.018507009071854912,3.470669982867243,0.022538150617710563,0.7224771202451172,0.011947917544554591,0.0,0.0,0.0,0.0,85.0,0.0,0.2142139276899982,0.00021194310866855256
16,poisson,RR,True,rr-phase,1,served,5,218929.6462502676,1570.6350117686247,760000.0,0.0,131759.24063137424,3652.686995901662,0.6017793065255131,0.01410865916832758,3.4716215642096357,0.02499836424759308,0.7341471822458131,0.00914727112456181,0.0,0.0,0.0,0.0,86.0,0.0,0.21673409154517467,0.00021443655700582686
16,poisson,RR,True,rr-phase,2,served,5,219613.38715788384,2398.250623259334,760000.0,0.0,133172.03728358232,2764.523934575309,0.6064007772758018,0.011193822207246913,3.46105438473759,0.03759511964344236,0.7311480167033548,0.0072565901168763726,0.0,0.0,0.0,0.0,85.0,0.0,0.2142139276899982,0.00021194310866855256
16,poisson,RR,True,rr-phase,3,served,5,218361.32985377253,2099.8118353860937,760000.0,0.0,132171.08335864206,4597.825285783566,0.6053016985677268,0.020810349750884253,3.480802917748265,0.03327643775709308,0.731874058179882,0.013478684443684018,0.0,0.0,0.0,0.0,86.0,0.0,0.21673409154517467,0.00021443655700582686
16,poisson,RR,True,rr-phase,4,served,5,218426.5016774336,1583.7212751132329,760000.0,0.0,130754.1722911866,2891.749490775204,0.5987417343717807,0.017283845750721432,3.4796223896498093,0.0253156649231098,0.736119950794244,0.01121001942808927,0.0,0.0,0.0,0.0,86.0,0.0,0.21673409154517467,0.00021443655700582686
16,poisson,RR,True,rr-phase,5,served,5,220164.6252183867,1893.2009060787623,760000.0,0.0,131410.8002935325,2697.2304361169677,0.5968963574229966,0.012180788056296913,3.4522272967251437,0.029589693966094018,0.737311932605556,0.007905479978825226,0.0,0.0,0.0,0.0,86.0,0.0,0.21673409154517467,0.00021443655700582686
16,poisson,RR,True,rr-phase,6,served,5,219365.68414300957,1897.5414357711784,760000.0,0.0,129836.2953586784,3047.052185518866,0.5919054457638157,0.01429835337662875,3.464804681719546,0.029988302750265188,0.7405500460950343,0.009284068634394337,0.0,0.0,0.0,0.0,86.0,0.0,0.21673409154517467,0.00021443655700582686
16,poisson,RR,True,rr-phase,7,served,5,219674.43685664228,1433.836806522316,760000.0,0.0,133787.01264245395,6261.567285466599,0.6089379636600116,0.026518660052305142,3.459818973526545,0.02262987226926667,0.7295257142645551,0.017184689591651797,0.0,0.0,0.0,0.0,85.0,0.0,0.2142139276899982,0.00021194310866855256
16,poisson,RR,True,rr-phase,8,served,5,219632.15473890476,1909.9940834597307,760000.0,0.0,130009.92775082987,3151.6214894520126,0.592049428732293,0.017277925736132915,3.4606006729080407,0.029759085510364023,0.7404614345591958,0.011209205524784523,0.0,0.0,0.0,0.0,86.0,0.0,0.21673409154517467,0.00021443655700582686
16,poisson,RR,True,rr-phase,9,served,5,218309.78338328455,1778.9109622389778,760000.0,0.0,130782.76447763029,3378.015804747858,0.5990677569585932,0.014695493275713681,3.4815311659157304,0.028243944815679888,0.7359073929789515,0.00952419684620637,0.0,0.0,0.0,0.0,85.0,0.0,0.2142139276899982,0.00021194310866855256
