scheduler,seed,cards,arrival_mode,base_algo,phase_enabled,card_id,kind,mean_load,max_load,std_load,time_cv,time_lif,time_jfi,mean_cong_ratio,max_cong_ratio,completed_tasks,throughput
rr,99,4,poisson,RR,False,0,served,575437.9429603228,900000.0,286275.06564855675,0.49749077055263935,1.564026166522801,0.8016050912064373,0.1302067529084459,0.7037805775198772,208,0.5279187817258884
rr,99,4,poisson,RR,False,1,served,545302.8596228585,900000.0,278591.19627602835,0.5108926009827037,1.6504589772781617,0.7930143368721557,0.10403938489124444,0.6444749120666406,201,0.5101522842639594
rr,99,4,poisson,RR,False,2,served,608927.6067600928,900000.0,270084.7185874761,0.4435415894912529,1.4780082065725504,0.8356109709637226,0.1435066550679277,0.7534995468200436,196,0.49746192893401014
rr,99,4,poisson,RR,False,3,served,599197.5289820947,900000.0,293367.1258144178,0.48960002607618264,1.5020088643037344,0.8066414432598232,0.15621669684255637,0.7650810703390956,195,0.4949238578680203
rr,99,4,poisson,RR,False,0,demand,571832.630817239,2528609.796875,632540.0933440343,1.1061629911536084,4.421940373114451,0.4497218680045897,0.1302067529084459,0.7037805775198772,208,0.5279187817258884
rr,99,4,poisson,RR,False,1,demand,545302.8596228585,2531466.921875,578815.9269730202,1.061457714293558,4.642313674323677,0.47021372848438864,0.10403938489124444,0.6444749120666406,201,0.5101522842639594
rr,99,4,poisson,RR,False,2,demand,611568.1094567933,2528609.796875,631819.873745744,1.0331144871287332,4.134633179485046,0.4837167533370709,0.1435066550679277,0.7534995468200436,196,0.49746192893401014
rr,99,4,poisson,RR,False,3,demand,599125.012722577,2531466.921875,676641.9100562053,1.1293835104319412,4.225273303765717,0.4394624802566762,0.15621669684255637,0.7650810703390956,195,0.4949238578680203
rr,123,4,poisson,RR,False,0,served,548606.4429746686,900000.0,292093.3605562374,0.5324278711938579,1.640520288314508,0.7791320767394194,0.13031119436161023,0.7534995468200436,208,0.5252525252525253
rr,123,4,poisson,RR,False,1,served,567657.0410748105,900000.0,287508.34548898676,0.5064824791825255,1.5854643470922622,0.7958460011181943,0.11055778989334485,0.7436707273910951,198,0.5
rr,123,4,poisson,RR,False,2,served,623841.6794902147,900000.0,277372.98615813133,0.44462079927842024,1.4426737257046593,0.8349422286346765,0.16479121749195566,0.7534995468200436,195,0.49242424242424243
rr,123,4,poisson,RR,False,3,served,556923.4440720683,900000.0,292695.2690810816,0.5255574571272772,1.6160210340930379,0.7835697086952048,0.12116660084668718,0.7166661919021752,199,0.5025252525252525
rr,123,4,poisson,RR,False,0,demand,548606.4429746686,2531466.921875,626240.0922625079,1.1415106407917706,4.614358716147795,0.434207464465588,0.13031119436161023,0.7534995468200436,208,0.5252525252525253
rr,123,4,poisson,RR,False,1,demand,567657.0410748105,2531466.921875,576453.5612906554,1.0154961879785538,4.4595006116402285,0.492311931874107,0.11055778989334485,0.7436707273910951,198,0.5
rr,123,4,poisson,RR,False,2,demand,622940.7078993055,2788609.859375,661601.3194036249,1.0620614626947267,4.47652533220828,0.46993043208418295,0.16479121749195566,0.7534995468200436,195,0.49242424242424243
rr,123,4,poisson,RR,False,3,demand,558685.123009884,2528609.796875,606189.8973099313,1.0850296031584268,4.526001664859554,0.4592867046566337,0.12116660084668718,0.7166661919021752,199,0.5025252525252525
rr,21,4,poisson,RR,False,0,served,595258.788265507,900000.0,282170.16897989134,0.4740294045923993,1.5119474382267624,0.8165239118247958,0.1448242676251258,0.7325437753171579,200,0.5037783375314862
rr,21,4,poisson,RR,False,1,served,581928.6390900504,900000.0,288459.4112236315,0.4956955060240539,1.5465813839430744,0.8027524553393127,0.14839198153622843,0.7605768442044512,210,0.5289672544080605
rr,21,4,poisson,RR,False,2,served,555718.6841988744,900000.0,293968.4651360936,0.5289879097008937,1.619524456510658,0.7813548672179225,0.11535240990459224,0.7613512520812211,203,0.5113350125944585
