scheduler,seed,cards,tasks,arrival_mode,base_algo,phase_enabled,pair_base_scheduler,pair_phase_scheduler,bw_max,d_max,card_cv,median_card_cv,p95_card_cv,std_card_cv,card_jfi,card_lif,max_min_ratio,completion_rate,throughput,throughput_excl_cold,mean_cold_start,p99_delay,p99_delay_excl_cold,avg_delay,avg_delay_excl_cold,mean_start_offset,p95_start_offset,reject_rate_bw,avg_congestion_ratio,mean_congestion_wait_ticks,time_card_cv_demand_mean,time_card_lif_demand_mean,time_card_lif_served_mean
p2c-phase,123,4,800,poisson,P2C,True,p2c,p2c-phase,900000.0,2,0.49246540644936826,0.47660575021027163,0.8223140846252668,0.1971277278149662,0.7994724460535887,1.6576548456334335,6.1026772333712005,0.72125,1.1011450381679388,1.103210264363017,0.9809358752166378,17.0,15.0,6.934142114384748,5.953206239168111,0.9809358752166378,2.0,0.27875,8.573257678043032e-06,0.0017331022530329288,0.5514766208513847,2.3676828263833882,2.3604283780517243
drf,42,4,800,poisson,DRF,False,drf,drf-phase,900000.0,2,0.3749157905044035,0.35709332630402696,0.7087848984587242,0.1729012021565701,0.8664093370435784,1.491135586993446,3.6073455765208493,1.0,1.5296367112810707,1.5296367112810707,0.0,15.0,15.0,5.31,5.31,0.0,0.0,0.0,0.1132521105441678,1.10875,0.9503092558248691,4.186969115150042,1.52498954506813
drf,2024,4,800,poisson,DRF,False,drf,drf-phase,900000.0,2,0.38417666584228966,0.34829635879182064,0.696013834401918,0.18546528924165753,0.8605589889185561,1.5183247806682023,4.783952367827507,1.0,1.5267175572519085,1.5267175572519085,0.0,15.0,15.0,5.31,5.31,0.0,0.0,0.0,0.10559807733872384,1.04125,0.9535596659884126,4.4158540849748995,1.5703828944252627
bestfit,123,4,800,poisson,BestFit,False,bestfit,bestfit-phase,900000.0,2,0.35913832837555826,0.35229042434183155,0.6299180917816162,0.157907650392518,0.8755566747532635,1.477449473915253,3.670234370301384,1.0,1.5267175572519085,1.5267175572519085,0.0,15.0,15.0,5.30625,5.30625,0.0,0.0,0.0,0.10711645458166602,1.025,0.9118476309682592,4.129559374846938,1.5340713681029112
rr-phase,21,4,800,poisson,RR,True,rr,rr-phase,900000.0,2,0.32240175349121186,0.3062873770645056,0.552865242565586,0.1338278115326826,0.8978679723171765,1.4303299656750856,2.5360763588217288,0.71375,1.0876190476190477,1.0898549271292954,1.0770577933450087,17.0,15.0,7.271453590192644,6.194395796847636,1.0770577933450087,2.0,0.28625,0.0,0.0,0.42139333615840024,2.16806800040681,2.16806800040681
rr,2024,4,800,bursty,RR,False,rr,rr-phase,900000.0,2,0.4734744497179974,0.45188447658890335,1.0884279253054332,0.36263033422123087,0.7976171400628035,1.6489443210432042,4.8449684554090116,1.0,1.5267175572519085,1.5267175572519085,0.0,19.0,19.0,5.8625,5.8625,0.0,0.0,0.0,0.15870226279951782,1.9275,1.190614775153626,5.238843791586393,1.6587715512691568
bestfit,2024,4,800,poisson,BestFit,False,bestfit,bestfit-phase,900000.0,2,0.38417666584228966,0.34829635879182064,0.696013834401918,0.18546528924165753,0.8605589889185561,1.5183247806682023,4.783952367827507,1.0,1.5267175572519085,1.5267175572519085,0.0,15.0,15.0,5.31,5.31,0.0,0.0,0.0,0.10559807733872384,1.04125,0.9535596659884126,4.4158540849748995,1.5703828944252627
p2c,42,4,800,poisson,P2C,False,p2c,p2c-phase,900000.0,2,0.5028196993933355,0.5018297870991663,0.9053453969647534,0.23509794205858864,0.7900757354456098,1.5941428934012682,7.256286310637209,1.0,1.5296367112810707,1.5296367112810707,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.13081420287323292,1.5025,1.086517873915371,4.91996098022796,1.5715776163171935
drf-phase,42,4,800,poisson,DRF,True,drf,drf-phase,900000.0,2,0.3194556960897637,0.29900633005784527,0.6473462720002747,0.1608402419859312,0.8966231956802253,1.42103518605862,3.62974651065136,0.74375,1.1354961832061068,1.137528396037568,0.9361344537815126,17.0,15.0,6.894117647058824,5.957983193277311,0.9361344537815126,2.0,0.25625,0.0,0.0,0.4220245890000437,2.224555809962652,2.224555809962652
rr-phase,123,4,800,poisson,RR,True,rr,rr-phase,900000.0,2,0.30143244605687536,0.3006546719803953,0.4589076786481215,0.10839023007005202,0.9102939365376748,1.3878615638869172,2.444425514378249,0.71625,1.0935114503816794,1.0957960924619359,1.0924956369982548,17.0,15.0,7.275741710296684,6.183246073298429,1.0924956369982548,2.0,0.28375,0.0,0.0,0.3775764479387063,2.0807634541302398,2.0807634541302398
rr-phase,2024,4,800,poisson,RR,True,rr,rr-phase,900000.0,2,0.317870764793808,0.3026765164385422,0.5147131335748913,0.1194414075251584,0.9014682769174619,1.4197293615515802,2.535823100635924,0.71625,1.0893536121673004,1.0914975100230713,1.0331588132635252,17.0,15.0,7.216404886561954,6.183246073298429,1.0331588132635252,2.0,0.28375,0.0,0.0,0.4057068948125231,2.189723244872506,2.189723244872506
bestfit-phase,2024,4,800,poisson,BestFit,True,bestfit,bestfit-phase,900000.0,2,0.3261073214469458,0.30538759935230697,0.6280643253716087,0.15711590026615274,0.8933737323165603,1.4307240998885165,3.8755762261453173,0.76,1.155893536121673,1.158055330173459,0.9819078947368421,17.0,15.0,6.850328947368421,5.868421052631579,0.9819078947368421,2.0,0.24,0.0,0.0,0.42699869578185334,2.2306249722809337,2.2306249722809337
drf-phase,99,4,800,poisson,DRF,True,drf,drf-phase,900000.0,2,0.3290588884560215,0.3156077117802606,0.5922943819700097,0.14616925726002236,0.8933653991955947,1.4291825684444512,4.058734403631475,0.75625,1.1567877629063097,1.1590038314176245,1.0,17.0,15.0,6.8826446280991735,5.8826446280991735,1.0,2.0,0.24375,0.0,0.0,0.41928287597261704,2.1957603338021237,2.1957603338021237
bestfit-phase,123,4,800,poisson,BestFit,True,bestfit,bestfit-phase,900000.0,2,0.30821775465138496,0.29646094534750234,0.5886206205173802,0.1480968968067194,0.902859740740434,1.4093099716058508,3.1588924329059482,0.75625,1.150190114068441,1.1523446723440427,0.9834710743801653,17.0,15.0,6.899173553719009,5.915702479338843,0.9834710743801653,2.0,0.24375,0.0,0.0,0.3928276266917945,2.119900134091653,2.119900134091653
rr,99,4,800,bursty,RR,False,rr,rr-phase,900000.0,2,0.4709323065357283,0.44186917925558816,1.0962085135682564,0.3436711138566947,0.802661241145712,1.6367395706070784,4.002482634621482,1.0,1.5355086372360844,1.5355086372360844,0.0,15.0,15.0,5.3975,5.3975,0.0,0.0,0.0,0.15199076132177902,1.8075,1.1723898011578424,4.907635711048967,1.6134931442422555
bestfit-phase,21,4,800,poisson,BestFit,True,bestfit,bestfit-phase,900000.0,2,0.3240858895650977,0.29938953877031416,0.6299912306154871,0.16661481926746602,0.8935363471179235,1.4195492853412353,3.7804457660579933,0.7525,1.1466666666666667,1.1488221849570623,0.9850498338870431,17.0,15.0,6.882059800664452,5.897009966777409,0.9850498338870431,2.0,0.2475,0.0,0.0,0.4304639334172694,2.2139737212390043,2.2139737212390043
rr-phase,99,4,800,poisson,RR,True,rr,rr-phase,900000.0,2,0.312827124808058,0.3100650775689967,0.48642667744641,0.11112651742623388,0.9046633046243435,1.396073645037771,2.524210373089279,0.71625,1.0977011494252873,1.0998080614203456,1.0,17.0,15.0,7.183246073298429,6.183246073298429,1.0,2.0,0.28375,0.0,0.0,0.3859007299231659,2.0586509314696984,2.0586509314696984
p2c-phase,42,4,800,poisson,P2C,True,p2c,p2c-phase,900000.0,2,0.5400080189449152,0.4988951427422508,0.9929616620405307,0.24066235263103833,0.7732318209463785,1.7212239427231726,5.801229868394641,0.7,1.0687022900763359,1.0708078521356403,1.0303571428571427,17.0,15.0,7.080357142857143,6.05,1.0303571428571427,2.0,0.3,0.0,0.0017857142857142857,0.5966339956686547,2.3594595409784627,2.3594595409784627
drf-phase,21,4,800,poisson,DRF,True,drf,drf-phase,900000.0,2,0.3240858895650977,0.29938953877031416,0.6299912306154871,0.16661481926746602,0.8935363471179235,1.4195492853412353,3.7804457660579933,0.7525,1.1466666666666667,1.1488221849570623,0.9850498338870431,17.0,15.0,6.882059800664452,5.897009966777409,0.9850498338870431,2.0,0.2475,0.0,0.0,0.4304639334172694,2.2139737212390043,2.2139737212390043
drf-phase,123,4,800,poisson,DRF,True,drf,drf-phase,900000.0,2,0.30821775465138496,0.29646094534750234,0.5886206205173802,0.1480968968067194,0.902859740740434,1.4093099716058508,3.1588924329059482,0.75625,1.150190114068441,1.1523446723440427,0.9834710743801653,17.0,15.0,6.899173553719009,5.915702479338843,0.9834710743801653,2.0,0.24375,0.0,0.0,0.3928276266917945,2.119900134091653,2.119900134091653
rr,21,4,800,poisson,RR,False,rr,rr-phase,900000.0,2,0.45252548325276654,0.43810722884359105,0.7785436160875147,0.20305859114553187,0.8226569542326025,1.5732219739737743,4.3689814357612375,1.0,1.5238095238095237,1.5238095238095237,0.0,15.0,15.0,5.29125,5.29125,0.0,0.0,0.0,0.1337478450408246,1.4025,1.0893303037854238,4.462580359139092,1.570692336727563
p2c-phase,21,4,800,poisson,P2C,True,p2c,p2c-phase,900000.0,2,0.5473224058578664,0.5464525468856465,0.9897556854340283,0.23296509529330345,0.7676388828697931,1.7058070068521067,6.10389007685172,0.69875,1.0647619047619048,1.0668740226839744,1.039355992844365,17.0,15.0,7.166368515205725,6.127012522361359,1.039355992844365,2.0,0.30125,4.92885937382728e-07,0.0017889087656529517,0.6021946794899282,2.3824601705069415,2.3819224799186127
rr-phase,2024,4,800,bursty,RR,True,rr,rr-phase,900000.0,2,0.4124675756109319,0.3649319136731686,0.9348333319734262,0.26545035476917395,0.8461916868726094,1.5477980158455489,3.034323916278465,0.65625,1.001908396946565,1.0036632570943742,0.9161904761904762,17.0,15.0,6.994285714285715,6.078095238095238,0.9161904761904762,2.0,0.34375,1.3033096256344184e-05,0.0019047619047619048,0.5854077367428026,2.4956728912777297,2.482052028365955
p2c,2024,4,800,poisson,P2C,False,p2c,p2c-phase,900000.0,2,0.5009672089408469,0.4880318462501003,0.87405311268745,0.22247757248601255,0.7926741291162849,1.6045116442002558,5.5351071211887195,1.0,1.5267175572519085,1.5267175572519085,0.0,15.0,15.0,5.2825,5.2825,0.0,0.0,0.0,0.1264842628304678,1.45875,1.1024442637035263,5.0862265486977005,1.5874279356239487
rr,42,4,800,poisson,RR,False,rr,rr-phase,900000.0,2,0.44499439657689227,0.4342360487089348,0.7650900028245632,0.19684161635328404,0.8258750744232187,1.5683877627819791,4.390139367608863,1.0,1.5296367112810707,1.5296367112810707,0.0,15.0,15.0,5.28625,5.28625,0.0,0.0,0.0,0.13480213530285634,1.4725,1.0917128662979416,4.374191903696524,1.54467310814946
bestfit,21,4,800,poisson,BestFit,False,bestfit,bestfit-phase,900000.0,2,0.3671497636020786,0.3519414297921114,0.6934801836333184,0.18393597418390167,0.8696824928711759,1.482275202699412,4.468228040657408,1.0,1.5238095238095237,1.5238095238095237,0.0,15.0,15.0,5.32125,5.32125,0.0,0.0,0.0,0.11213760655282284,1.11375,0.9664389730741305,4.31821710289059,1.5385787401588704
drf,99,4,800,poisson,DRF,False,drf,drf-phase,900000.0,2,0.3641693860643957,0.34255342202049566,0.6644171755979874,0.17657122373615197,0.8716621709946998,1.4744608918162179,5.145157600037309,1.0,1.5325670498084292,1.5325670498084292,0.0,15.0,15.0,5.32,5.32,0.0,0.0,0.0,0.10847841943377348,1.0075,0.9277357679649154,3.991861865174992,1.5254145163392392
bestfit,42,4,800,poisson,BestFit,False,bestfit,bestfit-phase,900000.0,2,0.3749157905044035,0.35709332630402696,0.7087848984587242,0.1729012021565701,0.8664093370435784,1.491135586993446,3.6073455765208493,1.0,1.5296367112810707,1.5296367112810707,0.0,15.0,15.0,5.31,5.31,0.0,0.0,0.0,0.1132521105441678,1.10875,0.9503092558248691,4.186969115150042,1.52498954506813
drf,21,4,800,poisson,DRF,False,drf,drf-phase,900000.0,2,0.3671497636020786,0.3519414297921114,0.6934801836333184,0.18393597418390167,0.8696824928711759,1.482275202699412,4.468228040657408,1.0,1.5238095238095237,1.5238095238095237,0.0,15.0,15.0,5.32125,5.32125,0.0,0.0,0.0,0.11213760655282284,1.11375,0.9664389730741305,4.31821710289059,1.5385787401588704
bestfit,99,4,800,poisson,BestFit,False,bestfit,bestfit-phase,900000.0,2,0.3641693860643957,0.34255342202049566,0.6644171755979874,0.17657122373615197,0.8716621709946998,1.4744608918162179,5.145157600037309,1.0,1.5325670498084292,1.5325670498084292,0.0,15.0,15.0,5.32,5.32,0.0,0.0,0.0,0.10847841943377348,1.0075,0.9277357679649154,3.991861865174992,1.5254145163392392
p2c-phase,99,4,800,poisson,P2C,True,p2c,p2c-phase,900000.0,2,0.5105475632527274,0.4782016312075596,0.8576758265776526,0.21023935334313892,0.7892357275236583,1.6693171051155682,5.728400297403374,0.71,1.0881226053639848,1.0903179801215954,1.051056338028169,17.0,15.0,7.058098591549296,6.007042253521127,1.051056338028169,2.0,0.29,0.0001519253479119416,0.0035211267605633804,0.5708441687992548,2.5335018441014796,2.3586620801267983
rr,123,4,800,poisson,RR,False,rr,rr-phase,900000.0,2,0.4562687350851198,0.4585331989960659,0.7311967984945046,0.17958508106325544,0.8200931275355038,1.5721661630388404,4.215876978706612,1.0,1.5267175572519085,1.5267175572519085,0.0,15.0,15.0,5.28125,5.28125,0.0,0.0,0.0,0.13170670064839948,1.4075,1.0760244736558695,4.519096581213964,1.5711698488011168
rr,99,4,800,poisson,RR,False,rr,rr-phase,900000.0,2,0.43304232546291516,0.42664510845908576,0.7080710423848421,0.17801057719576116,0.8336046703886539,1.5391240597352447,3.971246199931158,1.0,1.5325670498084292,1.5325670498084292,0.0,15.0,15.0,5.285,5.285,0.0,0.0,0.0,0.1334923724275436,1.42,1.0825296757519602,4.356040132672223,1.5486255536693119
p2c,99,4,800,poisson,P2C,False,p2c,p2c-phase,900000.0,2,0.4908990634047806,0.4892956880304641,0.8583983747239897,0.2241519489006886,0.7971305064939445,1.5706434751710658,5.82458647769726,1.0,1.5325670498084292,1.5325670498084292,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.13353074997475123,1.53875,1.1147441914012601,5.075887831079801,1.562500650582888
rr,2024,4,800,poisson,RR,False,rr,rr-phase,900000.0,2,0.45853558779162057,0.4597666727850238,0.7381798840452372,0.1843539444864293,0.8184830165573451,1.590714936706256,4.408634454734235,1.0,1.5267175572519085,1.5267175572519085,0.0,15.0,15.0,5.285,5.285,0.0,0.0,0.0,0.12904589993026852,1.41125,1.0812658686413785,4.552120702888667,1.5963672449706614
p2c,123,4,800,poisson,P2C,False,p2c,p2c-phase,900000.0,2,0.44986568596456,0.4632897565519156,0.7977835163440283,0.20234253655926118,0.8221126989238261,1.5438420414373937,4.90998971175996,1.0,1.5267175572519085,1.5267175572519085,0.0,15.0,15.0,5.28375,5.28375,0.0,0.0,0.0,0.12852068624606655,1.4425,1.0725794623563123,4.910116594162442,1.5449167292468804
rr,123,4,800,bursty,RR,False,rr,rr-phase,900000.0,2,0.443120862952672,0.38659626514667655,1.092178309455768,0.31693223035647483,0.8207653654916209,1.599495153139116,5.087907695637473,1.0,1.520912547528517,1.520912547528517,0.0,15.0,15.0,5.37125,5.37125,0.0,0.0,0.0,0.1399698549590186,1.695,1.1442963983666044,4.5515447598055925,1.6124798183827669
p2c,21,4,800,poisson,P2C,False,p2c,p2c-phase,900000.0,2,0.48180725989171774,0.46081949438205133,0.8517267493355998,0.22888818031850244,0.8024896373424312,1.5775074145028816,6.133673000489605,1.0,1.5238095238095237,1.5238095238095237,0.0,15.0,15.0,5.285,5.285,0.0,0.0,0.0,0.13020294009235547,1.4825,1.0848308792636459,4.937559386643544,1.5873681427788182
stps,21,4,800,poisson,STPS-spatial,True,stps-spatial,stps,900000.0,2,0.35908567252245577,0.3364497688637541,0.6588734955441368,0.181531518578562,0.8724703402369237,1.4347320458033375,5.128527417571501,1.0,1.520912547528517,1.524266803850679,1.1575,17.0,15.0,6.51375,5.35625,1.1575,2.0,0.0,0.10523002684698099,1.0075,0.9205387089414098,4.022501642252886,1.4954445964117355
stps,2024,4,800,poisson,STPS-spatial,True,stps-spatial,stps,900000.0,2,0.39465379629518504,0.3913021790977682,0.6991414089064395,0.1912357220971798,0.8524311111927866,1.4840580305309599,7.606905992090757,1.0,1.5238095238095237,1.52714743176753,1.1475,17.0,15.0,6.4675,5.32,1.1475,2.0,0.0,0.09695337855299373,1.00875,0.930005697871849,4.025925760894013,1.5390023472561705
stps,42,4,800,poisson,STPS-spatial,True,stps-spatial,stps,900000.0,2,0.3980702191780502,0.4005915637609865,0.7335842576071291,0.20501017612562986,0.8494451456517135,1.487337431906724,8.204099017148666,1.0,1.5238095238095237,1.5271656521355264,1.15375,17.0,15.0,6.51625,5.3625,1.15375,2.0,0.0,0.0977534067249056,0.94625,0.9128182441377886,4.033648778928791,1.512853923228283
stps-spatial,21,4,800,poisson,STPS-spatial,False,stps-spatial,stps,900000.0,2,0.3696825375055719,0.35869730332900335,0.692218957981903,0.18314910667016565,0.8679221090563931,1.4771784120565048,3.8719909003678743,1.0,1.5238095238095237,1.5238095238095237,0.0,15.0,15.0,5.31375,5.31375,0.0,0.0,0.0,0.11173623578833175,1.13625,0.9603245447454107,4.354567697409006,1.5365616739440904
stps-spatial,123,4,800,poisson,STPS-spatial,False,stps-spatial,stps,900000.0,2,0.36932333273976903,0.3529655515436704,0.6473388504112533,0.15970767274849393,0.8699083106830677,1.4853197232918178,3.6297829878681904,1.0,1.5267175572519085,1.5267175572519085,0.0,15.0,15.0,5.3025,5.3025,0.0,0.0,0.0,0.11027276011946606,1.06125,0.9329256462548425,4.344651534430987,1.5378971798763164
stps-spatial,2024,4,800,poisson,STPS-spatial,False,stps-spatial,stps,900000.0,2,0.3875851064774006,0.3638638908167661,0.6956046156020753,0.17768346754090733,0.8596605502772865,1.5238721146525933,4.2417585736667105,1.0,1.5267175572519085,1.5267175572519085,0.0,15.0,15.0,5.2975,5.2975,0.0,0.0,0.0,0.11221238672776561,1.08375,0.9750184469470081,4.431395390228731,1.5662489173780074
stps-spatial,42,4,800,poisson,STPS-spatial,False,stps-spatial,stps,900000.0,2,0.37017598041626504,0.3571618614668396,0.7000626869278178,0.18591447185008605,0.8670752539382144,1.4985014112925525,3.4063891626113643,1.0,1.5296367112810707,1.5296367112810707,0.0,15.0,15.0,5.305,5.305,0.0,0.0,0.0,0.1133930873287475,1.125,0.9634473051829877,4.415715872903794,1.5248378626679395
stps,123,4,800,poisson,STPS-spatial,True,stps-spatial,stps,900000.0,2,0.368175393274208,0.35276880007819394,0.649646934912659,0.17669235282922585,0.868810728022043,1.4458298248123604,6.005719256546516,1.0,1.520912547528517,1.5242305017576283,1.145,17.0,15.0,6.47375,5.32875,1.145,2.0,0.0,0.09757628062573893,0.9525,0.9035686533606053,4.049486575133708,1.4941711376733584
stps,99,4,800,poisson,STPS-spatial,True,stps-spatial,stps,900000.0,2,0.3569112805956868,0.3554817349070008,0.6354166372679366,0.17313220412084776,0.8743031325398188,1.4374257208436432,5.827460734293313,1.0,1.5296367112810707,1.5329892091931445,1.14375,17.0,15.0,6.4825,5.33875,1.14375,2.0,0.0,0.10053756894006002,0.95625,0.9028974800742204,3.9561484956642974,1.481920279523284
stps-spatial,99,4,800,poisson,STPS-spatial,False,stps-spatial,stps,900000.0,2,0.3752314601233037,0.3576494928060232,0.6737823838845999,0.16825318649105644,0.8665040186317442,1.496594547935581,3.9738558073689583,1.0,1.5325670498084292,1.5325670498084292,0.0,15.0,15.0,5.31875,5.31875,0.0,0.0,0.0,0.11189170893620787,1.03375,0.9325477637399218,4.582190596493934,1.5288864903303092
bestfit,99,4,800,bursty,BestFit,False,bestfit,bestfit-phase,900000.0,2,0.3982586249818861,0.34221621450727646,0.9507681951221971,0.31080698910512344,0.8419498373984923,1.5288701335106987,4.873975784725122,1.0,1.5355086372360844,1.5355086372360844,0.0,15.0,15.0,5.45875,5.45875,0.0,0.0,0.0,0.1345077499287668,1.50625,1.074987710505356,4.963610288656894,1.5870972713921874
drf,99,4,800,bursty,DRF,False,drf,drf-phase,900000.0,2,0.3982586249818861,0.34221621450727646,0.9507681951221971,0.31080698910512344,0.8419498373984923,1.5288701335106987,4.873975784725122,1.0,1.5355086372360844,1.5355086372360844,0.0,15.0,15.0,5.45875,5.45875,0.0,0.0,0.0,0.1345077499287668,1.50625,1.074987710505356,4.963610288656894,1.5870972713921874
bestfit,21,4,800,bursty,BestFit,False,bestfit,bestfit-phase,900000.0,2,0.42424438376369183,0.3857640719384968,0.9501853765386188,0.3010479633066527,0.8275955644493909,1.5777027798748915,5.560226308671911,1.0,1.520912547528517,1.520912547528517,0.0,15.0,15.0,5.48,5.48,0.0,0.0,0.0,0.12183519350758648,1.44375,1.0651311131077852,4.8009768709417395,1.6439202092614762
bestfit-phase,2024,4,800,bursty,BestFit,True,bestfit,bestfit-phase,900000.0,2,0.4225089737353768,0.35482786518733034,0.9918460611863361,0.2779648115655787,0.8392043130966313,1.5670703369692873,5.133354285272845,0.68125,1.0400763358778626,1.041809158029498,0.8715596330275229,17.0,15.0,6.682568807339449,5.811009174311927,0.8715596330275229,2.0,0.31875,0.0,0.0,0.5997935301041484,2.5388808181358,2.5388808181358
bestfit,2024,4,800,bursty,BestFit,False,bestfit,bestfit-phase,900000.0,2,0.41112370685032334,0.38959246438805023,1.001955955322213,0.31938760976906644,0.8314487633934882,1.5552008586970871,5.25918451917639,1.0,1.5267175572519085,1.5267175572519085,0.0,19.0,19.0,5.88625,5.88625,0.0,0.0,0.0,0.13941795842807855,1.62375,1.0882750006850264,4.561991678638531,1.621305226062882
bestfit-phase,123,4,800,bursty,BestFit,True,bestfit,bestfit-phase,900000.0,2,0.4207274584722046,0.3454699720881086,1.0000158724415245,0.2823253297085677,0.8405024394400697,1.5576215971358556,4.528359496501569,0.72,1.0909090909090908,1.0927631318920201,0.8958333333333334,17.0,15.0,6.798611111111111,5.902777777777778,0.8958333333333334,2.0,0.28,0.0,0.0,0.5513986177456476,2.3696020415382706,2.3696020415382706
