cards,arrival_mode,base_algo,phase_enabled,scheduler,n,card_cv_mean,card_cv_ci95,median_card_cv_mean,median_card_cv_ci95,p95_card_cv_mean,p95_card_cv_ci95,std_card_cv_mean,std_card_cv_ci95,card_jfi_mean,card_jfi_ci95,card_lif_mean,card_lif_ci95,max_min_ratio_mean,max_min_ratio_ci95,completion_rate_mean,completion_rate_ci95,throughput_mean,throughput_ci95,throughput_excl_cold_mean,throughput_excl_cold_ci95,mean_cold_start_mean,mean_cold_start_ci95,p99_delay_mean,p99_delay_ci95,p99_delay_excl_cold_mean,p99_delay_excl_cold_ci95,avg_delay_mean,avg_delay_ci95,avg_delay_excl_cold_mean,avg_delay_excl_cold_ci95,mean_start_offset_mean,mean_start_offset_ci95,p95_start_offset_mean,p95_start_offset_ci95,reject_rate_bw_mean,reject_rate_bw_ci95,avg_congestion_ratio_mean,avg_congestion_ratio_ci95,mean_congestion_wait_ticks_mean,mean_congestion_wait_ticks_ci95,time_card_cv_demand_mean_mean,time_card_cv_demand_mean_ci95,time_card_lif_demand_mean_mean,time_card_lif_demand_mean_ci95,time_card_lif_served_mean_mean,time_card_lif_served_mean_ci95
16,poisson,DRF,False,drf,5,0.7880512032519523,0.004426730213003848,0.7845450440100439,0.009004480742773444,0.9643866102476287,0.012866519666693508,0.10699703933790834,0.006381807579328464,0.6191521553262711,0.002758606163403025,2.652178439720901,0.010478722133605178,12.785803238768178,0.9443506932211879,1.0,0.0,6.07441504751048,0.00452521987575826,6.07441504751048,0.00452521987575826,0.0,0.0,15.0,0.0,15.0,0.0,5.28825,0.0016389382996318,5.28825,0.0016389382996318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7862113992310854,0.004992673487625044,3.1733324266988268,0.03199490582267399,3.1733324266988268,0.03199490582267399
16,poisson,BestFit,False,bestfit,5,0.7880512032519523,0.004426730213003848,0.7845450440100439,0.009004480742773444,0.9643866102476287,0.012866519666693508,0.10699703933790834,0.006381807579328464,0.6191521553262711,0.002758606163403025,2.652178439720901,0.010478722133605178,12.785803238768178,0.9443506932211879,1.0,0.0,6.07441504751048,0.00452521987575826,6.07441504751048,0.00452521987575826,0.0,0.0,15.0,0.0,15.0,0.0,5.28825,0.0016389382996318,5.28825,0.0016389382996318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7862113992310854,0.004992673487625044,3.1733324266988268,0.03199490582267399,3.1733324266988268,0.03199490582267399
16,poisson,RR,False,rr,5,0.8486405455116064,0.008342486507986196,0.8511301155442687,0.008148016253882595,1.0266013862182513,0.008109391734567236,0.11193208839993762,0.007370227680580123,0.5840991605761781,0.004932097055733416,2.7681574555271373,0.014707479014054487,53.102251369392015,4.460021960610717,1.0,0.0,6.07441504751048,0.00452521987575826,6.07441504751048,0.00452521987575826,0.0,0.0,15.0,0.0,15.0,0.0,5.285,0.0,5.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8539699893092083,0.007613484713904472,3.2804858351897113,0.02489475425443039,3.2804858351897113,0.02489475425443039
16,poisson,BestFit,True,bestfit-phase,5,0.6997244071299592,0.0037498125957904265,0.7010436054774308,0.0030931961189532508,0.8349585725789322,0.007671147537118119,0.08565624240138076,0.00603407575695459,0.6722120667307698,0.0023595291469837598,2.491269228709738,0.03049213944651021,20.671272280674383,2.3838519652812455,1.0,0.0,5.780411737646025,0.018988972461416974,5.842775036102918,0.01842214215631127,5.909375,0.10944622630828811,121.20199999999996,9.828340604924087,114.00199999999995,9.85784606120426,20.1468125,1.41885852258074,14.2374375,1.327973783293791,5.909375,0.10944622630828811,15.6,0.4800999895855029,0.0,0.0,0.0,0.0,0.0,0.0,0.605308812656693,0.022450954693261194,2.063494369331161,0.06249319802297303,2.063494369331161,0.06249319802297303
16,poisson,RR,True,rr-phase,5,0.6890540603904054,0.010223944906912632,0.6955697452320988,0.010015209882677721,0.8106315540448097,0.011430690294407886,0.08094280006711473,0.003592178995138006,0.6787638672368628,0.0064158240078349095,2.3887429846879478,0.028717074036928886,11.361159938519057,0.6227269114926823,1.0,0.0,5.8126754661392654,0.0682679324473829,5.875720692638972,0.06947385857744838,5.90675,0.05451649142690675,86.40399999999991,9.206620105641354,76.8,9.629964901285986,18.7828125,0.8860667905041781,12.8760625,0.8517763925192604,5.90675,0.05451649142690675,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6592051134262501,0.012984638131904657,2.1530676703984475,0.050044752545634834,2.1530676703984475,0.050044752545634834
16,poisson,DRF,True,drf-phase,5,0.6997244071299592,0.0037498125957904265,0.7010436054774308,0.0030931961189532508,0.8349585725789322,0.007671147537118119,0.08565624240138076,0.00603407575695459,0.6722120667307698,0.0023595291469837598,2.491269228709738,0.03049213944651021,20.671272280674383,2.3838519652812455,1.0,0.0,5.780411737646025,0.018988972461416974,5.842775036102918,0.01842214215631127,5.909375,0.10944622630828811,121.20199999999996,9.828340604924087,114.00199999999995,9.85784606120426,20.1468125,1.41885852258074,14.2374375,1.327973783293791,5.909375,0.10944622630828811,15.6,0.4800999895855029,0.0,0.0,0.0,0.0,0.0,0.0,0.605308812656693,0.022450954693261194,2.063494369331161,0.06249319802297303,2.063494369331161,0.06249319802297303
16,bursty,RR,False,rr,5,0.9062851973981733,0.013307272816389914,0.9140266306221368,0.017446675356599106,1.4606530514491094,0.060582045605044606,0.3369953371795447,0.025807359044779033,0.5709355683905344,0.0075786754520104326,3.1937578975469108,0.046311775624719186,55.94462101899637,5.271873521425885,1.0,0.0,6.07441504751048,0.00452521987575826,6.07441504751048,0.00452521987575826,0.0,0.0,15.201999999999952,0.3959199999999073,15.201999999999952,0.3959199999999073,5.4320625,0.12527153910356084,5.4320625,0.12527153910356084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9215516084842338,0.012964278251522108,3.5072409643172358,0.07910635927329761,3.5072409643172358,0.07910635927329761
16,poisson,P2C,False,p2c,5,0.8936353097057681,0.005371186774659057,0.8862602323777874,0.005556818515799189,1.1096745061196893,0.0029966504323546066,0.12504125229338964,0.0049332766431519955,0.5596525580656474,0.0031519311939881057,2.7943250866865363,0.012668782189020875,42.767751380864084,2.862353668641793,1.0,0.0,6.07441504751048,0.00452521987575826,6.07441504751048,0.00452521987575826,0.0,0.0,15.0,0.0,15.0,0.0,5.285,0.0,5.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.892920214142405,0.004991181342474707,3.3474126486631675,0.046423609568686276,3.3474126486631675,0.046423609568686276
16,poisson,P2C,True,p2c-phase,5,0.6946021601496937,0.005806471813826476,0.6960741639225392,0.0052880550166748514,0.8142644597012815,0.010498355092897226,0.07576413256454849,0.008698062735692713,0.6752557956289097,0.003701414185026073,2.4046824343588744,0.021566408527907185,11.037820649054336,0.45082585830495847,1.0,0.0,5.772802638081975,0.06661539824659092,5.835055715866437,0.06773950016603128,5.913875,0.10352420569907797,86.0039999999999,18.261269196022475,76.2,19.63329172604533,19.0844375,1.4405238834057896,13.1705625,1.3971181577592584,5.913875,0.10352420569907797,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6633134386183107,0.008593015211180029,2.1604746929863596,0.0467763871377024,2.1604746929863596,0.0467763871377024
16,bursty,RR,True,rr-phase,5,0.7176029555022955,0.011633889362230128,0.7093604417450745,0.0051178833118758005,0.9053057219042995,0.04402574977145188,0.11207737390164801,0.0180880749623436,0.6621517869749882,0.006497569324370687,2.4561057917534916,0.0592230811027024,13.714536241289773,1.7138920190237763,1.0,0.0,5.554733106413334,0.07724686313142068,5.612783213803507,0.07886931384408327,5.957,0.09413003145582703,83.80599999999986,18.496586150141283,74.60199999999995,17.3701127229043,24.6795625,3.8183614983016607,18.7225625,3.822059676076582,5.957,0.09413003145582703,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7163702507404762,0.01567214944681052,2.395821149893049,0.09827832654486965,2.395821149893049,0.09827832654486965
