cards,arrival_mode,base_algo,phase_enabled,scheduler,n,card_cv_mean,card_cv_ci95,median_card_cv_mean,median_card_cv_ci95,p95_card_cv_mean,p95_card_cv_ci95,std_card_cv_mean,std_card_cv_ci95,card_jfi_mean,card_jfi_ci95,card_lif_mean,card_lif_ci95,max_min_ratio_mean,max_min_ratio_ci95,completion_rate_mean,completion_rate_ci95,throughput_mean,throughput_ci95,throughput_excl_cold_mean,throughput_excl_cold_ci95,mean_cold_start_mean,mean_cold_start_ci95,p99_delay_mean,p99_delay_ci95,p99_delay_excl_cold_mean,p99_delay_excl_cold_ci95,avg_delay_mean,avg_delay_ci95,avg_delay_excl_cold_mean,avg_delay_excl_cold_ci95,mean_start_offset_mean,mean_start_offset_ci95,p95_start_offset_mean,p95_start_offset_ci95,reject_rate_bw_mean,reject_rate_bw_ci95,avg_congestion_ratio_mean,avg_congestion_ratio_ci95,mean_congestion_wait_ticks_mean,mean_congestion_wait_ticks_ci95,time_card_cv_demand_mean_mean,time_card_cv_demand_mean_ci95,time_card_lif_demand_mean_mean,time_card_lif_demand_mean_ci95,time_card_lif_served_mean_mean,time_card_lif_served_mean_ci95
4,poisson,RR,False,rr,5,0.7928039070811651,0.008585656487738817,0.7263304878775734,0.010656574673376074,1.4095519314711886,0.09414026349354415,0.31636750489875914,0.01931013062351758,0.6307538232405872,0.003984370604815456,2.1780636175185437,0.014854840120692686,7.2315703838332785,0.7871477494934067,1.0,0.0,0.7671784401204491,0.003111297364317934,0.7671784401204491,0.003111297364317934,0.0,0.0,15.0,0.0,15.0,0.0,5.28,0.0,5.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05532688119779741,0.0012875560572332767,0.926,0.024332829675152875,1.5445950110607347,0.010925336408097506,7.743777688575157,0.11339217934714872,2.9105061929353377,0.027767178882730788
4,poisson,RR,True,rr-phase,5,0.48351119183963115,0.03224127551636746,0.4571260911415486,0.028420253626361306,1.0142863261886859,0.0473802390251104,0.294829588690743,0.029505734179639212,0.7999071259315025,0.015617507893305313,1.6663684334206008,0.05357005907904678,3.8623461237978423,0.2609773110793674,0.8575,0.0,0.6578555124032851,0.002667937489902637,0.6607949075581763,0.0027361106284899584,2.3189504373177843,0.06541796545354817,16.231999999999992,0.27845799395958404,15.0,0.0,7.977842565597668,0.06541796545354815,5.658892128279883,0.0,2.3189504373177843,0.06541796545354817,8.979999999999995,0.621044797095991,0.1425,0.0,0.0,0.0,0.0,0.0,0.6747737653396864,0.028252714059832956,3.452033696193307,0.044987898475137726,3.452033696193307,0.044987898475137726
4,poisson,BestFit,False,bestfit,5,0.6709707668575763,0.007102331918032993,0.634874584882495,0.022034382328508816,1.226201236403331,0.09478288136389651,0.31441507763731263,0.014269129189131034,0.6966987908616097,0.004545513907271473,1.982241613673088,0.011691223106993612,8.36494426584044,0.40457642687247114,1.0,0.0,0.7671784401204491,0.003111297364317934,0.7671784401204491,0.003111297364317934,0.0,0.0,15.0,0.0,15.0,0.0,5.28,0.0,5.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0433582256144826,0.0010946483097805742,0.7205,0.011739565579696722,1.3670682554067584,0.02687306808426377,6.922008611242943,0.4709298290592744,2.8760668545777053,0.04957012710551469
4,poisson,BestFit,True,bestfit-phase,5,0.47989742743158204,0.025118225332437898,0.44553514786422405,0.02093863591041855,1.0094727858231103,0.05630031714549927,0.3025688875730183,0.030216062725858302,0.8034113956887547,0.011567383597431095,1.6648278700051058,0.046872225989995776,5.016737934427831,0.2277486320590551,0.856,0.001200249973963785,0.6539651704714274,0.004065019374255858,0.6571540203902831,0.004096205850876318,2.5407566535386086,0.19913879239366708,21.667999999999985,0.9758635101283437,15.0,0.0,8.204313504850562,0.19748255105616,5.663556851311953,0.0037325557985268733,2.5407566535386086,0.19913879239366708,9.989999999999998,0.62011624716661,0.144,0.0012002499739637582,0.0,0.0,0.0,0.0,0.6505557666030347,0.017290819928114327,3.4630548337381364,0.04613685208473607,3.4630548337381364,0.04613685208473607
4,poisson,DRF,False,drf,5,0.6709707668575763,0.007102331918032993,0.634874584882495,0.022034382328508816,1.226201236403331,0.09478288136389651,0.31441507763731263,0.014269129189131034,0.6966987908616097,0.004545513907271473,1.982241613673088,0.011691223106993612,8.36494426584044,0.40457642687247114,1.0,0.0,0.7671784401204491,0.003111297364317934,0.7671784401204491,0.003111297364317934,0.0,0.0,15.0,0.0,15.0,0.0,5.28,0.0,5.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0433582256144826,0.0010946483097805742,0.7205,0.011739565579696722,1.3670682554067584,0.02687306808426377,6.922008611242943,0.4709298290592744,2.8760668545777053,0.04957012710551469
4,poisson,DRF,True,drf-phase,5,0.47989742743158204,0.025118225332437898,0.44553514786422405,0.02093863591041855,1.0094727858231103,0.05630031714549927,0.3025688875730183,0.030216062725858302,0.8034113956887547,0.011567383597431095,1.6648278700051058,0.046872225989995776,5.016737934427831,0.2277486320590551,0.856,0.001200249973963785,0.6539651704714274,0.004065019374255858,0.6571540203902831,0.004096205850876318,2.5407566535386086,0.19913879239366708,21.667999999999985,0.9758635101283437,15.0,0.0,8.204313504850562,0.19748255105616,5.663556851311953,0.0037325557985268733,2.5407566535386086,0.19913879239366708,9.989999999999998,0.62011624716661,0.144,0.0012002499739637582,0.0,0.0,0.0,0.0,0.6505557666030347,0.017290819928114327,3.4630548337381364,0.04613685208473607,3.4630548337381364,0.04613685208473607
4,poisson,P2C,False,p2c,5,0.8708815828433477,0.021761132051937547,0.8390572449602905,0.019696228055522323,1.523831598971249,0.15157267321924045,0.3215453484817513,0.029813711360279684,0.588519358136321,0.009135427226425557,2.2857638887461555,0.04404009208463911,9.003550719785256,0.7079609560438306,1.0,0.0,0.7671784401204491,0.003111297364317934,0.7671784401204491,0.003111297364317934,0.0,0.0,15.0,0.0,15.0,0.0,5.28,0.0,5.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051168512308925246,0.0024129211811768823,0.9610000000000001,0.06783624842221155,1.5615677540688915,0.03228487636884213,8.631976033377562,0.3423340751357758,2.9121488328625897,0.03563361863936908
4,poisson,P2C,True,p2c-phase,5,0.6564584569667046,0.030752332088033765,0.6368097546857528,0.024635120482621054,1.1343790361857353,0.05539992108821076,0.2889970931996171,0.032017181873806394,0.7041408600070468,0.016793972335401225,1.885216739493533,0.04906254513739574,5.088843418079717,0.31679713339098475,0.8465,0.004271720964669879,0.6417884589909526,0.004331715273325016,0.6467530932558557,0.004368542654625488,4.049486937550359,0.26489674096051136,25.870000000000005,0.9696157836998986,15.0,0.0,9.74300197017501,0.26965942653737246,5.693515032624652,0.013596607753949464,4.049486937550359,0.26489674096051136,13.229999999999995,0.9253608161144545,0.1535,0.004271720964669864,0.0,0.0,0.0,0.0,0.7749921225653599,0.01737387131872223,3.559524594737981,0.0687831570435271,3.559524594737981,0.0687831570435271
4,poisson,STPS-spatial,False,stps-spatial,5,0.7068170596220058,0.013188499694488189,0.6682409702852188,0.014104360863879957,1.2705509665724535,0.12482070353119751,0.31189913251194323,0.02256205444670938,0.6774415128569946,0.0058125819008287526,2.0305840596348608,0.023149195573228958,8.580565556841998,0.6504223833114546,1.0,0.0,0.7671784401204491,0.003111297364317934,0.7671784401204491,0.003111297364317934,0.0,0.0,15.0,0.0,15.0,0.0,5.28,0.0,5.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04305156767048029,0.0006364520264438095,0.715,0.0030990321069650144,1.3684735711351965,0.01989236712093921,7.033738856827075,0.17298323980387012,2.8675844572931077,0.03500730167342394
4,poisson,STPS-spatial,True,stps,5,0.6204521102975794,0.013889086156402542,0.6183561704502505,0.00811084784723787,1.031430907065618,0.02357335181672093,0.2521311557228861,0.013189304807596204,0.7234231278491331,0.007120848213141591,1.9157316765485586,0.02404295861132957,11.222332777870877,0.5389951340554885,1.0,0.0,0.7604793122642611,0.0040975774212570594,0.7670991821488474,0.004165228738030282,4.539,0.044360563567204636,27.81199999999999,1.6726208675010725,15.0,0.0,9.8355,0.04430098644499933,5.2965,0.007527522832911143,4.539,0.044360563567204636,14.0,0.0,0.0,0.0,0.033543051106621584,0.0011063556557152827,0.4835,0.00843027876170178,1.251272850548821,0.012699502372416821,5.924628023024027,0.1111464810762541,2.8405016211917613,0.04519555012736568
