scheduler,seed,cards,tasks,arrival_mode,base_algo,phase_enabled,pair_base_scheduler,pair_phase_scheduler,bw_max,d_max,card_cv,median_card_cv,p95_card_cv,std_card_cv,card_jfi,card_lif,max_min_ratio,completion_rate,throughput,throughput_excl_cold,mean_cold_start,p99_delay,p99_delay_excl_cold,avg_delay,avg_delay_excl_cold,mean_start_offset,p95_start_offset,reject_rate_bw,avg_congestion_ratio,mean_congestion_wait_ticks,time_card_cv_demand_mean,time_card_lif_demand_mean,time_card_lif_served_mean
bestfit,123,4,400,poisson,BestFit,False,bestfit,bestfit-phase,900000.0,2,0.6825093519465486,0.6524424081197058,1.201868006462857,0.30558197761382555,0.689444923093659,2.001170274963207,8.771666474191544,1.0,0.7633587786259542,0.7633587786259542,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.04243690745171024,0.7125,1.3703428799387438,7.155196535251223,2.925271415956513
bestfit,2024,4,400,poisson,BestFit,False,bestfit,bestfit-phase,900000.0,2,0.6740287950836941,0.6256384038777272,1.3743685652652649,0.33684474062533304,0.6985800710602772,1.9763885664530887,7.64150072804156,1.0,0.7648183556405354,0.7648183556405354,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.04165312446465624,0.7025,1.3168825369659967,6.077139602456398,2.948082472234813
bestfit-phase,21,4,400,poisson,BestFit,True,bestfit,bestfit-phase,900000.0,2,0.5792911671299773,0.5312442057807839,1.3278385788840859,0.3720302372810362,0.7512815172702327,1.791781594040081,4.985294853244695,0.83,0.6360153256704981,0.6366251198465963,0.5,16.0,15.0,6.246987951807229,5.746987951807229,0.5,2.0,0.17,0.0,0.0,0.7280361575809251,3.776696349332978,3.776696349332978
bestfit-phase,42,4,400,poisson,BestFit,True,bestfit,bestfit-phase,900000.0,2,0.5666246602069024,0.5771416379747341,1.0143588165174122,0.30823646307462366,0.7541473817835426,1.7348404137321483,6.2742005104347385,0.8425,0.6480769230769231,0.6485839762882418,0.4065281899109792,16.0,15.0,6.112759643916914,5.706231454005935,0.4065281899109792,2.0,0.1575,0.0,0.0,0.7308477205231783,3.958022398539552,3.958022398539552
bestfit-phase,99,4,400,poisson,BestFit,True,bestfit,bestfit-phase,900000.0,2,0.5506377188216698,0.5255029450960381,1.0955812573994665,0.3338016543866455,0.7647208784988269,1.7492382203902086,5.897196241534176,0.8225,0.6351351351351351,0.6357431912556752,0.49544072948328266,15.0,15.0,6.267477203647417,5.772036474164134,0.49544072948328266,2.0,0.1775,0.0,0.0,0.700650149140082,4.095931078911843,4.095931078911843
bestfit-phase,123,4,400,poisson,BestFit,True,bestfit,bestfit-phase,900000.0,2,0.5999865681625565,0.5445305567619749,1.293680785617999,0.3653029924457407,0.7398472938080957,1.8286833676852048,5.440592625587639,0.8375,0.6393129770992366,0.639859741148298,0.44776119402985076,15.0,15.0,6.134328358208955,5.686567164179104,0.44776119402985076,2.0,0.1625,0.0,0.0,0.7374232675123796,4.101693431793733,4.101693431793733
bestfit-phase,2024,4,400,poisson,BestFit,True,bestfit,bestfit-phase,900000.0,2,0.5749319960896689,0.5354549998225313,1.1122596706566192,0.354951110926875,0.754588338269685,1.7644064395815033,5.392356805884152,0.8275,0.6328871892925431,0.6334140799796496,0.4350453172205438,16.0,15.0,6.190332326283988,5.755287009063444,0.4350453172205438,2.0,0.1725,0.0,0.0,0.7261329159837929,4.046355504329318,4.046355504329318
drf,42,4,400,poisson,DRF,False,drf,drf-phase,900000.0,2,0.6676086701289511,0.6457031879966872,1.1098554075741855,0.2972872479381465,0.6964540583060886,1.9719496070265243,8.331436470695563,1.0,0.7692307692307693,0.7692307692307693,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.044233820716039714,0.725,1.3915566904703902,6.922043164993083,2.8484252449372818
drf,21,4,400,poisson,DRF,False,drf,drf-phase,900000.0,2,0.6605726197829342,0.5950214215555041,1.2954675681042322,0.3256492377723827,0.7037248751364105,1.9706211504647242,8.764679949206801,1.0,0.7662835249042146,0.7662835249042146,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.04453592498157644,0.7375,1.3920507867967706,7.543553710029884,2.8246568308765827
drf,99,4,400,poisson,DRF,False,drf,drf-phase,900000.0,2,0.6701343973457534,0.6555675028628509,1.1494466346101153,0.3067121842368753,0.6952900267116133,1.9910784694578956,8.315437707066737,1.0,0.7722007722007722,0.7722007722007722,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.043931350458430364,0.725,1.3645083828618907,6.912110043484128,2.833898308883335
drf,123,4,400,poisson,DRF,False,drf,drf-phase,900000.0,2,0.6825093519465486,0.6524424081197058,1.201868006462857,0.30558197761382555,0.689444923093659,2.001170274963207,8.771666474191544,1.0,0.7633587786259542,0.7633587786259542,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.04243690745171024,0.7125,1.3703428799387438,7.155196535251223,2.925271415956513
drf,2024,4,400,poisson,DRF,False,drf,drf-phase,900000.0,2,0.6740287950836941,0.6256384038777272,1.3743685652652649,0.33684474062533304,0.6985800710602772,1.9763885664530887,7.64150072804156,1.0,0.7648183556405354,0.7648183556405354,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.04165312446465624,0.7025,1.3168825369659967,6.077139602456398,2.948082472234813
drf-phase,21,4,400,poisson,DRF,True,drf,drf-phase,900000.0,2,0.5792911671299773,0.5312442057807839,1.3278385788840859,0.3720302372810362,0.7512815172702327,1.791781594040081,4.985294853244695,0.83,0.6360153256704981,0.6366251198465963,0.5,16.0,15.0,6.246987951807229,5.746987951807229,0.5,2.0,0.17,0.0,0.0,0.7280361575809251,3.776696349332978,3.776696349332978
drf-phase,42,4,400,poisson,DRF,True,drf,drf-phase,900000.0,2,0.5666246602069024,0.5771416379747341,1.0143588165174122,0.30823646307462366,0.7541473817835426,1.7348404137321483,6.2742005104347385,0.8425,0.6480769230769231,0.6485839762882418,0.4065281899109792,16.0,15.0,6.112759643916914,5.706231454005935,0.4065281899109792,2.0,0.1575,0.0,0.0,0.7308477205231783,3.958022398539552,3.958022398539552
drf-phase,99,4,400,poisson,DRF,True,drf,drf-phase,900000.0,2,0.5506377188216698,0.5255029450960381,1.0955812573994665,0.3338016543866455,0.7647208784988269,1.7492382203902086,5.897196241534176,0.8225,0.6351351351351351,0.6357431912556752,0.49544072948328266,15.0,15.0,6.267477203647417,5.772036474164134,0.49544072948328266,2.0,0.1775,0.0,0.0,0.700650149140082,4.095931078911843,4.095931078911843
drf-phase,2024,4,400,poisson,DRF,True,drf,drf-phase,900000.0,2,0.5749319960896689,0.5354549998225313,1.1122596706566192,0.354951110926875,0.754588338269685,1.7644064395815033,5.392356805884152,0.8275,0.6328871892925431,0.6334140799796496,0.4350453172205438,16.0,15.0,6.190332326283988,5.755287009063444,0.4350453172205438,2.0,0.1725,0.0,0.0,0.7261329159837929,4.046355504329318,4.046355504329318
drf-phase,123,4,400,poisson,DRF,True,drf,drf-phase,900000.0,2,0.5999865681625565,0.5445305567619749,1.293680785617999,0.3653029924457407,0.7398472938080957,1.8286833676852048,5.440592625587639,0.8375,0.6393129770992366,0.639859741148298,0.44776119402985076,15.0,15.0,6.134328358208955,5.686567164179104,0.44776119402985076,2.0,0.1625,0.0,0.0,0.7374232675123796,4.101693431793733,4.101693431793733
p2c,21,4,400,poisson,P2C,False,p2c,p2c-phase,900000.0,2,0.8911477871493815,0.8595270158643118,1.710245532383885,0.3658499267957785,0.5819116946606501,2.3437590970550053,8.21846630287827,1.0,0.7662835249042146,0.7662835249042146,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.05561068768273937,1.08,1.5907881392766379,9.144371737011472,2.9087316522690583
p2c,42,4,400,poisson,P2C,False,p2c,p2c-phase,900000.0,2,0.8820297923251866,0.8507181964963232,1.419840655498729,0.312274744523818,0.5818761592514949,2.292364553549838,9.877659062535873,1.0,0.7692307692307693,0.7692307692307693,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.048247794823585516,0.8675,1.5141863997260527,8.094874013797812,2.8770181498102563
p2c,99,4,400,poisson,P2C,False,p2c,p2c-phase,900000.0,2,0.8277463969526896,0.8011628257138019,1.3003405365412029,0.2726151833164402,0.6066637916952305,2.20480304764186,8.394838774048365,1.0,0.7722007722007722,0.7722007722007722,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.049755388186163436,0.935,1.531063430971988,8.460343419944138,2.871759423795016
p2c,123,4,400,poisson,P2C,False,p2c,p2c-phase,900000.0,2,0.8774591094660371,0.8443987848951787,1.510266822324351,0.32186077750177766,0.5844144872554573,2.2929632388695405,9.864803006539528,1.0,0.7633587786259542,0.7633587786259542,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.050964397382521176,0.975,1.596219340726429,8.802131008726558,2.9340410810248607
p2c,2024,4,400,poisson,P2C,False,p2c,p2c-phase,900000.0,2,0.8760248283234437,0.8394794018318371,1.6784644481080768,0.3351261102709423,0.5877306578187718,2.294929506614533,8.661986452924241,1.0,0.7648183556405354,0.7648183556405354,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.05126429346961672,0.9475,1.5755814596433504,8.658159987407828,2.969193857413757
p2c-phase,21,4,400,poisson,P2C,True,p2c,p2c-phase,900000.0,2,0.8618809700119057,0.8028572758664648,1.7320508075688772,0.3819559014145743,0.598401236195753,2.2628271311487396,5.207431434742363,0.7875,0.603448275862069,0.6042530646546211,0.6952380952380952,17.0,15.0,6.463492063492064,5.768253968253968,0.6952380952380952,2.0,0.2125,0.0,0.0,0.9530844379793655,4.226090709146989,4.226090709146989
p2c-phase,42,4,400,poisson,P2C,True,p2c,p2c-phase,900000.0,2,0.8381525872676727,0.7878950517753187,1.2681056525335028,0.2855368932701747,0.6016812289967428,2.1515728630160877,5.064071606294928,0.78,0.6,0.6007442652694721,0.6442307692307693,17.0,15.0,6.5673076923076925,5.923076923076923,0.6442307692307693,2.0,0.22,0.0,0.0,0.9385027674548061,3.977535294814734,3.977535294814734
p2c-phase,99,4,400,poisson,P2C,True,p2c,p2c-phase,900000.0,2,0.7989666211071631,0.7419824682743185,1.2399960715585758,0.2888085514482443,0.6233348624983343,2.103402746022535,5.506034378045554,0.7975,0.6158301158301158,0.6165203535748256,0.5799373040752351,16.0,15.0,6.438871473354232,5.858934169278997,0.5799373040752351,2.0,0.2025,0.0,0.0,0.9104762082123126,4.16318014454162,4.16318014454162
p2c-phase,123,4,400,poisson,P2C,True,p2c,p2c-phase,900000.0,2,0.8673687006410792,0.8270656445404708,1.5951023315172046,0.3425107755807163,0.5905251830271263,2.2413533790618896,6.792564337475416,0.8,0.6106870229007634,0.6113505832905468,0.56875,16.810000000000002,15.0,6.33125,5.7625,0.56875,2.0,0.2,0.0,0.0,0.9432543332861708,3.973617489066718,3.973617489066718
p2c-phase,2024,4,400,poisson,P2C,True,p2c,p2c-phase,900000.0,2,0.7945529723337643,0.7234585277438194,1.4352298702883157,0.3417320535087686,0.63091589894571,2.1265011998023824,5.765938449781921,0.8075,0.6175908221797323,0.6183595208601284,0.6501547987616099,17.0,15.0,6.436532507739938,5.786377708978328,0.6501547987616099,2.0,0.1925,0.0,0.0030959752321981426,0.898394868772827,3.9126843186186178,3.9126843186186178
stps-spatial,21,4,400,poisson,STPS-spatial,False,stps-spatial,stps,900000.0,2,0.6916481973197082,0.64542664260354,1.2531668658986703,0.3218703529995797,0.6856449146690259,2.010607989218519,9.48695025080292,1.0,0.7662835249042146,0.7662835249042146,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.0429727853130192,0.715,1.3702489427207218,7.261965659295129,2.812892111851546
stps-spatial,42,4,400,poisson,STPS-spatial,False,stps-spatial,stps,900000.0,2,0.695424713604057,0.6608231222506817,1.1182339472785077,0.2799274972053379,0.6817889456882659,2.0047428100760776,8.548680393920478,1.0,0.7692307692307693,0.7692307692307693,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.04362901221845755,0.715,1.3622017550112024,6.86050297552892,2.853542034829801
stps-spatial,99,4,400,poisson,STPS-spatial,False,stps-spatial,stps,900000.0,2,0.7191673293853009,0.6875846303425102,1.2791093667441393,0.30830689888234425,0.6703254739258476,2.057464497407767,9.090170430629414,1.0,0.7722007722007722,0.7722007722007722,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.04387225757450445,0.71,1.3350264073264289,6.809510474977895,2.8633399442011256
stps-spatial,123,4,400,poisson,STPS-spatial,False,stps-spatial,stps,900000.0,2,0.7018362224810661,0.6773391801146182,1.201868006462857,0.3003215782600875,0.6782093365530355,2.0197888347017403,7.603605957148439,1.0,0.7633587786259542,0.7633587786259542,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.04272755610279435,0.72,1.3779835393656028,7.050948663943068,2.888093385036141
stps-spatial,2024,4,400,poisson,STPS-spatial,False,stps-spatial,stps,900000.0,2,0.7260088353198969,0.670031276114744,1.5003766464780925,0.3490693352123668,0.6712388934487983,2.0603161667702006,8.173420751708742,1.0,0.7648183556405354,0.7648183556405354,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.042056227143625884,0.715,1.3969072112520262,7.185766510390364,2.920054810546925
stps,21,4,400,poisson,STPS-spatial,True,stps-spatial,stps,900000.0,2,0.6152356993043278,0.5888652639324299,1.1283552457076989,0.3141730730103842,0.728025988018258,1.8967733915038032,10.645000294752862,1.0,0.7662835249042146,0.7674228979807185,0.775,17.0,15.0,6.055,5.28,0.775,2.0,0.0,0.03736765393290679,0.565,1.2856192399436486,6.240520572470958,2.8128484414457353
stps,42,4,400,poisson,STPS-spatial,True,stps-spatial,stps,900000.0,2,0.6171816534770551,0.5988914114974978,1.0797195002209947,0.2827684808464439,0.7253064722374377,1.9066824288581252,12.183124050536541,1.0,0.7692307692307693,0.7701935111196688,0.65,17.0,15.0,5.93,5.28,0.65,2.0,0.0,0.039273755354507944,0.59,1.3156158286326816,6.599484606116207,2.8265842142355617
stps,99,4,400,poisson,STPS-spatial,True,stps-spatial,stps,900000.0,2,0.6008789743514977,0.5804427730692535,1.0826935956831198,0.2833459264286755,0.7356876972446827,1.8831061444828656,9.13044963549526,1.0,0.7722007722007722,0.7731821762178828,0.6575,17.0,15.0,5.9375,5.28,0.6575,2.0,0.0,0.03855148870295664,0.5975,1.2996137925232936,6.498453653046444,2.8384208287101265
rr,21,4,400,bursty,RR,False,rr,rr-phase,900000.0,2,0.8633200909398646,0.8135241228885853,1.7320508075688772,0.45272019876364217,0.6044271325213494,2.3159091605812607,6.06430709392957,1.0,0.7604562737642585,0.7604562737642585,0.0,15.0,15.0,5.2825,5.2825,0.0,0.0,0.0,0.05802946350459029,1.115,1.6744718413390127,8.589733464546828,3.0622305633977858
rr,42,4,400,bursty,RR,False,rr,rr-phase,900000.0,2,0.8159754506675354,0.7824314793102867,1.7320508075688772,0.39928434215805947,0.6205488596106009,2.2568381428065205,7.788447071941565,1.0,0.7633587786259542,0.7633587786259542,0.0,15.0,15.0,5.2825,5.2825,0.0,0.0,0.0,0.05061861376775735,1.0975,1.6719777121890806,8.600820979616824,3.22201539404921
rr,99,4,400,bursty,RR,False,rr,rr-phase,900000.0,2,0.8225007738890653,0.7080710423848421,1.7320508075688772,0.43966865513776554,0.6269113229319053,2.231532111922404,5.95740806357953,1.0,0.7766990291262136,0.7766990291262136,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.060682350178647336,1.1175,1.6433759689822973,8.292643788807261,2.926302121661906
rr,123,4,400,bursty,RR,False,rr,rr-phase,900000.0,2,0.80072533721651,0.723769088817491,1.7320508075688772,0.4076293918318386,0.6341029653970323,2.1947348421121786,6.240406192133553,1.0,0.7604562737642585,0.7604562737642585,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.057399699045803616,1.0825,1.6084905751548506,8.139891406823065,2.959220458500931
rr,2024,4,400,bursty,RR,False,rr,rr-phase,900000.0,2,0.8685870827044775,0.8093165395415595,1.7320508075688774,0.46251655674718645,0.6035507420485596,2.302423454893129,7.41194133076973,1.0,0.7648183556405354,0.7648183556405354,0.0,15.0,15.0,5.3525,5.3525,0.0,0.0,0.0,0.058164606246890196,1.26,1.6623089124023618,8.294228278533375,3.0781454501796706
rr-phase,21,4,400,bursty,RR,True,rr,rr-phase,900000.0,2,0.6905933834782431,0.5502351047560796,1.7320508075688772,0.4813022353227051,0.7014976999968228,2.003161384229735,3.4690225269691917,0.7625,0.5798479087452472,0.5804448881539949,0.5409836065573771,16.0,15.0,6.531147540983606,5.99016393442623,0.5409836065573771,2.0,0.2375,0.0,0.0,0.8339494207568251,3.9111142493684907,3.9111142493684907
rr-phase,42,4,400,bursty,RR,True,rr,rr-phase,900000.0,2,0.6487157039713489,0.5802033749276041,1.7320508075688772,0.42728077923006225,0.7157736681140959,1.9506083773990297,4.042348730211248,0.7825,0.5973282442748091,0.5979115299172423,0.5111821086261981,16.0,15.0,6.424920127795527,5.913738019169329,0.5111821086261981,2.0,0.2175,0.0,0.0,0.8285818036928405,3.9704305995425777,3.9704305995425777
rr-phase,99,4,400,bursty,RR,True,rr,rr-phase,900000.0,2,0.637943069778874,0.5255029450960381,1.7320508075688772,0.4596637135378193,0.7276000088357945,1.90293403695649,3.020873682777667,0.755,0.5864077669902913,0.5870192060141084,0.5364238410596026,16.0,15.0,6.556291390728477,6.0198675496688745,0.5364238410596026,2.0,0.245,0.0,0.0,0.7585615854143419,3.7479204557278383,3.7479204557278383
rr-phase,123,4,400,bursty,RR,True,rr,rr-phase,900000.0,2,0.628180834751872,0.53465489641104,1.7320508075688772,0.4221087941658,0.7298030378795074,1.8999023990351394,3.752333761105168,0.77,0.5855513307984791,0.5861193319781774,0.5097402597402597,16.0,15.0,6.470779220779221,5.961038961038961,0.5097402597402597,2.0,0.23,0.0,0.0,0.7684551588238124,3.7080027101255726,3.7080027101255726
rr-phase,2024,4,400,bursty,RR,True,rr,rr-phase,900000.0,2,0.7193143614978128,0.6097535529100415,1.7320508075688772,0.4642893715248266,0.6867135408211948,2.0169299242372634,3.5068762455458438,0.7575,0.5793499043977055,0.5799207898277463,0.5148514851485149,17.0,15.0,6.432343234323432,5.917491749174918,0.5148514851485149,2.0,0.2425,0.0,0.0,0.8592687207514971,4.211624860195302,4.211624860195302
bestfit,21,4,400,bursty,BestFit,False,bestfit,bestfit-phase,900000.0,2,0.7430056823607988,0.651075201261879,1.7320508075688772,0.4520672777199347,0.6675648089103223,2.1224567383207114,6.188427532154506,1.0,0.7604562737642585,0.7604562737642585,0.0,15.0,15.0,5.305,5.305,0.0,0.0,0.0,0.04337986409998878,0.7475,1.4551257835517415,7.668687823647738,2.9871241887074125
bestfit,42,4,400,bursty,BestFit,False,bestfit,bestfit-phase,900000.0,2,0.7127148570911431,0.673741674824702,1.7068908746631182,0.39626991291818997,0.6747350876073485,2.0812586018361383,8.872767704740964,1.0,0.7633587786259542,0.7633587786259542,0.0,15.0,15.0,5.31,5.31,0.0,0.0,0.0,0.03838140568522221,0.7625,1.4887906530774706,7.485714869680619,3.1518450218038483
bestfit,99,4,400,bursty,BestFit,False,bestfit,bestfit-phase,900000.0,2,0.7168109841023348,0.6271450624298656,1.7320508075688772,0.42033999015570567,0.6793390184172382,2.0557493927498025,6.512401802571826,1.0,0.7766990291262136,0.7766990291262136,0.0,15.0,15.0,5.295,5.295,0.0,0.0,0.0,0.04579185835714571,0.7625,1.4244873020067301,7.451546390039823,2.8580171365522125
bestfit,123,4,400,bursty,BestFit,False,bestfit,bestfit-phase,900000.0,2,0.6928116429415137,0.6139310958310309,1.7320508075688772,0.4115185728415426,0.6922590874221018,2.023357407652985,7.614782138201433,1.0,0.7604562737642585,0.7604562737642585,0.0,15.0,15.0,5.3,5.3,0.0,0.0,0.0,0.04418504403088168,0.7725,1.4427818083381587,7.695173660515644,2.900573374049826
bestfit,2024,4,400,bursty,BestFit,False,bestfit,bestfit-phase,900000.0,2,0.7585440102249946,0.6885864289736658,1.7320508075688772,0.44107539034388693,0.6571260219293303,2.1051460337548327,6.974549449662833,1.0,0.7648183556405354,0.7648183556405354,0.0,15.0,15.0,5.36,5.36,0.0,0.0,0.0,0.04681097474894733,0.9325,1.5107287986034699,7.880529726006932,3.013153014529305
bestfit-phase,21,4,400,bursty,BestFit,True,bestfit,bestfit-phase,900000.0,2,0.705731671927015,0.590469572338663,1.7320508075688772,0.4811362590057112,0.69154136522799,2.0214952413296814,5.02237672404843,0.81,0.6159695817490495,0.6166136061933908,0.5493827160493827,16.0,15.0,6.314814814814815,5.765432098765432,0.5493827160493827,2.0,0.19,0.0,0.0,0.8645570400903202,3.940550920494972,3.940550920494972
bestfit-phase,42,4,400,bursty,BestFit,True,bestfit,bestfit-phase,900000.0,2,0.6600848507206502,0.6071569876189882,1.7320508075688772,0.4131849024044063,0.7077257319609962,1.9355112765364533,5.739586486183463,0.82,0.6247619047619047,0.6253175004504583,0.46646341463414637,17.0,15.0,6.234756097560975,5.7682926829268295,0.46646341463414637,2.0,0.18,0.0,0.0,0.871836786716214,4.354163686567945,4.354163686567945
bestfit-phase,99,4,400,bursty,BestFit,True,bestfit,bestfit-phase,900000.0,2,0.6769654887527881,0.5805503091203034,1.7320508075688772,0.4544015219680973,0.7063124815761566,1.9499513453129766,5.113528896336138,0.8125,0.6286266924564797,0.6292895953481722,0.5446153846153846,17.0,15.0,6.313846153846153,5.769230769230769,0.5446153846153846,2.0,0.1875,0.0,0.0,0.8243196844082215,4.031768481653968,4.031768481653968
bestfit-phase,123,4,400,bursty,BestFit,True,bestfit,bestfit-phase,900000.0,2,0.6263010777913692,0.5699750881030656,1.7320508075688772,0.4096497471781934,0.7296642251596608,1.8840567911348687,5.536865837668075,0.8175,0.6204933586337761,0.6210916398993976,0.5076452599388379,16.74000000000001,15.0,6.235474006116208,5.72782874617737,0.5076452599388379,2.0,0.1825,0.0,0.0,0.8139050946186717,4.0632585003866275,4.0632585003866275
