scheduler,seed,cards,arrival_mode,base_algo,phase_enabled,card_id,kind,mean_load,max_load,std_load,time_cv,time_lif,time_jfi,mean_cong_ratio,max_cong_ratio,completed_tasks,throughput
bestfit,2024,16,poisson,BestFit,False,0,served,355420.6060345167,900000.0,215774.60001126022,0.6070964832869179,2.5322110893947336,0.7306917588841312,0.019321080392081757,0.5419248217196855,134,0.33753148614609574
bestfit,2024,16,poisson,BestFit,False,1,served,365882.7800889484,900000.0,236638.0262246215,0.6467591236928213,2.4598042022671973,0.7050707597195115,0.03736082556522678,0.6172601937763796,119,0.29974811083123426
bestfit,2024,16,poisson,BestFit,False,2,served,357400.72703233233,900000.0,232728.5996273066,0.6511699110400879,2.5181817828775186,0.7022362170692374,0.04081029801559988,0.6775475268074447,102,0.25692695214105793
bestfit,2024,16,poisson,BestFit,False,3,served,357512.095125059,900000.0,270655.787156441,0.7570535118868207,2.517397347592329,0.635675365275203,0.04808346597587058,0.6872162138773825,114,0.2871536523929471
bestfit,2024,16,poisson,BestFit,False,4,served,335239.7682693443,900000.0,261261.00380515546,0.7793258095657927,2.6846456929802733,0.622142531449627,0.04695966571911531,0.6790805824719046,114,0.2871536523929471
bestfit,2024,16,poisson,BestFit,False,5,served,325461.29277934117,900000.0,258561.3689623852,0.7944458364137534,2.765305798161962,0.6130665872292836,0.04368183781486743,0.6967912284271236,113,0.28463476070528965
bestfit,2024,16,poisson,BestFit,False,6,served,305142.25063218275,900000.0,249814.21005348332,0.8186811545629201,2.949444064646611,0.5987167705242217,0.03667289517886373,0.6775475268074447,102,0.25692695214105793
bestfit,2024,16,poisson,BestFit,False,7,served,312872.26779459225,900000.0,250820.56189690612,0.801670802161269,2.8765732621303157,0.608762747078381,0.043771021417372116,0.6970828048607166,99,0.24937027707808565
bestfit,2024,16,poisson,BestFit,False,8,served,297421.078855577,900000.0,246701.22493781912,0.8294678571104686,3.0260128282199728,0.5924111213634742,0.03611110361818306,0.6775475268074447,106,0.26700251889168763
bestfit,2024,16,poisson,BestFit,False,9,served,290079.8003876732,900000.0,228061.85290023923,0.7862038397552986,3.1025945232905126,0.61800248240151,0.027542142204905244,0.5569704027078277,85,0.2141057934508816
bestfit,2024,16,poisson,BestFit,False,10,served,302505.0751731738,900000.0,269849.4482216595,0.8920493253449713,2.975156696081151,0.5568697685656377,0.04175221351077686,0.5563464330803936,96,0.24181360201511334
bestfit,2024,16,poisson,BestFit,False,11,served,258558.60002509053,900000.0,231365.15964247216,0.8948267805442189,3.480835678692041,0.5553349742888665,0.026564069975776834,0.5569704027078277,80,0.20151133501259447
bestfit,2024,16,poisson,BestFit,False,12,served,298312.7583659674,900000.0,263297.80498834397,0.8826233461504606,3.0169678458602434,0.5621059728287012,0.04602810803195693,0.6872162138773825,95,0.23929471032745592
bestfit,2024,16,poisson,BestFit,False,13,served,244022.02272906172,900000.0,226273.65393206486,0.9272673482560919,3.6881917047268815,0.5376850738162222,0.025480635646127847,0.6775475268074447,77,0.19395465994962216
bestfit,2024,16,poisson,BestFit,False,14,served,237102.89192380352,900000.0,232373.3465151494,0.9800527721518723,3.7958204250382073,0.510073066710338,0.0237019720690163,0.5406740761041813,76,0.19143576826196473
bestfit,2024,16,poisson,BestFit,False,15,served,296877.79475460487,900000.0,314309.1015496254,1.0587154280414572,3.031550408624962,0.47150276036780076,0.05854469140421193,0.6895518681216336,88,0.2216624685138539
bestfit,2024,16,poisson,BestFit,False,0,demand,355420.6060345167,1964743.0,311845.8633452823,0.8773995037164429,5.527937791567419,0.5650260548465319,0.019321080392081757,0.5419248217196855,134,0.33753148614609574
bestfit,2024,16,poisson,BestFit,False,1,demand,365882.7800889484,2351466.9375,399240.113974717,1.091169455631826,6.426831393727641,0.456485355273013,0.03736082556522678,0.6172601937763796,119,0.29974811083123426
bestfit,2024,16,poisson,BestFit,False,2,demand,357400.72703233233,2036308.65625,403113.66002256086,1.1279038612198824,5.69755040276061,0.44010847227289646,0.04081029801559988,0.6775475268074447,102,0.25692695214105793
bestfit,2024,16,poisson,BestFit,False,3,demand,357512.095125059,2211467.0,446418.6618750873,1.2486812836889574,6.1857124000977395,0.3907463529599797,0.04808346597587058,0.6872162138773825,114,0.2871536523929471
bestfit,2024,16,poisson,BestFit,False,4,demand,335239.7682693443,2599642.0,439113.2818415841,1.3098484231404905,7.754575220656248,0.3682287937652478,0.04695966571911531,0.6790805824719046,114,0.2871536523929471
bestfit,2024,16,poisson,BestFit,False,5,demand,325461.29277934117,2031466.984375,419852.3975605797,1.2900225214960803,6.241808256296426,0.37535309851176957,0.04368183781486743,0.6967912284271236,113,0.28463476070528965
bestfit,2024,16,poisson,BestFit,False,6,demand,305142.25063218275,2199642.0,404389.44404878136,1.3252489395060232,7.208578934719334,0.3628072169963836,0.03667289517886373,0.6775475268074447,102,0.25692695214105793
bestfit,2024,16,poisson,BestFit,False,7,demand,312872.26779459225,2036308.65625,416327.38765256957,1.3306624795710496,6.508434482236958,0.3609244906017525,0.043771021417372116,0.6970828048607166,99,0.24937027707808565
bestfit,2024,16,poisson,BestFit,False,8,demand,296517.92268429237,2028609.859375,398924.7904028534,1.3453648494212451,6.8414409524071,0.3558710530460797,0.03611110361818306,0.6775475268074447,106,0.26700251889168763
bestfit,2024,16,poisson,BestFit,False,9,demand,290079.8003876732,2031466.984375,360005.35339045146,1.241056264204978,7.003131488852632,0.3936665894109929,0.027542142204905244,0.5569704027078277,85,0.2141057934508816
bestfit,2024,16,poisson,BestFit,False,10,demand,302505.0751731738,2028609.859375,442296.1003918786,1.4621113385905318,6.706035785395304,0.3186977178621051,0.04175221351077686,0.5563464330803936,96,0.24181360201511334
bestfit,2024,16,poisson,BestFit,False,11,demand,258558.60002509053,2031466.984375,358175.85160874017,1.3852792039173432,7.856891954774919,0.34258325563245556,0.026564069975776834,0.5569704027078277,80,0.20151133501259447
bestfit,2024,16,poisson,BestFit,False,12,demand,300926.7256203755,1959393.0,439327.0240277825,1.4599136155889374,6.511196358384631,0.3193513065469942,0.04602810803195693,0.6872162138773825,95,0.23929471032745592
bestfit,2024,16,poisson,BestFit,False,13,demand,242985.58200173173,2019641.984375,348848.0669540927,1.4356739362074846,8.311777051696039,0.32667358582191725,0.025480635646127847,0.6775475268074447,77,0.19395465994962216
bestfit,2024,16,poisson,BestFit,False,14,demand,237102.89192380352,1959393.0,348772.18900041596,1.4709739985478498,8.263893300085432,0.31607915146909177,0.0237019720690163,0.5406740761041813,76,0.19143576826196473
bestfit,2024,16,poisson,BestFit,False,15,demand,296245.5000442774,1964743.0,508271.9206313114,1.7157118692278672,6.6321446223026035,0.25357109123777655,0.05854469140421193,0.6895518681216336,88,0.2216624685138539
drf,2024,16,poisson,DRF,False,0,served,355420.6060345167,900000.0,215774.60001126022,0.6070964832869179,2.5322110893947336,0.7306917588841312,0.019321080392081757,0.5419248217196855,134,0.33753148614609574
drf,2024,16,poisson,DRF,False,1,served,365882.7800889484,900000.0,236638.0262246215,0.6467591236928213,2.4598042022671973,0.7050707597195115,0.03736082556522678,0.6172601937763796,119,0.29974811083123426
drf,2024,16,poisson,DRF,False,2,served,357400.72703233233,900000.0,232728.5996273066,0.6511699110400879,2.5181817828775186,0.7022362170692374,0.04081029801559988,0.6775475268074447,102,0.25692695214105793
drf,2024,16,poisson,DRF,False,3,served,357512.095125059,900000.0,270655.787156441,0.7570535118868207,2.517397347592329,0.635675365275203,0.04808346597587058,0.6872162138773825,114,0.2871536523929471
drf,2024,16,poisson,DRF,False,4,served,335239.7682693443,900000.0,261261.00380515546,0.7793258095657927,2.6846456929802733,0.622142531449627,0.04695966571911531,0.6790805824719046,114,0.2871536523929471
drf,2024,16,poisson,DRF,False,5,served,325461.29277934117,900000.0,258561.3689623852,0.7944458364137534,2.765305798161962,0.6130665872292836,0.04368183781486743,0.6967912284271236,113,0.28463476070528965
drf,2024,16,poisson,DRF,False,6,served,305142.25063218275,900000.0,249814.21005348332,0.8186811545629201,2.949444064646611,0.5987167705242217,0.03667289517886373,0.6775475268074447,102,0.25692695214105793
drf,2024,16,poisson,DRF,False,7,served,312872.26779459225,900000.0,250820.56189690612,0.801670802161269,2.8765732621303157,0.608762747078381,0.043771021417372116,0.6970828048607166,99,0.24937027707808565
drf,2024,16,poisson,DRF,False,8,served,297421.078855577,900000.0,246701.22493781912,0.8294678571104686,3.0260128282199728,0.5924111213634742,0.03611110361818306,0.6775475268074447,106,0.26700251889168763
drf,2024,16,poisson,DRF,False,9,served,290079.8003876732,900000.0,228061.85290023923,0.7862038397552986,3.1025945232905126,0.61800248240151,0.027542142204905244,0.5569704027078277,85,0.2141057934508816
drf,2024,16,poisson,DRF,False,10,served,302505.0751731738,900000.0,269849.4482216595,0.8920493253449713,2.975156696081151,0.5568697685656377,0.04175221351077686,0.5563464330803936,96,0.24181360201511334
drf,2024,16,poisson,DRF,False,11,served,258558.60002509053,900000.0,231365.15964247216,0.8948267805442189,3.480835678692041,0.5553349742888665,0.026564069975776834,0.5569704027078277,80,0.20151133501259447
drf,2024,16,poisson,DRF,False,12,served,298312.7583659674,900000.0,263297.80498834397,0.8826233461504606,3.0169678458602434,0.5621059728287012,0.04602810803195693,0.6872162138773825,95,0.23929471032745592
drf,2024,16,poisson,DRF,False,13,served,244022.02272906172,900000.0,226273.65393206486,0.9272673482560919,3.6881917047268815,0.5376850738162222,0.025480635646127847,0.6775475268074447,77,0.19395465994962216
drf,2024,16,poisson,DRF,False,14,served,237102.89192380352,900000.0,232373.3465151494,0.9800527721518723,3.7958204250382073,0.510073066710338,0.0237019720690163,0.5406740761041813,76,0.19143576826196473
drf,2024,16,poisson,DRF,False,15,served,296877.79475460487,900000.0,314309.1015496254,1.0587154280414572,3.031550408624962,0.47150276036780076,0.05854469140421193,0.6895518681216336,88,0.2216624685138539
drf,2024,16,poisson,DRF,False,0,demand,355420.6060345167,1964743.0,311845.8633452823,0.8773995037164429,5.527937791567419,0.5650260548465319,0.019321080392081757,0.5419248217196855,134,0.33753148614609574
drf,2024,16,poisson,DRF,False,1,demand,365882.7800889484,2351466.9375,399240.113974717,1.091169455631826,6.426831393727641,0.456485355273013,0.03736082556522678,0.6172601937763796,119,0.29974811083123426
drf,2024,16,poisson,DRF,False,2,demand,357400.72703233233,2036308.65625,403113.66002256086,1.1279038612198824,5.69755040276061,0.44010847227289646,0.04081029801559988,0.6775475268074447,102,0.25692695214105793
drf,2024,16,poisson,DRF,False,3,demand,357512.095125059,2211467.0,446418.6618750873,1.2486812836889574,6.1857124000977395,0.3907463529599797,0.04808346597587058,0.6872162138773825,114,0.2871536523929471
drf,2024,16,poisson,DRF,False,4,demand,335239.7682693443,2599642.0,439113.2818415841,1.3098484231404905,7.754575220656248,0.3682287937652478,0.04695966571911531,0.6790805824719046,114,0.2871536523929471
drf,2024,16,poisson,DRF,False,5,demand,325461.29277934117,2031466.984375,419852.3975605797,1.2900225214960803,6.241808256296426,0.37535309851176957,0.04368183781486743,0.6967912284271236,113,0.28463476070528965
drf,2024,16,poisson,DRF,False,6,demand,305142.25063218275,2199642.0,404389.44404878136,1.3252489395060232,7.208578934719334,0.3628072169963836,0.03667289517886373,0.6775475268074447,102,0.25692695214105793
drf,2024,16,poisson,DRF,False,7,demand,312872.26779459225,2036308.65625,416327.38765256957,1.3306624795710496,6.508434482236958,0.3609244906017525,0.043771021417372116,0.6970828048607166,99,0.24937027707808565
drf,2024,16,poisson,DRF,False,8,demand,296517.92268429237,2028609.859375,398924.7904028534,1.3453648494212451,6.8414409524071,0.3558710530460797,0.03611110361818306,0.6775475268074447,106,0.26700251889168763
drf,2024,16,poisson,DRF,False,9,demand,290079.8003876732,2031466.984375,360005.35339045146,1.241056264204978,7.003131488852632,0.3936665894109929,0.027542142204905244,0.5569704027078277,85,0.2141057934508816
drf,2024,16,poisson,DRF,False,10,demand,302505.0751731738,2028609.859375,442296.1003918786,1.4621113385905318,6.706035785395304,0.3186977178621051,0.04175221351077686,0.5563464330803936,96,0.24181360201511334
drf,2024,16,poisson,DRF,False,11,demand,258558.60002509053,2031466.984375,358175.85160874017,1.3852792039173432,7.856891954774919,0.34258325563245556,0.026564069975776834,0.5569704027078277,80,0.20151133501259447
drf,2024,16,poisson,DRF,False,12,demand,300926.7256203755,1959393.0,439327.0240277825,1.4599136155889374,6.511196358384631,0.3193513065469942,0.04602810803195693,0.6872162138773825,95,0.23929471032745592
drf,2024,16,poisson,DRF,False,13,demand,242985.58200173173,2019641.984375,348848.0669540927,1.4356739362074846,8.311777051696039,0.32667358582191725,0.025480635646127847,0.6775475268074447,77,0.19395465994962216
drf,2024,16,poisson,DRF,False,14,demand,237102.89192380352,1959393.0,348772.18900041596,1.4709739985478498,8.263893300085432,0.31607915146909177,0.0237019720690163,0.5406740761041813,76,0.19143576826196473
drf,2024,16,poisson,DRF,False,15,demand,296245.5000442774,1964743.0,508271.9206313114,1.7157118692278672,6.6321446223026035,0.25357109123777655,0.05854469140421193,0.6895518681216336,88,0.2216624685138539
rr-phase,123,16,poisson,RR,True,0,served,218626.84814330132,760000.0,150096.1925737437,0.6865405317253694,3.476242769149056,0.6796535308737698,0.0,0.0,85,0.2141057934508816
rr-phase,123,16,poisson,RR,True,1,served,217703.2544597174,760000.0,147520.63055105606,0.6776225321810817,3.4909905315201715,0.6853200287994665,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,2,served,216678.90523899952,760000.0,147263.77152070391,0.6796405554951007,3.507494184363312,0.6840360358961238,0.0,0.0,85,0.2141057934508816
rr-phase,123,16,poisson,RR,True,3,served,217125.1089150071,760000.0,148630.5565708594,0.684538777267996,3.500286096793621,0.6809236937200119,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,4,served,217132.3057034202,760000.0,148710.57337270482,0.6848846047617979,3.5001700808081493,0.6807041838146433,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,5,served,217571.31259101463,760000.0,146772.98300399963,0.6745971298150872,3.4931075744743514,0.6872468284438513,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,6,served,217132.3057034202,760000.0,148027.44290979946,0.6817384563308111,3.5001700808081493,0.6827022861630397,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,7,served,219203.9337856187,760000.0,149149.38888831518,0.6804138334222742,3.4670910639007033,0.6835442936354205,0.0,0.0,85,0.2141057934508816
rr-phase,123,16,poisson,RR,True,8,served,217703.2544597174,760000.0,146280.05237992242,0.6719240497481367,3.4909905315201715,0.6889510508366484,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,9,served,216678.90523899952,760000.0,148442.2591929123,0.6850794221485411,3.507494184363312,0.6805805393087375,0.0,0.0,85,0.2141057934508816
rr-phase,123,16,poisson,RR,True,10,served,217125.1089150071,760000.0,149833.65484538206,0.6900798143250855,3.500286096793621,0.6774103266434508,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,11,served,218087.3686363547,760000.0,146704.42423273798,0.6726864795060977,3.484841899611556,0.68846479318376,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,12,served,217571.31259101463,760000.0,149060.96503950394,0.6851131395236153,3.4931075744743514,0.6805591409353782,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,13,served,217132.3057034202,760000.0,147575.68045743598,0.6796578702526597,3.5001700808081493,0.6840250234904868,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,14,served,217657.54972105243,760000.0,146311.00576031537,0.6722073548462986,3.491723585853134,0.6887703505137183,0.0,0.0,85,0.2141057934508816
rr-phase,123,16,poisson,RR,True,15,served,217585.70616784084,760000.0,146520.91612540768,0.6733940326594094,3.4928765008752585,0.6880136557113751,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,0,demand,218626.84814330132,760000.0,150096.1925737437,0.6865405317253694,3.476242769149056,0.6796535308737698,0.0,0.0,85,0.2141057934508816
rr-phase,123,16,poisson,RR,True,1,demand,217703.2544597174,760000.0,147520.63055105606,0.6776225321810817,3.4909905315201715,0.6853200287994665,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,2,demand,216678.90523899952,760000.0,147263.77152070391,0.6796405554951007,3.507494184363312,0.6840360358961238,0.0,0.0,85,0.2141057934508816
rr-phase,123,16,poisson,RR,True,3,demand,217125.1089150071,760000.0,148630.5565708594,0.684538777267996,3.500286096793621,0.6809236937200119,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,4,demand,217132.3057034202,760000.0,148710.57337270482,0.6848846047617979,3.5001700808081493,0.6807041838146433,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,5,demand,217571.31259101463,760000.0,146772.98300399963,0.6745971298150872,3.4931075744743514,0.6872468284438513,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,6,demand,217132.3057034202,760000.0,148027.44290979946,0.6817384563308111,3.5001700808081493,0.6827022861630397,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,7,demand,219203.9337856187,760000.0,149149.38888831518,0.6804138334222742,3.4670910639007033,0.6835442936354205,0.0,0.0,85,0.2141057934508816
rr-phase,123,16,poisson,RR,True,8,demand,217703.2544597174,760000.0,146280.05237992242,0.6719240497481367,3.4909905315201715,0.6889510508366484,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,9,demand,216678.90523899952,760000.0,148442.2591929123,0.6850794221485411,3.507494184363312,0.6805805393087375,0.0,0.0,85,0.2141057934508816
rr-phase,123,16,poisson,RR,True,10,demand,217125.1089150071,760000.0,149833.65484538206,0.6900798143250855,3.500286096793621,0.6774103266434508,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,11,demand,218087.3686363547,760000.0,146704.42423273798,0.6726864795060977,3.484841899611556,0.68846479318376,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,12,demand,217571.31259101463,760000.0,149060.96503950394,0.6851131395236153,3.4931075744743514,0.6805591409353782,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,13,demand,217132.3057034202,760000.0,147575.68045743598,0.6796578702526597,3.5001700808081493,0.6840250234904868,0.0,0.0,86,0.21662468513853905
rr-phase,123,16,poisson,RR,True,14,demand,217657.54972105243,760000.0,146311.00576031537,0.6722073548462986,3.491723585853134,0.6887703505137183,0.0,0.0,85,0.2141057934508816
rr-phase,123,16,poisson,RR,True,15,demand,217585.70616784084,760000.0,146520.91612540768,0.6733940326594094,3.4928765008752585,0.6880136557113751,0.0,0.0,86,0.21662468513853905
drf-phase,21,16,poisson,DRF,True,0,served,258025.66412891608,760000.0,151677.4849099109,0.5878387540323471,2.945443440929523,0.7431880862255215,0.0,0.0,105,0.26448362720403024
drf-phase,21,16,poisson,DRF,True,1,served,285317.163366361,760000.0,144353.34856775135,0.5059399401864748,2.6637023550669587,0.7961940503499676,0.0,0.0,93,0.23425692695214106
drf-phase,21,16,poisson,DRF,True,2,served,241925.5348586075,760000.0,119603.12530589792,0.49437991477749355,3.1414625183909552,0.8035927021657966,0.0,0.0,100,0.2518891687657431
drf-phase,21,16,poisson,DRF,True,3,served,244941.76583408768,760000.0,139638.46745352948,0.5700884329711012,3.1027783171726995,0.7547165132605559,0.0,0.0,97,0.24433249370277077
drf-phase,21,16,poisson,DRF,True,4,served,235676.20191721112,760000.0,139807.46042121103,0.5932184042507733,3.224763441609495,0.739695263596296,0.0,0.0,88,0.2216624685138539
drf-phase,21,16,poisson,DRF,True,5,served,221331.67405689153,760000.0,163019.17703825774,0.736537948004473,3.4337606817388826,0.6483031981445911,0.0,0.0,93,0.23425692695214106
drf-phase,21,16,poisson,DRF,True,6,served,229633.44039770938,760000.0,144773.76800236927,0.630455946449398,3.3096224952416864,0.7155764606716506,0.0,0.0,95,0.23929471032745592
drf-phase,21,16,poisson,DRF,True,7,served,214330.59340562028,760000.0,142101.40832472162,0.6630010492986176,3.5459240229027933,0.694651686360113,0.0,0.0,95,0.23929471032745592
drf-phase,21,16,poisson,DRF,True,8,served,212697.30377489372,760000.0,133606.40745806208,0.6281528025360548,3.5731529573329204,0.7170638535534901,0.0,0.0,71,0.17884130982367757
drf-phase,21,16,poisson,DRF,True,9,served,213148.1147178054,760000.0,104039.89098443647,0.48811077274682296,3.565595693896668,0.8075899718820437,0.0,0.0,69,0.17380352644836272
drf-phase,21,16,poisson,DRF,True,10,served,213398.43719005826,760000.0,149128.05387672578,0.6988244892529761,3.56141314813437,0.6718824151512617,0.0,0.0,77,0.19395465994962216
