cards,arrival_mode,base_algo,phase_enabled,scheduler,card_id,kind,n,mean_load_mean,mean_load_ci95,max_load_mean,max_load_ci95,std_load_mean,std_load_ci95,time_cv_mean,time_cv_ci95,time_lif_mean,time_lif_ci95,time_jfi_mean,time_jfi_ci95,mean_cong_ratio_mean,mean_cong_ratio_ci95,max_cong_ratio_mean,max_cong_ratio_ci95,completed_tasks_mean,completed_tasks_ci95,throughput_mean,throughput_ci95
16,poisson,RR,True,rr-phase,0,served,5,218769.67890449084,2117.1370572996098,760000.0,0.0,159012.00542939143,2935.1910903705357,0.7269717568353365,0.01736233812742613,3.4743098509828787,0.0334112967523511,0.6542914637473365,0.01084714215219573,0.0,0.0,0.0,0.0,85.0,0.0,0.2142139276899982,0.00021194310866855256
16,poisson,RR,True,rr-phase,1,served,5,218747.30552293762,1529.8239687642333,760000.0,0.0,156346.13217031624,809.1791825271233,0.7147503523990673,0.0033509102563877196,3.4745050565360733,0.02424505468671924,0.6618729654820742,0.002098444861356005,0.0,0.0,0.0,0.0,86.0,0.0,0.21673409154517467,0.00021443655700582686
16,poisson,RR,True,rr-phase,2,served,5,219601.34168002565,2847.6025935673483,760000.0,0.0,156588.64009938802,1428.3501304652868,0.7131470902677025,0.008801030686355207,3.461420456760242,0.044714411181898,0.66288773558522,0.005525728534376431,0.0,0.0,0.0,0.0,85.0,0.0,0.2142139276899982,0.00021194310866855256
16,poisson,RR,True,rr-phase,3,served,5,219116.4623013195,1267.2309827072813,760000.0,0.0,154605.57336900829,2715.1307549456674,0.7056302140870848,0.014087893882556674,3.46859630874164,0.020123360176283543,0.6676261308791619,0.008832795019638916,0.0,0.0,0.0,0.0,86.0,0.0,0.21673409154517467,0.00021443655700582686
16,poisson,RR,True,rr-phase,4,served,5,219886.69517775087,1959.7011664005156,781585.2,42306.992,158182.7818402498,3388.8754259838465,0.7195095806830136,0.019219621707273697,3.5540654089103505,0.1808107993503087,0.6589539618359903,0.01203836826182074,0.0,0.0,0.0,0.0,86.0,0.0,0.21673409154517467,0.00021443655700582686
16,poisson,RR,True,rr-phase,5,served,5,218867.9920678976,1449.7563886103048,760000.0,0.0,156843.49471846045,1861.6448162944855,0.7166431859373712,0.009574545288161623,3.4725712633586956,0.022987373438319702,0.6607012166046898,0.005991749564048209,0.0,0.0,0.0,0.0,86.0,0.0,0.21673409154517467,0.00021443655700582686
16,poisson,RR,True,rr-phase,6,served,5,218833.15666766974,1483.3719946592946,760000.0,0.0,155876.30628349297,2262.6738784499116,0.7123590542294356,0.012437988139401822,3.4731315921543207,0.023534731865631514,0.6633939890802473,0.007801478656157376,0.0,0.0,0.0,0.0,86.0,0.0,0.21673409154517467,0.00021443655700582686
16,poisson,RR,True,rr-phase,7,served,5,218364.96809392062,444.23961509551054,760000.0,0.0,158251.64845569385,2883.468118334202,0.7247285927661458,0.014020219607072004,3.480426760416449,0.007087770416978826,0.6556720966958199,0.008700362816641577,0.0,0.0,0.0,0.0,85.0,0.0,0.2142139276899982,0.00021194310866855256
16,poisson,RR,True,rr-phase,8,served,5,218790.22538594506,1585.473777101159,781585.2,42306.992,155716.42398777264,3064.366972236176,0.711777855935149,0.015911449695932278,3.5734547856134986,0.2125892007286613,0.6637735249808194,0.009992959956721618,0.0,0.0,0.0,0.0,86.0,0.0,0.21673409154517467,0.00021443655700582686
16,poisson,RR,True,rr-phase,9,served,5,219033.3776739607,2715.9965405529138,781585.2,42306.992,156841.36558490325,2743.101377004302,0.7161395484945788,0.01362429112050023,3.5696785253869687,0.21195765436906716,0.6610313491829586,0.008533303041666846,0.0,0.0,0.0,0.0,85.0,0.0,0.2142139276899982,0.00021194310866855256
16,poisson,RR,True,rr-phase,10,served,5,218937.1758283413,1541.909392564228,760000.0,0.0,155332.2015900445,1747.4845771958048,0.7094937551927134,0.007300866264994667,3.4714948432128927,0.024464349314459094,0.6651755405039069,0.0045832918439105315,0.0,0.0,0.0,0.0,86.0,0.0,0.21673409154517467,0.00021443655700582686
16,poisson,RR,True,rr-phase,11,served,5,220205.3913799929,1977.6145816106061,781585.2,42306.992,157874.27606226216,2287.6591691604663,0.7169902174796197,0.011574774870330212,3.548923681729288,0.18053970515776843,0.6604911510086934,0.007235251948070598,0.0,0.0,0.0,0.0,86.0,0.0,0.21673409154517467,0.00021443655700582686
16,poisson,RR,True,rr-phase,12,served,5,218874.0693939814,1226.6094966029873,760000.0,0.0,158082.79493470993,2840.0400278600196,0.7222528233997582,0.012213765888610355,3.4724298866120913,0.019464730246066,0.6572068190048418,0.007609201954581188,0.0,0.0,0.0,0.0,86.0,0.0,0.21673409154517467,0.00021443655700582686
16,poisson,RR,True,rr-phase,13,served,5,219448.47061110282,1589.4729360387635,760000.0,0.0,156439.52917467238,3314.5537455982494,0.712886834883242,0.014598260247843492,3.463416981484584,0.02511173710679403,0.6630725441913167,0.00914896055578509,0.0,0.0,0.0,0.0,86.0,0.0,0.21673409154517467,0.00021443655700582686
16,poisson,RR,True,rr-phase,14,served,5,218563.16044154475,1558.8664126459241,781585.2,42306.992,156429.80245001632,3238.3272061535054,0.7157277941133068,0.01431127321239428,3.575677762064449,0.18490018547562545,0.6612924153339218,0.008951359931635773,0.0,0.0,0.0,0.0,85.0,0.0,0.2142139276899982,0.00021194310866855256
16,poisson,RR,True,rr-phase,15,served,5,218943.9976781365,1523.2034486839937,760000.0,0.0,156203.9565448589,1614.68617674671,0.7134971143385663,0.01023043388042806,3.4713810183311335,0.023983571377973186,0.6626729300886416,0.0064095404779388855,0.0,0.0,0.0,0.0,86.0,0.0,0.21673409154517467,0.00021443655700582686
16,poisson,RR,True,rr-phase,0,demand,5,218769.67890449084,2117.1370572996098,760000.0,0.0,159012.00542939143,2935.1910903705357,0.7269717568353365,0.01736233812742613,3.4743098509828787,0.0334112967523511,0.6542914637473365,0.01084714215219573,0.0,0.0,0.0,0.0,85.0,0.0,0.2142139276899982,0.00021194310866855256
16,poisson,RR,True,rr-phase,1,demand,5,218747.30552293762,1529.8239687642333,760000.0,0.0,156346.13217031624,809.1791825271233,0.7147503523990673,0.0033509102563877196,3.4745050565360733,0.02424505468671924,0.6618729654820742,0.002098444861356005,0.0,0.0,0.0,0.0,86.0,0.0,0.21673409154517467,0.00021443655700582686
16,poisson,RR,True,rr-phase,2,demand,5,219601.34168002565,2847.6025935673483,760000.0,0.0,156588.64009938802,1428.3501304652868,0.7131470902677025,0.008801030686355207,3.461420456760242,0.044714411181898,0.66288773558522,0.005525728534376431,0.0,0.0,0.0,0.0,85.0,0.0,0.2142139276899982,0.00021194310866855256
16,poisson,RR,True,rr-phase,3,demand,5,219116.4623013195,1267.2309827072813,760000.0,0.0,154605.57336900829,2715.1307549456674,0.7056302140870848,0.014087893882556674,3.46859630874164,0.020123360176283543,0.6676261308791619,0.008832795019638916,0.0,0.0,0.0,0.0,86.0,0.0,0.21673409154517467,0.00021443655700582686
16,poisson,RR,True,rr-phase,4,demand,5,219886.69517775087,1959.7011664005156,781585.2,42306.992,158182.7818402498,3388.8754259838465,0.7195095806830136,0.019219621707273697,3.5540654089103505,0.1808107993503087,0.6589539618359903,0.01203836826182074,0.0,0.0,0.0,0.0,86.0,0.0,0.21673409154517467,0.00021443655700582686
