scheduler,seed,cards,tasks,arrival_mode,base_algo,phase_enabled,pair_base_scheduler,pair_phase_scheduler,bw_max,d_max,card_cv,median_card_cv,p95_card_cv,std_card_cv,card_jfi,card_lif,max_min_ratio,completion_rate,throughput,throughput_excl_cold,mean_cold_start,p99_delay,p99_delay_excl_cold,avg_delay,avg_delay_excl_cold,mean_start_offset,p95_start_offset,reject_rate_bw,avg_congestion_ratio,mean_congestion_wait_ticks,time_card_cv_demand_mean,time_card_lif_demand_mean,time_card_lif_served_mean
rr,21,16,3200,poisson,RR,False,rr,rr-phase,5000000.0,16,0.8384884081946371,0.8423580165514027,1.0283579867074795,0.12301255805700763,0.5904279606566611,2.7467933061391205,60.26543539833694,1.0,6.083650190114068,6.083650190114068,0.0,15.0,15.0,5.285,5.285,0.0,0.0,0.0,0.0,0.0,0.843450334297146,3.291201795162735,3.291201795162735
rr-phase,21,16,3200,poisson,RR,True,rr,rr-phase,5000000.0,16,0.6757458377590921,0.6816327701426924,0.8027376271012324,0.0806062973358759,0.6871557715488256,2.3586357374560123,11.222828662464222,1.0,5.914972273567468,5.979310650880663,5.82125,79.0,70.0,17.6303125,11.8090625,5.82125,16.0,0.0,0.0,0.0,0.6435749068488638,2.0740187880827303,2.0740187880827303
rr,99,16,3200,poisson,RR,False,rr,rr-phase,5000000.0,16,0.843607633253976,0.8444460979755642,1.0130378290152817,0.10328303930504615,0.586571853500762,2.766483101406145,49.24037354503757,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.285,5.285,0.0,0.0,0.0,0.0,0.0,0.849828509298657,3.2617175578674713,3.2617175578674713
drf-phase,99,16,3200,poisson,DRF,True,drf,drf-phase,5000000.0,16,0.7031761457917239,0.6994196373587684,0.8232193286974009,0.07549934430678593,0.6699018039860468,2.519919233216008,19.807739215380316,1.0,5.7657657657657655,5.829347004973731,6.0534375,130.0,123.0,20.8121875,14.75875,6.0534375,16.0,0.0,0.0,0.0,0.6188800153527237,2.0724743570613704,2.0724743570613704
drf-phase,2024,16,3200,poisson,DRF,True,drf,drf-phase,5000000.0,16,0.7029342356074078,0.7060102251023592,0.845724460118263,0.08954735484379761,0.6703310244296135,2.519256429872297,18.342144228172174,1.0,5.797101449275362,5.859722590203391,5.8990625,118.0,110.00999999999976,20.9634375,15.064375,5.8990625,15.0,0.0,0.0,0.0,0.6374786642194882,2.1584057178115508,2.1584057178115508
bestfit,21,16,3200,poisson,BestFit,False,bestfit,bestfit-phase,5000000.0,16,0.7884154232452449,0.7751584053693031,0.98679624706364,0.1163039274865252,0.6193960496139017,2.652564224691101,13.07397469612717,1.0,6.083650190114068,6.083650190114068,0.0,15.0,15.0,5.2878125,5.2878125,0.0,0.0,0.0,0.0,0.0,0.7836410142104071,3.1534419627059362,3.1534419627059362
bestfit,99,16,3200,poisson,BestFit,False,bestfit,bestfit-phase,5000000.0,16,0.7859553264427772,0.7828584496045279,0.9624751739838434,0.09991776788841092,0.6201132943689887,2.642554415061517,11.154002019849827,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.2859375,5.2859375,0.0,0.0,0.0,0.0,0.0,0.7865066844314805,3.2116105230676166,3.2116105230676166
rr,123,16,3200,poisson,RR,False,rr,rr-phase,5000000.0,16,0.8624751664174084,0.8660850558358395,1.02581963262194,0.10404527930351812,0.5758462883012906,2.7938906028235353,49.167985409451376,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.285,5.285,0.0,0.0,0.0,0.0,0.0,0.8667958486614551,3.3212116007877475,3.3212116007877475
bestfit,123,16,3200,poisson,BestFit,False,bestfit,bestfit-phase,5000000.0,16,0.7948864674080838,0.7997937924920804,0.95759979380061,0.10239616771692951,0.6148444836589125,2.672350188234294,12.304557223570498,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.2875,5.2875,0.0,0.0,0.0,0.0,0.0,0.795495956002054,3.1979657451343613,3.1979657451343613
bestfit,42,16,3200,poisson,BestFit,False,bestfit,bestfit-phase,5000000.0,16,0.7811548578658694,0.7757519186415762,0.9471395938810651,0.11324901186153043,0.6234662574608802,2.6442403774375585,13.711401729547356,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.2909375,5.2909375,0.0,0.0,0.0,0.0,0.0,0.7802257796510645,3.1207062790450384,3.1207062790450384
drf,99,16,3200,poisson,DRF,False,drf,drf-phase,5000000.0,16,0.7859553264427772,0.7828584496045279,0.9624751739838434,0.09991776788841092,0.6201132943689887,2.642554415061517,11.154002019849827,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.2859375,5.2859375,0.0,0.0,0.0,0.0,0.0,0.7865066844314805,3.2116105230676166,3.2116105230676166
drf,2024,16,3200,poisson,DRF,False,drf,drf-phase,5000000.0,16,0.7898439412977862,0.7891626539427319,0.9679222425089851,0.10311832173614564,0.6179406915286726,2.6491829931800357,13.685080524746038,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.2890625,5.2890625,0.0,0.0,0.0,0.0,0.0,0.7851875618604209,3.1829376235411804,3.1829376235411804
rr-phase,42,16,3200,poisson,RR,True,rr,rr-phase,5000000.0,16,0.6854974616303451,0.6929790430692528,0.797942673987983,0.07882472681919299,0.6808834887897575,2.386110273449775,10.832738432018813,1.0,5.850091407678245,5.913810827355995,5.89375,86.0,79.0,18.0184375,12.1246875,5.89375,16.0,0.0,0.0,0.0,0.6515062066266941,2.1179607410506955,2.1179607410506955
rr-phase,99,16,3200,poisson,RR,True,rr,rr-phase,5000000.0,16,0.6864680883043295,0.6932929046707231,0.8029944049967438,0.0795512920765684,0.6803464271469196,2.4039230168817034,10.709378741018881,1.0,5.828779599271402,5.893070692677514,5.989375,102.00999999999976,92.0,18.963125,12.97375,5.989375,16.0,0.0,0.0,0.0,0.6530952785851982,2.164322555266422,2.164322555266422
bestfit-phase,99,16,3200,poisson,BestFit,True,bestfit,bestfit-phase,5000000.0,16,0.7031761457917239,0.6994196373587684,0.8232193286974009,0.07549934430678593,0.6699018039860468,2.519919233216008,19.807739215380316,1.0,5.7657657657657655,5.829347004973731,6.0534375,130.0,123.0,20.8121875,14.75875,6.0534375,16.0,0.0,0.0,0.0,0.6188800153527237,2.0724743570613704,2.0724743570613704
drf-phase,42,16,3200,poisson,DRF,True,drf,drf-phase,5000000.0,16,0.6957440768810902,0.6965665404658292,0.8307467742469389,0.08697710332989982,0.6746483284120155,2.504370722038848,21.435034958659436,1.0,5.755395683453237,5.817923978369141,5.975625,129.0,121.0,20.7884375,14.8128125,5.975625,16.0,0.0,0.0,0.0,0.596479364404058,2.0937866081576324,2.0937866081576324
bestfit-phase,42,16,3200,poisson,BestFit,True,bestfit,bestfit-phase,5000000.0,16,0.6957440768810902,0.6965665404658292,0.8307467742469389,0.08697710332989982,0.6746483284120155,2.504370722038848,21.435034958659436,1.0,5.755395683453237,5.817923978369141,5.975625,129.0,121.0,20.7884375,14.8128125,5.975625,16.0,0.0,0.0,0.0,0.596479364404058,2.0937866081576324,2.0937866081576324
drf-phase,21,16,3200,poisson,DRF,True,drf,drf-phase,5000000.0,16,0.6944120559255132,0.7025646779892669,0.8408274449363159,0.09348046389950991,0.675602911783309,2.4386088735145632,18.732810468885816,1.0,5.776173285198556,5.838370638469161,5.901875,126.00999999999976,120.0,20.9159375,15.0140625,5.901875,16.0,0.0,0.0,0.0,0.6048234508570398,2.0221233160145116,2.0221233160145116
rr-phase,2024,16,3200,poisson,RR,True,rr,rr-phase,5000000.0,16,0.6898748722118165,0.6966275042513834,0.8251944004134152,0.08802564320243114,0.6783624188630692,2.358822930149542,11.55866796929287,1.0,5.734767025089606,5.795966143407146,5.891875,75.00999999999976,63.0,19.0878125,13.1959375,5.891875,16.0,0.0,0.0,0.0,0.666729758378053,2.196256036678758,2.196256036678758
bestfit-phase,2024,16,3200,poisson,BestFit,True,bestfit,bestfit-phase,5000000.0,16,0.7029342356074078,0.7060102251023592,0.845724460118263,0.08954735484379761,0.6703310244296135,2.519256429872297,18.342144228172174,1.0,5.797101449275362,5.859722590203391,5.8990625,118.0,110.00999999999976,20.9634375,15.064375,5.8990625,15.0,0.0,0.0,0.0,0.6374786642194882,2.1584057178115508,2.1584057178115508
rr,2024,16,3200,bursty,RR,False,rr,rr-phase,5000000.0,16,0.8938797072760621,0.908641768506971,1.5305092661100053,0.36846095358270387,0.5798515835862462,3.1649672135994384,57.748368599803115,1.0,6.072106261859583,6.072106261859583,0.0,16.009999999999764,16.009999999999764,5.68,5.68,0.0,0.0,0.0,0.0,0.0,0.9119759904939962,3.4435116529557233,3.4435116529557233
rr,99,16,3200,bursty,RR,False,rr,rr-phase,5000000.0,16,0.8936793076757429,0.8878659597823181,1.41980235611393,0.32070623771959916,0.5756743946014061,3.1660469588298126,45.712529588469515,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.4265625,5.4265625,0.0,0.0,0.0,0.0,0.0,0.9115846275020472,3.4056383809197697,3.4056383809197697
rr,123,16,3200,bursty,RR,False,rr,rr-phase,5000000.0,16,0.9062025261127452,0.9145194046123445,1.3626096146208928,0.30015871986826753,0.5671502543657989,3.1508729432886717,57.78055044247492,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.3703125,5.3703125,0.0,0.0,0.0,0.0,0.0,0.9181626780596608,3.554791822877487,3.554791822877487
rr,21,16,3200,bursty,RR,False,rr,rr-phase,5000000.0,16,0.906702535524698,0.9156079610776505,1.5119541272765327,0.36543890697403925,0.5741873402007991,3.20609268755497,56.82801891161653,1.0,6.083650190114068,6.083650190114068,0.0,15.0,15.0,5.33625,5.33625,0.0,0.0,0.0,0.0,0.0,0.9187071053472411,3.499058995796597,3.499058995796597
rr,42,16,3200,bursty,RR,False,rr,rr-phase,5000000.0,16,0.9309619104016181,0.9434980591314002,1.4783898931241866,0.33021186775311384,0.5578142691984214,3.280809684461661,61.653637552617795,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.3471875,5.3471875,0.0,0.0,0.0,0.0,0.0,0.9473276410182239,3.6332039690366025,3.6332039690366025
p2c,21,16,3200,poisson,P2C,False,p2c,p2c-phase,5000000.0,16,0.8895763182739009,0.8812260360910081,1.1098015860349781,0.13197773093276824,0.5622751858338645,2.7945422787174694,40.53497560116181,1.0,6.083650190114068,6.083650190114068,0.0,15.0,15.0,5.285,5.285,0.0,0.0,0.0,0.0,0.0,0.8886626186817939,3.3274270498391343,3.3274270498391343
p2c,123,16,3200,poisson,P2C,False,p2c,p2c-phase,5000000.0,16,0.8960098454951079,0.8864202484401674,1.109244262094748,0.12007599772207168,0.5580538231076779,2.7875318359045322,41.33732267426321,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.285,5.285,0.0,0.0,0.0,0.0,0.0,0.8956093870254986,3.3564197132431666,3.3564197132431666
p2c,2024,16,3200,poisson,P2C,False,p2c,p2c-phase,5000000.0,16,0.9029782238374686,0.8970869243203006,1.1134474188499168,0.11922747660943912,0.5542032963013298,2.8123502016344895,42.98033557574698,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.285,5.285,0.0,0.0,0.0,0.0,0.0,0.9015722049372378,3.434363136477863,3.434363136477863
p2c-phase,99,16,3200,poisson,P2C,True,p2c,p2c-phase,5000000.0,16,0.6911066378037276,0.6910202017650093,0.7963286895876597,0.06828708765995659,0.6773239447366142,2.4052555816341203,10.357901032886037,1.0,5.86080586080586,5.924540790231913,5.87375,91.0,83.0,17.756875,11.883125,5.87375,16.0,0.0,0.0,0.0,0.6531956902570908,2.113502319358185,2.113502319358185
rr-phase,123,16,3200,bursty,RR,True,rr,rr-phase,5000000.0,16,0.7120934044342524,0.715251410116267,0.844249452036625,0.08779518236339849,0.6645972177651778,2.41193858593518,12.501300956631384,1.0,5.47945205479452,5.536071778630655,5.9728125,61.00999999999976,54.0,25.5990625,19.62625,5.9728125,16.0,0.0,0.0,0.0,0.7066148647966286,2.278688357910072,2.278688357910072
p2c-phase,42,16,3200,poisson,P2C,True,p2c,p2c-phase,5000000.0,16,0.6889357237781899,0.6942309605448459,0.8275408010079329,0.09188583289465964,0.6790404375000718,2.444323552158657,11.594657147475694,1.0,5.704099821746881,5.7657365475062345,5.9971875,113.00999999999976,103.0,21.8025,15.8053125,5.9971875,16.0,0.0,0.0,0.0,0.6737576063703312,2.252508252883737,2.252508252883737
rr-phase,21,16,3200,bursty,RR,True,rr,rr-phase,5000000.0,16,0.7372792375491612,0.7116080763469528,0.978899850387251,0.1449835163365076,0.6516080339979815,2.551379587114396,15.841060228569168,1.0,5.4888507718696395,5.546846476939961,6.095625,105.00999999999976,96.0,25.2259375,19.1303125,6.095625,16.0,0.0,0.0,0.0,0.7447169027184479,2.540559258056166,2.540559258056166
p2c-phase,21,16,3200,poisson,P2C,True,p2c,p2c-phase,5000000.0,16,0.6910635582286496,0.6922579088537578,0.8120064786808701,0.07385269536296868,0.6774235664813738,2.405390363659179,10.883681255367748,1.0,5.850091407678245,5.913718614411109,5.8853125,96.0,89.0,19.4025,13.5171875,5.8853125,16.0,0.0,0.0,0.0,0.6557313865188924,2.1438095495686866,2.1438095495686866
stps-spatial,21,16,3200,poisson,STPS-spatial,False,stps-spatial,stps,5000000.0,16,0.7851887681639813,0.7727992376177244,0.9850218016680835,0.11163404482886694,0.6210941158980487,2.628385306840312,14.341947534143529,1.0,6.083650190114068,6.083650190114068,0.0,15.0,15.0,5.2859375,5.2859375,0.0,0.0,0.0,0.0,0.0,0.7803412103703482,3.2492571268796597,3.2492571268796597
p2c,99,16,3200,poisson,P2C,False,p2c,p2c-phase,5000000.0,16,0.8874116985961958,0.8837609195232582,1.1043136700430538,0.1244374068322367,0.5630486686599587,2.7744772002135742,40.644395328933385,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.285,5.285,0.0,0.0,0.0,0.0,0.0,0.8878966727000279,3.29731748261399,3.29731748261399
rr-phase,2024,16,3200,bursty,RR,True,rr,rr-phase,5000000.0,16,0.7028881227522312,0.7009710413139815,0.8777924870935602,0.10874429827914255,0.6709778500637421,2.3774530839782324,10.99273537040157,1.0,5.5846422338568935,5.642532350886164,5.87875,103.00999999999976,92.0,31.2053125,25.3265625,5.87875,16.0,0.0,0.0,0.0,0.7099558023555437,2.301305428568033,2.301305428568033
stps-spatial,99,16,3200,poisson,STPS-spatial,False,stps-spatial,stps,5000000.0,16,0.7848235631684266,0.7764194112359596,0.9606978916537123,0.09931795877821042,0.6207681498762204,2.612211898465592,15.59835456840272,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.2853125,5.2853125,0.0,0.0,0.0,0.0,0.0,0.7860171273556965,3.145648130550235,3.145648130550235
p2c,42,16,3200,poisson,P2C,False,p2c,p2c-phase,5000000.0,16,0.8922004623261671,0.8828070335142025,1.1115655935757498,0.1294876493704324,0.5606818164254058,2.8027239169626155,48.341727724215026,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.285,5.285,0.0,0.0,0.0,0.0,0.0,0.8908601873674665,3.3215358611416828,3.3215358611416828
p2c-phase,123,16,3200,poisson,P2C,True,p2c,p2c-phase,5000000.0,16,0.7053127970739627,0.7061579387967859,0.8128846254019003,0.06731117109348725,0.6684292949130611,2.386658341949549,10.842082764152467,1.0,5.724508050089446,5.78404935420863,5.754375,65.00999999999976,54.0,18.0153125,12.2609375,5.754375,16.0,0.0,0.0,0.0,0.6736182154216079,2.150385845433284,2.150385845433284
rr-phase,42,16,3200,bursty,RR,True,rr,rr-phase,5000000.0,16,0.7238121955411184,0.7131048727700725,0.9190328545372409,0.11113481926329777,0.6582892808031496,2.4516239853534794,14.261637751003882,1.0,5.526770293609672,5.582937148340386,5.825,63.0,55.00999999999976,20.3353125,14.5103125,5.825,16.0,0.0,0.0,0.0,0.7217869662634242,2.47641167005817,2.47641167005817
rr-phase,99,16,3200,bursty,RR,True,rr,rr-phase,5000000.0,16,0.711941817234714,0.7058668081780988,0.9065539654668204,0.10772905326589369,0.6652865522448899,2.48813371638617,14.975946899842862,1.0,5.693950177935943,5.755528314220371,6.0128125,87.0,76.0,21.0321875,15.019375,6.0128125,16.0,0.0,0.0,0.0,0.6987767175683366,2.382141034872803,2.382141034872803
stps-spatial,123,16,3200,poisson,STPS-spatial,False,stps-spatial,stps,5000000.0,16,0.7935066301801216,0.7940095632580725,0.9564650885121837,0.09794947044901486,0.6155298768984012,2.6437071673599633,17.873740253236594,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.2865625,5.2865625,0.0,0.0,0.0,0.0,0.0,0.7880785958559082,3.1781348231330773,3.1781348231330773
p2c-phase,2024,16,3200,poisson,P2C,True,p2c,p2c-phase,5000000.0,16,0.6965920838639386,0.6967038096522972,0.8225617038280446,0.07748387581167027,0.6740617345134275,2.3817843323928667,11.510781045389729,1.0,5.724508050089446,5.787233272974299,6.05875,65.0,52.0,18.445,12.38625,6.05875,16.0,0.0,0.0,0.0,0.6602642945236313,2.142167497687905,2.142167497687905
stps,42,16,3200,poisson,STPS-spatial,True,stps-spatial,stps,5000000.0,16,0.6603110302110692,0.6626844591585107,0.7978279646952564,0.08591104171914025,0.6970511778202453,2.336192830041085,29.19610564460225,1.0,5.893186003683241,5.97651184154773,7.570625,56.0,48.00999999999976,16.2653125,8.6946875,7.570625,16.0,0.0,0.0,0.0,0.48750577619528435,1.754109679282144,1.754109679282144
stps-spatial,42,16,3200,poisson,STPS-spatial,False,stps-spatial,stps,5000000.0,16,0.7874987573608856,0.7950547697207768,0.9565011278574135,0.10682210354519325,0.6194419239357887,2.6425630875711845,13.323219641488773,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.2878125,5.2878125,0.0,0.0,0.0,0.0,0.0,0.7868614988170664,3.1260988201286186,3.1260988201286186
stps-spatial,2024,16,3200,poisson,STPS-spatial,False,stps-spatial,stps,5000000.0,16,0.7907258511376216,0.7864252668886015,0.9615380915238605,0.09799609522560497,0.6172354530330316,2.631639394591359,17.221025389611366,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.28625,5.28625,0.0,0.0,0.0,0.0,0.0,0.7891899278376974,3.182938516803392,3.182938516803392
stps,99,16,3200,poisson,STPS-spatial,True,stps-spatial,stps,5000000.0,16,0.6694239375758047,0.6714777005698096,0.8050475778611582,0.0830555730191444,0.6912164372594513,2.3742511562064186,29.822795766018626,1.0,5.904059040590406,5.986228167658818,7.4396875,80.0,77.0,19.171875,11.7321875,7.4396875,16.0,0.0,0.0,0.0,0.5120822783274452,1.7467340933096442,1.7467340933096442
stps,2024,16,3200,poisson,STPS-spatial,True,stps-spatial,stps,5000000.0,16,0.6676764734992447,0.6659092516978807,0.8017468952237883,0.083587951832326,0.6923522584458766,2.3686738942301733,32.19381641047666,1.0,5.871559633027523,5.957575546014126,7.86875,67.0,61.0,18.1084375,10.2396875,7.86875,16.0,0.0,0.0,0.0,0.5121347870819262,1.85225397493519,1.85225397493519
stps,123,16,3200,poisson,STPS-spatial,True,stps-spatial,stps,5000000.0,16,0.6836049019525364,0.6856111367696217,0.8261276289977942,0.09619217627486722,0.6824315486933659,2.433034905667129,24.133309052068043,1.0,5.807622504537205,5.887974387311415,7.519375,103.0,97.0,19.588125,12.06875,7.519375,16.0,0.0,0.0,0.0,0.5516723173229497,1.8808783009681536,1.8808783009681536
stps,21,16,3200,poisson,STPS-spatial,True,stps-spatial,stps,5000000.0,16,0.6958726237405833,0.6933326734519896,0.8460034170229177,0.08879572263306615,0.674710479889995,2.4928942213231524,19.092652547265022,1.0,5.745062836624776,5.817963644545148,6.979375,130.0,123.0,22.2171875,15.2378125,6.979375,16.0,0.0,0.0,0.0,0.6123284288000254,2.021793334083187,2.021793334083187
bestfit,21,16,3200,bursty,BestFit,False,bestfit,bestfit-phase,5000000.0,16,0.8407103781147623,0.8281961020703907,1.4309288859404135,0.3745392029250209,0.6099918934998869,3.0990143286802376,34.93193692014903,1.0,6.083650190114068,6.083650190114068,0.0,15.0,15.0,5.3990625,5.3990625,0.0,0.0,0.0,0.0,0.0,0.8436462467905341,3.2875377241763366,3.2875377241763366
bestfit,99,16,3200,bursty,BestFit,False,bestfit,bestfit-phase,5000000.0,16,0.823154519856016,0.8206454213851648,1.3086926278660755,0.30988603489507094,0.6124210658174128,3.0235516877858575,30.684096818686008,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.441875,5.441875,0.0,0.0,0.0,0.0,0.0,0.8428722316892094,3.388631285727653,3.388631285727653
bestfit,42,16,3200,bursty,BestFit,False,bestfit,bestfit-phase,5000000.0,16,0.8643376093837088,0.8758042204336371,1.3931438542834802,0.3294384461560559,0.5926417944626142,3.2008251731057054,36.02596409851066,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.394375,5.394375,0.0,0.0,0.0,0.0,0.0,0.8747374080523304,3.4588374456627875,3.4588374456627875
p2c,2024,16,3200,bursty,P2C,False,p2c,p2c-phase,5000000.0,16,0.945015212234526,0.9689625521240741,1.573945529945236,0.40191113398773276,0.556918161138856,3.297482677594704,37.16535880608236,1.0,6.072106261859583,6.072106261859583,0.0,17.0,17.0,5.680625,5.680625,0.0,0.0,0.0,0.0,0.0,0.9491441709642316,3.4585741141171042,3.4585741141171042
drf,99,16,3200,bursty,DRF,False,drf,drf-phase,5000000.0,16,0.823154519856016,0.8206454213851648,1.3086926278660755,0.30988603489507094,0.6124210658174128,3.0235516877858575,30.684096818686008,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.441875,5.441875,0.0,0.0,0.0,0.0,0.0,0.8428722316892094,3.388631285727653,3.388631285727653
bestfit,123,16,3200,bursty,BestFit,False,bestfit,bestfit-phase,5000000.0,16,0.8423336459731027,0.8574159183802186,1.3268408157200595,0.3071675795811696,0.60144902963625,3.0576109581669617,32.71814838447465,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.4059375,5.4059375,0.0,0.0,0.0,0.0,0.0,0.8523396790762303,3.4111761354605834,3.4111761354605834
bestfit,2024,16,3200,bursty,BestFit,False,bestfit,bestfit-phase,5000000.0,16,0.8371379653788746,0.8579427770725386,1.4335240941387115,0.3647532633464238,0.6094432735995339,3.081216824672305,29.694064980658705,1.0,6.072106261859583,6.072106261859583,0.0,16.0,16.0,5.6853125,5.6853125,0.0,0.0,0.0,0.0,0.0,0.8594947270925772,3.34238425166727,3.34238425166727
drf,21,16,3200,bursty,DRF,False,drf,drf-phase,5000000.0,16,0.8407103781147623,0.8281961020703907,1.4309288859404135,0.3745392029250209,0.6099918934998869,3.0990143286802376,34.93193692014903,1.0,6.083650190114068,6.083650190114068,0.0,15.0,15.0,5.3990625,5.3990625,0.0,0.0,0.0,0.0,0.0,0.8436462467905341,3.2875377241763366,3.2875377241763366
bestfit-phase,42,16,3200,bursty,BestFit,True,bestfit,bestfit-phase,5000000.0,16,0.7144342958009307,0.713517836082391,0.9444054101737448,0.13811704233910885,0.6647183808966234,2.505468222955991,24.65963582508834,1.0,5.517241379310345,5.574912891986063,6.0,70.0,63.00999999999976,18.54375,12.54375,6.0,16.0,0.0,0.0,0.0,0.7126997463122063,2.5377141856192256,2.5377141856192256
