cards,arrival_mode,base_algo,phase_enabled,scheduler,card_id,kind,n,mean_load_mean,mean_load_ci95,max_load_mean,max_load_ci95,std_load_mean,std_load_ci95,time_cv_mean,time_cv_ci95,time_lif_mean,time_lif_ci95,time_jfi_mean,time_jfi_ci95,mean_cong_ratio_mean,mean_cong_ratio_ci95,max_cong_ratio_mean,max_cong_ratio_ci95,completed_tasks_mean,completed_tasks_ci95,throughput_mean,throughput_ci95
4,poisson,STPS-spatial,False,stps-spatial,0,served,5,575982.9364453465,5425.187528632676,900000.0,0.0,241514.4289101453,9953.1339095158,0.4192157208334089,0.014455839631082396,1.562689307268964,0.014583078671112689,0.8504623720759428,0.00873278798365444,0.07315358338061752,0.01372057125582646,0.7286428553669124,0.022023015970324505,205.8,6.148279759412383,0.5201931505058828,0.014521407667287675
4,poisson,STPS-spatial,False,stps-spatial,1,served,5,575478.2342259603,14282.781548757792,900000.0,0.0,256543.4864542573,6889.732939121415,0.4461004048688837,0.016849842651744374,1.5649318057604913,0.039285564767790264,0.8339550877124144,0.010445163090094446,0.10082875382963025,0.0162427003447934,0.7264272414395163,0.022519562958472412,204.6,7.854686244529439,0.5172396100293453,0.02106678177956942
4,poisson,STPS-spatial,False,stps-spatial,2,served,5,591566.8913774202,17985.817907643628,900000.0,0.0,264033.3028975348,7180.82186127846,0.4468071149764768,0.019248611285509,1.5228664976663204,0.046853370629259775,0.8334947209494753,0.011918555537158624,0.12498246703579594,0.01781193567264182,0.7333695158539867,0.014733147337659878,203.6,7.349346637627049,0.5146515435073714,0.018270564849244497
4,poisson,STPS-spatial,False,stps-spatial,3,served,5,598923.7319290772,22906.211977864517,900000.0,0.0,277332.0420855736,7237.304891202679,0.4633157888987741,0.008057961565718946,1.5050580886615543,0.05934991356063056,0.8232611037877071,0.005057324352601727,0.14864013887437139,0.022204734808008827,0.7357377206046836,0.0194461105681901,186.0,6.588632635076872,0.4701738357610136,0.016641990582108933
4,poisson,STPS-spatial,False,stps-spatial,0,demand,5,575504.7362067405,5668.204380924317,2555226.334375,192459.09293708325,461308.98601371003,43951.805696179676,0.8012279924035524,0.07255965865970627,4.4417619514645565,0.3539103760596605,0.610087678192748,0.04405807583696926,0.07315358338061752,0.01372057125582646,0.7286428553669124,0.022023015970324505,205.8,6.148279759412383,0.5201931505058828,0.014521407667287675
4,poisson,STPS-spatial,False,stps-spatial,1,demand,5,575125.3925356194,14723.252642632675,2452530.540625,98297.66663720485,535581.0163522987,35246.534975420014,0.9308724483840414,0.052060946336538634,4.264054300731723,0.12009612764227369,0.5364454550368173,0.027920624326679022,0.10082875382963025,0.0162427003447934,0.7264272414395163,0.022519562958472412,204.6,7.854686244529439,0.5172396100293453,0.02106678177956942
4,poisson,STPS-spatial,False,stps-spatial,2,demand,5,591185.0570053896,17050.157547501152,2565052.171875,119926.04410688153,590691.5614637445,30706.578559683097,0.9987167288060768,0.03210909472332254,4.337713322138268,0.13068071184493785,0.5009101295261464,0.016134735944540495,0.12498246703579594,0.01781193567264182,0.7333695158539867,0.014733147337659878,203.6,7.349346637627049,0.5146515435073714,0.018270564849244497
4,poisson,STPS-spatial,False,stps-spatial,3,demand,5,600517.2157605482,23444.399450947632,2800379.190625,183284.25671256584,649841.9445125503,50521.235271568505,1.080593795902466,0.04916429364147073,4.659287298838615,0.161008641700727,0.4619428876520232,0.023165262343061,0.14864013887437139,0.022204734808008827,0.7357377206046836,0.0194461105681901,186.0,6.588632635076872,0.4701738357610136,0.016641990582108933
4,bursty,BestFit,False,bestfit,0,served,5,564790.730637058,30264.360118939356,900000.0,0.0,285038.5331355613,8273.0085681432,0.5057484199876943,0.02210423832482177,1.5985312221606935,0.09005831216456432,0.7962557002743482,0.014152814211944678,0.10459611749535626,0.028571422845791457,0.7371459422546864,0.023617151252244364,212.0,7.46345764374663,0.5348302094879019,0.01905423750321213
4,bursty,BestFit,False,bestfit,1,served,5,560628.2152623301,17443.126081217448,900000.0,0.0,299704.2859584891,12690.047868894406,0.5354368367642395,0.03347400457350397,1.6069129783426053,0.048506402363797996,0.7771075400615677,0.021614920678490416,0.12114624834630965,0.019593234377824627,0.738476829128601,0.023529486338517938,204.0,5.367681063550628,0.5145892483401167,0.0117020363502822
