cards,arrival_mode,base_algo,phase_enabled,scheduler,card_id,kind,n,mean_load_mean,mean_load_ci95,max_load_mean,max_load_ci95,std_load_mean,std_load_ci95,time_cv_mean,time_cv_ci95,time_lif_mean,time_lif_ci95,time_jfi_mean,time_jfi_ci95,mean_cong_ratio_mean,mean_cong_ratio_ci95,max_cong_ratio_mean,max_cong_ratio_ci95,completed_tasks_mean,completed_tasks_ci95,throughput_mean,throughput_ci95
16,poisson,BestFit,True,bestfit-phase,0,served,5,246857.66640758025,3481.0998046790073,760000.0,0.0,137617.03676627672,6684.1787648917325,0.5574171092025092,0.024476358578515687,3.0793353807608126,0.043468162516074,0.762924289003945,0.015869390426986655,0.0,0.0,0.0,0.0,100.8,2.729964102328087,0.25313861360947176,0.006614074567284948
16,poisson,BestFit,True,bestfit-phase,1,served,5,251721.7104016802,9098.947707859552,760000.0,0.0,135105.7251629665,14932.452864634235,0.5365232538427825,0.05540081051479163,3.023304913889641,0.10889734553251088,0.7762627994279765,0.03564436824707142,0.0,0.0,0.0,0.0,95.8,4.695826231878688,0.24060889716175649,0.012200089141286674
16,poisson,BestFit,True,bestfit-phase,2,served,5,241601.06320859116,5767.187391267432,760000.0,0.0,130178.15274810132,13292.895697659296,0.5389139802696674,0.05513621884734364,3.1475328033852388,0.07449436657638363,0.7747684210028082,0.035606786993058435,0.0,0.0,0.0,0.0,94.2,4.267222047187139,0.23655739629378555,0.010458446491991926
16,poisson,BestFit,True,bestfit-phase,3,served,5,238411.39172141254,7575.39735528346,760000.0,0.0,132841.86012592196,11865.191095898459,0.5564926843720022,0.037712436640698094,3.191276782187746,0.10609166734414321,0.7634798639689533,0.0244000252375991,0.0,0.0,0.0,0.0,94.2,3.7904596027394883,0.2365950322991997,0.01011112756665235
16,poisson,BestFit,True,bestfit-phase,4,served,5,234124.21576058483,5695.273665701501,760000.0,0.0,143702.10112197322,7199.287381193332,0.6139246742809368,0.02949558559967054,3.248112744392276,0.07790046489120395,0.7263200673432879,0.019044224071161756,0.0,0.0,0.0,0.0,91.2,5.761199875026035,0.22901418605336604,0.014183490598415392
16,poisson,BestFit,True,bestfit-phase,5,served,5,234322.05484732406,3371.0933529042686,760000.0,0.0,141659.75397508458,11938.219249744738,0.6044953205161651,0.04962398841694657,3.2440978390382695,0.04663189717398729,0.732468903090645,0.03210176251029629,0.0,0.0,0.0,0.0,90.0,4.426303197929395,0.22602279119599616,0.011147721091053397
16,poisson,BestFit,True,bestfit-phase,6,served,5,224124.99423419384,2667.869490605905,760000.0,0.0,130803.29601282014,7646.103734802284,0.5841076682153931,0.04117049307715564,3.3914731450340825,0.041003170732627686,0.7456499294736455,0.026648575671508665,0.0,0.0,0.0,0.0,90.0,7.228122854517623,0.22610389502426315,0.0190470092159727
16,poisson,BestFit,True,bestfit-phase,7,served,5,216211.9690192549,8450.984242193632,760000.0,0.0,130174.31416131201,11706.125376696282,0.6011524676516973,0.03742720133022652,3.5205532983946495,0.13482735241380533,0.7345858928053901,0.024252548861422554,0.0,0.0,0.0,0.0,86.6,4.231058496404889,0.21747746563069406,0.010524989991320254
16,poisson,BestFit,True,bestfit-phase,8,served,5,212481.93510990092,2074.8540467600474,760000.0,0.0,135063.52320592012,10699.373462694975,0.6353748225238195,0.04699245096925053,3.577127486990166,0.03470379635099169,0.7125154136219126,0.030390995786271698,0.0,0.0,0.0,0.0,85.2,2.6586733533851046,0.2139957572583455,0.007466034249004375
16,poisson,BestFit,True,bestfit-phase,9,served,5,210888.3076201498,9147.537060620803,760000.0,0.0,134042.89868846207,18584.068094993156,0.6345018719052418,0.0781410247832844,3.6108058749529994,0.15513591235679888,0.7132696907755313,0.050204599572123185,0.0,0.0,0.0,0.0,80.2,3.582030708969425,0.20135747831710124,0.007663575078072479
16,poisson,BestFit,True,bestfit-phase,10,served,5,206009.55790432447,7618.343158505373,760000.0,0.0,130328.59279476413,7431.880706497147,0.6337926023724468,0.04511619933432132,3.6943713214167904,0.1356715278790861,0.7135204518266833,0.029197821370248702,0.0,0.0,0.0,0.0,79.2,4.083202664575932,0.19885349995956775,0.009310286272437168
16,poisson,BestFit,True,bestfit-phase,11,served,5,207557.07156329995,8472.094376104507,760000.0,0.0,134767.11739686367,2730.0290130399935,0.6508821979476179,0.03851410252664956,3.6683340054119915,0.15748057595097356,0.7025887802436079,0.02451517884871348,0.0,0.0,0.0,0.0,78.0,7.228122854517623,0.19594956976805994,0.01883289893105271
16,poisson,BestFit,True,bestfit-phase,12,served,5,198720.80639567846,5743.5889626968155,760000.0,0.0,129279.95084539606,16116.736546867063,0.6512114245045302,0.08420573818001975,3.8277590675156508,0.10965058417819648,0.7027426447012516,0.053944490659028545,0.0,0.0,0.0,0.0,76.8,6.148279759412383,0.1928818070723949,0.015594722942124882
16,poisson,BestFit,True,bestfit-phase,13,served,5,196268.40340580238,6710.8491942044275,760000.0,0.0,127793.67120923086,10669.617980831583,0.6510488427643173,0.048173628727256196,3.876902249089828,0.13074196567492938,0.7025440267579567,0.03083698666264607,0.0,0.0,0.0,0.0,75.0,3.666824239038463,0.1883599946896453,0.009382140261162178
16,poisson,BestFit,True,bestfit-phase,14,served,5,189577.4466832903,4877.145598685854,760000.0,0.0,131772.96437364176,20073.378449841955,0.6959710179182634,0.1099611911423843,4.011738071785521,0.10539997854367311,0.67526925241446,0.06915873004206576,0.0,0.0,0.0,0.0,72.0,3.4509361048851654,0.180858236957197,0.009409438302803948
16,poisson,BestFit,True,bestfit-phase,15,served,5,183408.78916415814,3933.9894505513744,760000.0,0.0,142982.276165868,4714.624956654363,0.7798550835443481,0.02795501577563727,4.145728359312652,0.08863548305266704,0.6219831172602631,0.01689963286605635,0.0,0.0,0.0,0.0,72.4,3.7497007880629627,0.181842151469555,0.009785603281413164
16,poisson,BestFit,True,bestfit-phase,0,demand,5,246857.66640758025,3481.0998046790073,760000.0,0.0,137617.03676627672,6684.1787648917325,0.5574171092025092,0.024476358578515687,3.0793353807608126,0.043468162516074,0.762924289003945,0.015869390426986655,0.0,0.0,0.0,0.0,100.8,2.729964102328087,0.25313861360947176,0.006614074567284948
16,poisson,BestFit,True,bestfit-phase,1,demand,5,251721.7104016802,9098.947707859552,760000.0,0.0,135105.7251629665,14932.452864634235,0.5365232538427825,0.05540081051479163,3.023304913889641,0.10889734553251088,0.7762627994279765,0.03564436824707142,0.0,0.0,0.0,0.0,95.8,4.695826231878688,0.24060889716175649,0.012200089141286674
16,poisson,BestFit,True,bestfit-phase,2,demand,5,241601.06320859116,5767.187391267432,760000.0,0.0,130178.15274810132,13292.895697659296,0.5389139802696674,0.05513621884734364,3.1475328033852388,0.07449436657638363,0.7747684210028082,0.035606786993058435,0.0,0.0,0.0,0.0,94.2,4.267222047187139,0.23655739629378555,0.010458446491991926
16,poisson,BestFit,True,bestfit-phase,3,demand,5,238411.39172141254,7575.39735528346,760000.0,0.0,132841.86012592196,11865.191095898459,0.5564926843720022,0.037712436640698094,3.191276782187746,0.10609166734414321,0.7634798639689533,0.0244000252375991,0.0,0.0,0.0,0.0,94.2,3.7904596027394883,0.2365950322991997,0.01011112756665235
