scheduler,seed,cards,tasks,arrival_mode,base_algo,phase_enabled,pair_base_scheduler,pair_phase_scheduler,bw_max,d_max,card_cv,median_card_cv,p95_card_cv,std_card_cv,card_jfi,card_lif,max_min_ratio,completion_rate,throughput,throughput_excl_cold,mean_cold_start,p99_delay,p99_delay_excl_cold,avg_delay,avg_delay_excl_cold,mean_start_offset,p95_start_offset,reject_rate_bw,avg_congestion_ratio,mean_congestion_wait_ticks,time_card_cv_demand_mean,time_card_lif_demand_mean,time_card_lif_served_mean
rr-phase,99,16,3200,poisson,RR,True,rr,rr-phase,900000.0,16,0.6377196544710285,0.6397321813497503,0.7773458373909053,0.08385874063279126,0.7114216701682574,1.971045520979908,46.990881588843884,0.84,4.977777777777778,5.038734692738989,6.532738095238095,31.0,15.0,12.129464285714286,5.596726190476191,6.532738095238095,16.0,0.16,2.1690643159165603e-06,0.0011160714285714285,0.6396141836950078,2.107619800062092,2.1059868503201664
rr-phase,42,16,3200,poisson,RR,True,rr,rr-phase,900000.0,16,0.6327233779593688,0.6327482613889033,0.7691024448790034,0.08582338627543026,0.7145740557130937,1.9743966421770607,48.67683925873578,0.8446875,5.0055555555555555,5.066652381140609,6.51165371809101,31.0,15.0,12.102848686644469,5.591194968553459,6.51165371809101,16.0,0.1553125,7.053704795131547e-06,0.0014798372179060304,0.6346591495554693,2.1084878549564117,2.1023723162248107
bestfit,21,16,3200,poisson,BestFit,False,bestfit,bestfit-phase,900000.0,16,0.38709362339481335,0.3798698809079219,0.5468190200505381,0.09169141820293338,0.8667892039647714,1.5631974832538917,6.808850125160604,1.0,6.083650190114068,6.083650190114068,0.0,15.0,15.0,5.2878125,5.2878125,0.0,0.0,0.0,0.10927392795618622,1.0490625,0.9337114887079355,4.320834325250551,1.5299343657174465
bestfit-phase,99,16,3200,poisson,BestFit,True,bestfit,bestfit-phase,900000.0,16,0.37395476330565613,0.3715683785695695,0.4976719127750362,0.06960026191752358,0.8754668570311849,1.682014389745262,15.670680083587444,0.82625,4.92364990689013,4.978943919775508,5.963691376701966,29.570000000000164,15.0,11.729198184568835,5.765506807866869,5.963691376701966,15.0,0.17375,0.0,0.0,0.3862942802091711,1.8209258655448446,1.8209258655448446
rr,99,16,3200,poisson,RR,False,rr,rr-phase,900000.0,16,0.4196164444709222,0.41616540696533544,0.5686244259546809,0.08657951242746108,0.8482004541257123,1.5164004188237614,10.793679982695181,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.285,5.285,0.0,0.0,0.0,0.12132831672458198,1.235625,1.0186921010982228,4.660085640007615,1.4961413662891059
rr,42,16,3200,poisson,RR,False,rr,rr-phase,900000.0,16,0.4268120058193634,0.43065456107747524,0.582268998890131,0.10043649238286666,0.8430683575192126,1.533427804877486,12.467747462408768,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.285,5.285,0.0,0.0,0.0,0.11921255430593167,1.2265625,1.0262081883423297,4.775735327633972,1.505566001271732
rr-phase,2024,16,3200,poisson,RR,True,rr,rr-phase,900000.0,16,0.6311510313885544,0.6310824526263457,0.776472061671155,0.08781709808179584,0.7155725045830988,1.9594026525192192,47.08732879033156,0.845,4.99815157116451,5.05746388620662,6.344674556213017,31.0,15.0,11.945266272189349,5.600591715976331,6.344674556213017,15.0,0.155,0.0,0.0,0.6355675194461841,2.0976961034396657,2.0976961034396657
bestfit,99,16,3200,poisson,BestFit,False,bestfit,bestfit-phase,900000.0,16,0.38369032294515426,0.38683579170693605,0.5148738266894537,0.07805362869825616,0.8694691900131533,1.5417550173572685,5.739588448663693,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.2859375,5.2859375,0.0,0.0,0.0,0.11025378800452995,1.048125,0.9257848207729102,4.39050443973031,1.5203946392353465
rr,2024,16,3200,poisson,RR,False,rr,rr-phase,900000.0,16,0.4335240390764944,0.4356945481103321,0.5814312903191611,0.08885602483177905,0.8396838790751544,1.5354993804853019,11.607361699316057,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.285,5.285,0.0,0.0,0.0,0.11819514383376345,1.2046875,1.0305285826719774,4.6282457887244455,1.5134655178661176
drf-phase,99,16,3200,poisson,DRF,True,drf,drf-phase,900000.0,16,0.37395476330565613,0.3715683785695695,0.4976719127750362,0.06960026191752358,0.8754668570311849,1.682014389745262,15.670680083587444,0.82625,4.92364990689013,4.978943919775508,5.963691376701966,29.570000000000164,15.0,11.729198184568835,5.765506807866869,5.963691376701966,15.0,0.17375,0.0,0.0,0.3862942802091711,1.8209258655448446,1.8209258655448446
rr-phase,123,16,3200,poisson,RR,True,rr,rr-phase,900000.0,16,0.6319373673179726,0.6350733960343417,0.7691162316617611,0.08817481684039215,0.7151132508527486,1.9698904045871537,47.542121353640916,0.844375,4.976058931860037,5.035516483637753,6.411547002220577,31.0,15.0,11.991857883049592,5.580310880829016,6.411547002220577,16.0,0.155625,2.0355073948732217e-06,0.0007401924500370096,0.6336827794473939,2.129442586621531,2.127725163641169
drf,99,16,3200,poisson,DRF,False,drf,drf-phase,900000.0,16,0.38369032294515426,0.38683579170693605,0.5148738266894537,0.07805362869825616,0.8694691900131533,1.5417550173572685,5.739588448663693,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.2859375,5.2859375,0.0,0.0,0.0,0.11025378800452995,1.048125,0.9257848207729102,4.39050443973031,1.5203946392353465
rr,123,16,3200,poisson,RR,False,rr,rr-phase,900000.0,16,0.43317400878978424,0.4306405234923421,0.575928379389557,0.08530240167800136,0.8400742735312949,1.5395979480754782,12.386249951858696,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.285,5.285,0.0,0.0,0.0,0.12148909549858043,1.2496875,1.0335180120336778,4.667771807326357,1.5188132015911378
bestfit,42,16,3200,poisson,BestFit,False,bestfit,bestfit-phase,900000.0,16,0.3890576006949384,0.38922906525033696,0.5307417205595697,0.08762000312997184,0.8658215008491148,1.5697433163054084,7.547081391001646,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.2909375,5.2909375,0.0,0.0,0.0,0.10500128663119998,1.0128125,0.9283841000989259,4.284919310340883,1.5379909637134672
bestfit,123,16,3200,poisson,BestFit,False,bestfit,bestfit-phase,900000.0,16,0.3895898078659067,0.38560341647284635,0.5188692861621882,0.08104428152090472,0.865919520362744,1.5695332266859763,6.504128432652366,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.2875,5.2875,0.0,0.0,0.0,0.10570456317491157,1.024375,0.9322771580143945,4.388410075356642,1.5446196559611156
bestfit,2024,16,3200,poisson,BestFit,False,bestfit,bestfit-phase,900000.0,16,0.3909367110401625,0.38855900947254696,0.5325513401080827,0.07911589921062459,0.8652327178416739,1.568961002410176,6.86700842149105,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.2890625,5.2890625,0.0,0.0,0.0,0.10528096854195096,1.010625,0.9278972424579891,4.338675877263169,1.544887237855229
rr,2024,16,3200,bursty,RR,False,rr,rr-phase,900000.0,16,0.5080792551267789,0.5223634653046685,1.037583924546235,0.3106093754794869,0.7821231249124841,1.907876573086619,21.837780686417545,1.0,6.072106261859583,6.072106261859583,0.0,16.009999999999764,16.009999999999764,5.68,5.68,0.0,0.0,0.0,0.14205937923429793,1.6940625,1.1226493745598691,5.246816046027531,1.6231745801738642
rr,99,16,3200,bursty,RR,False,rr,rr-phase,900000.0,16,0.49385451742288505,0.48203590373622573,0.9226291565262658,0.26089036592367354,0.7929723738560314,1.8253743387335863,17.57178812146358,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.4265625,5.4265625,0.0,0.0,0.0,0.12967021243851684,1.5559375,1.1068585328989715,4.959473710980374,1.6070499716477538
rr,21,16,3200,bursty,RR,False,rr,rr-phase,900000.0,16,0.5269342579834115,0.5035978229066154,1.0359937696274233,0.31745343637599166,0.7750783355597838,1.9295413679557802,22.32979614993499,1.0,6.083650190114068,6.083650190114068,0.0,15.0,15.0,5.33625,5.33625,0.0,0.0,0.0,0.1342974859116855,1.5746875,1.1256792718972977,5.307688667427177,1.6369162047845967
p2c,42,16,3200,poisson,P2C,False,p2c,p2c-phase,900000.0,16,0.5363653400868374,0.536052698089164,0.7369250868545218,0.11855660159055931,0.7755574308750652,1.6037639878998817,16.759662753073954,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.285,5.285,0.0,0.0,0.0,0.12762705375350522,1.5028125,1.1043341662359503,4.954537727226537,1.5760410173616113
p2c,21,16,3200,poisson,P2C,False,p2c,p2c-phase,900000.0,16,0.5166460445735694,0.5177868243490299,0.708585119624304,0.11778835625106186,0.7877713774024522,1.5915039315014237,14.643696955456635,1.0,6.083650190114068,6.083650190114068,0.0,15.0,15.0,5.285,5.285,0.0,0.0,0.0,0.1292974807923668,1.4875,1.0931010310937173,5.0240961803266515,1.5605736110194137
rr-phase,21,16,3200,bursty,RR,True,rr,rr-phase,900000.0,16,0.5638230122374032,0.5799082501170166,0.8670255441124209,0.20085132622160712,0.7572808607898481,1.9944869381613686,33.591063497281226,0.8184375,4.8410351201478745,4.9041787856168435,6.965635738831615,31.0,15.0,12.652157311951127,5.686521573119511,6.965635738831615,15.0,0.1815625,4.0278400096764994e-05,0.0015273004963726614,0.5928179518298557,2.13980790487836,2.093862924325773
p2c,2024,16,3200,poisson,P2C,False,p2c,p2c-phase,900000.0,16,0.542594810475634,0.5437532312210043,0.7211680895466178,0.1073277334541607,0.7718427156045261,1.607795923941154,13.20702866239507,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.285,5.285,0.0,0.0,0.0,0.12800758175430227,1.474375,1.1108706800098735,5.152598272310853,1.5858381216344606
p2c-phase,21,16,3200,poisson,P2C,True,p2c,p2c-phase,900000.0,16,0.45648594004200976,0.44366559928626015,0.6125303625138903,0.08444229989703109,0.8262055994265783,1.7616736441639227,16.188679768705594,0.810625,4.812615955473098,4.8733372201239185,6.715882806476484,30.0,15.0,12.520817270624518,5.804934464148034,6.715882806476484,15.0,0.189375,0.0,0.0,0.46482314500702204,1.9510129245739884,1.9510129245739884
p2c,123,16,3200,poisson,P2C,False,p2c,p2c-phase,900000.0,16,0.5327553035513299,0.5315440038874814,0.702823389247083,0.10514464730104822,0.7779827149228185,1.6038970134165291,15.024988147278094,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.285,5.285,0.0,0.0,0.0,0.12634016061498682,1.4740625,1.0951650486992774,5.034864666540131,1.5820448859655762
rr-phase,2024,16,3200,bursty,RR,True,rr,rr-phase,900000.0,16,0.5473356644621774,0.5420482012238348,0.8660494776034393,0.20037441170299033,0.7671222297913002,1.998800154440156,30.815867607317497,0.800625,4.770949720670391,4.834311167936649,7.038251366120218,31.0,15.0,12.799375487900079,5.76112412177986,7.038251366120218,16.0,0.199375,0.0,0.0,0.5806857970965944,2.1532652938152097,2.1532652938152097
p2c,99,16,3200,poisson,P2C,False,p2c,p2c-phase,900000.0,16,0.5269856591272502,0.5294683663266835,0.7094252058205969,0.10678454838772837,0.7817651886137625,1.583420357057188,14.108448546393245,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.285,5.285,0.0,0.0,0.0,0.12861845776559203,1.4803125,1.1013752673680384,4.989619173593827,1.5632172715554682
p2c-phase,2024,16,3200,poisson,P2C,True,p2c,p2c-phase,900000.0,16,0.4538955854078641,0.4417185747910882,0.6166742197014566,0.085696223862512,0.8277700390307247,1.794447332121564,16.57470844372084,0.806875,4.808193668528864,4.869619968386699,6.773818745158792,31.0,15.0,12.582494190549962,5.808675445391169,6.773818745158792,15.0,0.193125,0.0,0.0,0.4632529985962752,1.9818856516383236,1.9818856516383236
rr-phase,99,16,3200,bursty,RR,True,rr,rr-phase,900000.0,16,0.5868103385276656,0.6054386080830642,0.8126813294279736,0.15226325766269655,0.7432423017439083,1.9740014199145302,39.56974859784347,0.8265625,4.898148148148148,4.9618430244722385,6.9319470699432895,31.0,15.0,12.579962192816636,5.648015122873346,6.9319470699432895,16.0,0.1734375,0.0,0.0003780718336483932,0.5985828681863943,2.1314449516703755,2.1314449516703755
rr,123,16,3200,bursty,RR,False,rr,rr-phase,900000.0,16,0.5061753886175332,0.5145371988549827,0.9274589373668596,0.25713742827607655,0.7856078829882305,1.8342212088985443,21.044872997128095,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.3703125,5.3703125,0.0,0.0,0.0,0.12113146921294285,1.5209375,1.106801274633932,5.066486932606724,1.6315529102003685
rr-phase,123,16,3200,bursty,RR,True,rr,rr-phase,900000.0,16,0.608023486679726,0.6072884086876504,0.8053910145365919,0.12092400518480638,0.7303598714410067,2.017374471214336,43.78470850545515,0.8303125,4.902214022140221,4.965646009208706,6.923598042905533,31.0,15.0,12.502822732404969,5.579224689499435,6.923598042905533,16.0,0.1696875,0.0,0.0,0.6202043014672018,2.1997442905477937,2.1997442905477937
p2c-phase,99,16,3200,poisson,P2C,True,p2c,p2c-phase,900000.0,16,0.45161543649134367,0.452540525360559,0.5739797652911316,0.07633262972638105,0.8292597507550028,1.7848175527817978,16.53727538810194,0.8090625,4.803339517625232,4.8647930134275095,6.8088064889918885,31.0,15.0,12.625337968327539,5.816531479335651,6.8088064889918885,15.0,0.1909375,1.7682880372463949e-06,0.0003862495171881035,0.4594977732035853,2.0007880218020415,1.9992992665878602
p2c-phase,42,16,3200,poisson,P2C,True,p2c,p2c-phase,900000.0,16,0.4463171147082291,0.4462844169394638,0.5702213338750219,0.07932375855324715,0.8323771178284749,1.7890710702791799,16.17469275071458,0.806875,4.781481481481482,4.842493678784176,6.8036405886909375,31.0,15.0,12.624709527498064,5.821068938807127,6.8036405886909375,15.0,0.193125,0.0,0.0,0.45505593879071526,2.0162479131128244,2.0162479131128244
p2c-phase,123,16,3200,poisson,P2C,True,p2c,p2c-phase,900000.0,16,0.4779145584969163,0.4715684592071678,0.6269322678977042,0.08463268975741506,0.8128958245667225,1.7981329983325895,18.932735893978403,0.811875,4.811111111111111,4.87184069662026,6.731331793687452,30.0,15.0,12.541185527328714,5.809853733641263,6.731331793687452,15.0,0.188125,0.0,0.0,0.48317150473689435,1.9634801060361948,1.9634801060361948
stps-spatial,123,16,3200,poisson,STPS-spatial,False,stps-spatial,stps,900000.0,16,0.3970419985956687,0.39738135819572823,0.5231241990739144,0.08133778714818415,0.8615573613989927,1.5509800706909427,6.982525389415546,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.2865625,5.2865625,0.0,0.0,0.0,0.10797073721044657,1.0396875,0.9301719265383042,4.266310377540896,1.5268204129145393
stps-spatial,42,16,3200,poisson,STPS-spatial,False,stps-spatial,stps,900000.0,16,0.3931856324573965,0.39396396096197667,0.5358912866608615,0.08689565257925926,0.8635695266617713,1.5573690874028285,6.314632988093039,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.2878125,5.2878125,0.0,0.0,0.0,0.10820718206997879,1.0215625,0.9316804899016575,4.375202082123987,1.5268550501044316
stps-spatial,2024,16,3200,poisson,STPS-spatial,False,stps-spatial,stps,900000.0,16,0.3956579516322543,0.3918148380934522,0.5429711842522966,0.08083640737680453,0.8625148616499385,1.5598370493726434,7.155219465232041,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.28625,5.28625,0.0,0.0,0.0,0.10522706948671706,1.02625,0.9269924571818906,4.438116755178765,1.5324377622847736
rr-phase,42,16,3200,bursty,RR,True,rr,rr-phase,900000.0,16,0.5934970613175998,0.5980621412019744,0.8313666950663646,0.1554638600696742,0.7393671719814356,2.037255707527598,36.43014933923117,0.8228125,4.912313432835821,4.976490358110902,6.912267375617167,31.0,15.0,12.57690846942651,5.664641093809343,6.912267375617167,15.0,0.1771875,0.0,0.00037979491074819596,0.6150246340644137,2.2384977865384688,2.2384977865384688
rr,42,16,3200,bursty,RR,False,rr,rr-phase,900000.0,16,0.5380666386490673,0.5426425999329383,0.9976648047286609,0.27603211485991225,0.7680625151047569,1.9300743001809915,24.029189968502912,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.3471875,5.3471875,0.0,0.0,0.0,0.11997015277265102,1.5634375,1.1313443385303232,5.209603827464206,1.6805769157292896
stps-spatial,21,16,3200,poisson,STPS-spatial,False,stps-spatial,stps,900000.0,16,0.39206705193903946,0.38788824770062014,0.5655780702018722,0.09456491374586024,0.8637896073344862,1.553376840302178,6.653884956272502,1.0,6.083650190114068,6.083650190114068,0.0,15.0,15.0,5.2859375,5.2859375,0.0,0.0,0.0,0.10854674041954263,1.045625,0.9221872063934293,4.352552244742146,1.5203475273123983
stps-spatial,99,16,3200,poisson,STPS-spatial,False,stps-spatial,stps,900000.0,16,0.3875735401854595,0.3892898081432122,0.5165787382976061,0.07862052377745601,0.8671841292746761,1.5376161741991237,6.574316147149636,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.2853125,5.2853125,0.0,0.0,0.0,0.1083027341370557,1.020625,0.9258431722204765,4.290657310233362,1.514854395404849
stps,2024,16,3200,poisson,STPS-spatial,True,stps-spatial,stps,900000.0,16,0.45185609089072104,0.45086094141913297,0.6040520143464182,0.0924120775959136,0.8285760662901744,1.560940636682504,21.208032980482677,1.0,5.871559633027523,5.957575546014126,7.86875,67.0,61.0,18.1084375,10.2396875,7.86875,16.0,0.0,0.06339903707872667,0.6246875,0.737716923890575,2.6818253436454498,1.5594928153051675
stps,21,16,3200,poisson,STPS-spatial,True,stps-spatial,stps,900000.0,16,0.4792444362219199,0.4770224411609263,0.6265101317035489,0.08980855825251255,0.8118344928241973,1.6013197738947667,15.920251337065375,1.0,5.745062836624776,5.817963644545148,6.979375,130.0,123.0,22.2171875,15.2378125,6.979375,16.0,0.0,0.061409972304606486,0.82625,0.8166599094425482,3.0314836963554836,1.6229961664538688
stps,123,16,3200,poisson,STPS-spatial,True,stps-spatial,stps,900000.0,16,0.47181751487032775,0.4729935913946623,0.6164479658077332,0.09168197070131864,0.8163189471444351,1.5939144045019964,16.95088928026222,1.0,5.807622504537205,5.887974387311415,7.519375,103.0,97.0,19.588125,12.06875,7.519375,16.0,0.0,0.05937458248294711,0.656875,0.7716044862584487,2.8632372765957057,1.6072297462375094
stps,42,16,3200,poisson,STPS-spatial,True,stps-spatial,stps,900000.0,16,0.454916761417052,0.4623099526949538,0.5863728427053121,0.08706586850933073,0.8268470164334641,1.5493030558877139,19.95265802712211,1.0,5.893186003683241,5.97651184154773,7.570625,56.0,48.00999999999976,16.2653125,8.6946875,7.570625,16.0,0.0,0.06520432478907207,0.6346875,0.7410000298816986,2.6208047441628404,1.5523340722106012
stps,99,16,3200,poisson,STPS-spatial,True,stps-spatial,stps,900000.0,16,0.46575009687835617,0.46565389875866076,0.6005773350954902,0.0875127760288544,0.8202277177717542,1.5634657940841359,19.99954838158203,1.0,5.904059040590406,5.986228167658818,7.4396875,80.0,77.0,19.171875,11.7321875,7.4396875,16.0,0.0,0.06232325929100427,0.6371875,0.7575746139641684,2.690505315415682,1.576223414155774
bestfit,99,16,3200,bursty,BestFit,False,bestfit,bestfit-phase,900000.0,16,0.45520542340864395,0.4473188803753495,0.8264432611743943,0.23414145258323493,0.8165623797803828,1.8233241345151938,14.813733927230693,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.441875,5.441875,0.0,0.0,0.0,0.11858795003210355,1.374375,1.029302064782898,4.901413006936426,1.6154840305558498
bestfit,42,16,3200,bursty,BestFit,False,bestfit,bestfit-phase,900000.0,16,0.4833468586917724,0.4776797853803964,0.9091127105574126,0.25489732563503376,0.8008360584829706,1.9182030934628815,16.864935220796582,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.394375,5.394375,0.0,0.0,0.0,0.1093414595039399,1.3290625,1.0520531668126314,4.936237422364072,1.6715153612584184
bestfit-phase,2024,16,3200,bursty,BestFit,True,bestfit,bestfit-phase,900000.0,16,0.38493746863877615,0.37913365401920107,0.5975510979020677,0.11984977431162434,0.8661645764749265,1.7625366253606836,15.273929896854721,0.8109375,4.832402234636872,4.8912581614486905,6.461657032755299,31.0,16.0,12.472061657032755,6.010404624277457,6.461657032755299,15.0,0.1890625,0.0,0.0,0.4758586843181282,2.009720844390017,2.009720844390017
bestfit-phase,99,16,3200,bursty,BestFit,True,bestfit,bestfit-phase,900000.0,16,0.389235222454142,0.38562800975685746,0.5528434958161672,0.09390869161100208,0.8654344012218566,1.7566371050622824,14.361432979283535,0.81875,4.860853432282004,4.916892596081184,6.143129770992366,30.0,15.0,11.908015267175573,5.764885496183206,6.143129770992366,15.0,0.18125,0.0,0.0,0.43265468045232336,1.967964204309571,1.967964204309571
drf,99,16,3200,bursty,DRF,False,drf,drf-phase,900000.0,16,0.45520542340864395,0.4473188803753495,0.8264432611743943,0.23414145258323493,0.8165623797803828,1.8233241345151938,14.813733927230693,1.0,6.072106261859583,6.072106261859583,0.0,15.0,15.0,5.441875,5.441875,0.0,0.0,0.0,0.11858795003210355,1.374375,1.029302064782898,4.901413006936426,1.6154840305558498
bestfit,21,16,3200,bursty,BestFit,False,bestfit,bestfit-phase,900000.0,16,0.4751824650116144,0.4594716443895159,0.9130695845637605,0.30177194154446535,0.8059001043285858,1.9128382318562271,15.496071244642808,1.0,6.083650190114068,6.083650190114068,0.0,15.0,15.0,5.3990625,5.3990625,0.0,0.0,0.0,0.12418870504588171,1.3665625,1.0468797251035622,4.953892873145051,1.6280775166820718
