cards,arrival_mode,base_algo,phase_enabled,scheduler,card_id,kind,n,mean_load_mean,mean_load_ci95,max_load_mean,max_load_ci95,std_load_mean,std_load_ci95,time_cv_mean,time_cv_ci95,time_lif_mean,time_lif_ci95,time_jfi_mean,time_jfi_ci95,mean_cong_ratio_mean,mean_cong_ratio_ci95,max_cong_ratio_mean,max_cong_ratio_ci95,completed_tasks_mean,completed_tasks_ci95,throughput_mean,throughput_ci95
16,poisson,DRF,False,drf,0,served,5,740034.3746391056,41295.72997164947,2632436.95,180541.39661061772,542774.7772981304,41560.150173231275,0.7326985219423388,0.021677025782025357,3.555222974676669,0.0765609256962517,0.6507641262168031,0.013469994013408197,0.0,0.0,0.0,0.0,210.6,4.662987883321164,0.5280827697384164,0.011611087740696009
16,poisson,DRF,False,drf,1,served,5,788703.2526202982,18628.967076022935,2587479.109375,116037.23124837806,600471.3239155969,23215.993060600544,0.7611318806389649,0.015883391919101722,3.281662636233623,0.14588888973062564,0.6332325517317852,0.009682306367694963,0.0,0.0,0.0,0.0,212.2,9.222419639118575,0.5320877570811451,0.022925018719563577
16,poisson,DRF,False,drf,2,served,5,853014.1134893745,65172.92807030673,2693435.55,109996.23554797073,659907.0486143279,40376.206252025084,0.7746039222769912,0.015704639374246293,3.1795526741540296,0.30347321497462454,0.6250458089853225,0.009497831926109684,0.0,0.0,0.0,0.0,211.8,4.176226047521853,0.5310953262553368,0.010553606822812618
16,poisson,DRF,False,drf,3,served,5,811803.2970208208,67804.24775116674,2642907.7125,121552.55236234736,617990.2102571445,46168.10090185236,0.761919415858877,0.018019858098588453,3.2734160003269386,0.2399457755411622,0.632765470668577,0.01102206270973109,0.0,0.0,0.0,0.0,203.8,6.179442046010303,0.5110426820820897,0.01579048099466849
16,poisson,DRF,False,drf,4,served,5,826966.792056026,64430.60566478548,2697538.9375,111750.47699250397,635338.4904906303,48815.96486652268,0.7684068809123283,0.009784013535541076,3.2919259365102356,0.3784231883929723,0.6287724660939331,0.0059293211988856575,0.0,0.0,0.0,0.0,201.6,3.9492905692035367,0.5055163033211169,0.0098734404356641
16,poisson,DRF,False,drf,5,served,5,846249.4171619498,41399.42054537345,2612371.9666015627,142637.50100040552,659997.5498482613,29990.194877090988,0.7801085533523032,0.011300701067716221,3.0876513452966625,0.1004522140887703,0.6216969440097597,0.006799933312017355,0.0,0.0,0.0,0.0,204.8,7.8252861928494335,0.51355524489616,0.0199897962905
16,poisson,DRF,False,drf,6,served,5,844297.774314864,25313.785942793023,2720820.75,101404.6648541826,670230.3062208149,20111.3959186162,0.7940314222578193,0.017574171368132118,3.227201405323762,0.18304344950472992,0.6133807270718439,0.010458594689372536,0.0,0.0,0.0,0.0,202.4,6.692761462953839,0.5075250941423911,0.016840254648524566
16,poisson,DRF,False,drf,7,served,5,964957.5985116538,49331.453567425226,2691655.50625,146199.53682646708,734167.2296229264,15937.18699459598,0.762196218602879,0.02726445097885887,2.802773809616054,0.27060697693499136,0.6326829285476673,0.016486524441434686,0.0,0.0,0.0,0.0,206.8,3.582030708969425,0.518547625344769,0.008520212049710322
16,poisson,DRF,False,drf,8,served,5,889921.5446851526,34414.12404554272,2786357.571875,83249.58434079177,705568.8483356357,19838.433826599805,0.7933310805384253,0.01710575187857463,3.1357934716136464,0.15407746653591928,0.6137943855817053,0.010267845835545703,0.0,0.0,0.0,0.0,202.2,5.0505667008762485,0.507021322149595,0.012658207765916972
16,poisson,DRF,False,drf,9,served,5,833884.0117227349,54180.21394444951,2736203.98125,144955.41008717185,665132.8973811131,30850.973920581688,0.7987220149817943,0.017566497073812325,3.3033562604467672,0.34915373620038354,0.6105832699900836,0.010469470297635224,0.0,0.0,0.0,0.0,202.6,8.306331079363499,0.5080187906953313,0.020690591351450197
16,poisson,DRF,False,drf,10,served,5,813442.5312802522,29855.096281888433,2707070.565625,85966.83539924023,649727.4879205128,25686.435374558816,0.7987012184607503,0.00925795675559404,3.334484890626928,0.19723220063047842,0.6105476453102295,0.005509785053680208,0.0,0.0,0.0,0.0,192.8,6.6002836302692325,0.4834586466165413,0.01677383825301714
16,poisson,DRF,False,drf,11,served,5,827403.4901171139,36876.5994007252,2655101.9625,120554.17653567501,674817.3138733893,17219.410166748716,0.8163606856204757,0.017880181730060802,3.216485676267797,0.21822323414396683,0.6001519863569679,0.010489690509762435,0.0,0.0,0.0,0.0,194.8,6.210447970959905,0.4884736968048261,0.015813666643791607
16,poisson,DRF,False,drf,12,served,5,831350.1005056058,42585.946518964476,2653432.6166015626,186596.53065594603,674545.4410594902,30712.533938275363,0.8117290409646505,0.013415226969101262,3.19626159587716,0.22582264408532393,0.602847639682368,0.007919856171881684,0.0,0.0,0.0,0.0,191.4,7.805624638682032,0.4799498746867168,0.019802036574768367
16,poisson,DRF,False,drf,13,served,5,825915.4843062282,32948.667502519675,2621703.078125,116736.95805633027,682810.9172442049,31244.52233217161,0.8265612853212481,0.0074308266902493834,3.1758706555345375,0.11777224133306258,0.5941178476752409,0.004338425625054019,0.0,0.0,0.0,0.0,189.0,5.88,0.4739222427929119,0.01474422523677002
16,poisson,DRF,False,drf,14,served,5,911440.525442729,59603.36812036519,2625432.759375,148534.91913976875,727406.650638582,20070.017634370404,0.8003039178199924,0.03440069572882647,2.889376506724587,0.19493760360937024,0.6098302020920744,0.02051109507832267,0.0,0.0,0.0,0.0,188.6,7.656553793972847,0.4729084016574098,0.01894844191253869
16,poisson,DRF,False,drf,15,served,5,929195.8524445314,35276.35399803792,2623261.2625,175826.92331376672,741336.9873648206,16371.313324212648,0.7985763281475289,0.023168690992369113,2.8222829879518283,0.13823184036545555,0.6107191225039897,0.01381267055110756,0.0,0.0,0.0,0.0,184.6,7.756252703464476,0.4628745229908943,0.019128484463022177
16,poisson,DRF,False,drf,0,demand,5,740034.3746391056,41295.72997164947,2632436.95,180541.39661061772,542774.7772981304,41560.150173231275,0.7326985219423388,0.021677025782025357,3.555222974676669,0.0765609256962517,0.6507641262168031,0.013469994013408197,0.0,0.0,0.0,0.0,210.6,4.662987883321164,0.5280827697384164,0.011611087740696009
16,poisson,DRF,False,drf,1,demand,5,788703.2526202982,18628.967076022935,2587479.109375,116037.23124837806,600471.3239155969,23215.993060600544,0.7611318806389649,0.015883391919101722,3.281662636233623,0.14588888973062564,0.6332325517317852,0.009682306367694963,0.0,0.0,0.0,0.0,212.2,9.222419639118575,0.5320877570811451,0.022925018719563577
16,poisson,DRF,False,drf,2,demand,5,853014.1134893745,65172.92807030673,2693435.55,109996.23554797073,659907.0486143279,40376.206252025084,0.7746039222769912,0.015704639374246293,3.1795526741540296,0.30347321497462454,0.6250458089853225,0.009497831926109684,0.0,0.0,0.0,0.0,211.8,4.176226047521853,0.5310953262553368,0.010553606822812618
16,poisson,DRF,False,drf,3,demand,5,811803.2970208208,67804.24775116674,2642907.7125,121552.55236234736,617990.2102571445,46168.10090185236,0.761919415858877,0.018019858098588453,3.2734160003269386,0.2399457755411622,0.632765470668577,0.01102206270973109,0.0,0.0,0.0,0.0,203.8,6.179442046010303,0.5110426820820897,0.01579048099466849
16,poisson,DRF,False,drf,4,demand,5,826966.792056026,64430.60566478548,2697538.9375,111750.47699250397,635338.4904906303,48815.96486652268,0.7684068809123283,0.009784013535541076,3.2919259365102356,0.3784231883929723,0.6287724660939331,0.0059293211988856575,0.0,0.0,0.0,0.0,201.6,3.9492905692035367,0.5055163033211169,0.0098734404356641
16,poisson,DRF,False,drf,5,demand,5,846249.4171619498,41399.42054537345,2612371.9666015627,142637.50100040552,659997.5498482613,29990.194877090988,0.7801085533523032,0.011300701067716221,3.0876513452966625,0.1004522140887703,0.6216969440097597,0.006799933312017355,0.0,0.0,0.0,0.0,204.8,7.8252861928494335,0.51355524489616,0.0199897962905
