scheduler,seed,cards,tasks,arrival_mode,base_algo,phase_enabled,pair_base_scheduler,pair_phase_scheduler,bw_max,d_max,card_cv,median_card_cv,p95_card_cv,std_card_cv,card_jfi,card_lif,max_min_ratio,completion_rate,throughput,throughput_excl_cold,mean_cold_start,p99_delay,p99_delay_excl_cold,avg_delay,avg_delay_excl_cold,mean_start_offset,p95_start_offset,reject_rate_bw,avg_congestion_ratio,mean_congestion_wait_ticks,time_card_cv_demand_mean,time_card_lif_demand_mean,time_card_lif_served_mean
drf,123,16,1600,poisson,DRF,False,drf,drf-phase,900000.0,4,0.7936597520454084,0.7857366591157249,1.0234753420552856,0.1327521871324615,0.6168634556856127,2.957332657280573,41.59880104673087,1.0,3.0476190476190474,3.0476190476190474,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.03757209794067873,0.613125,1.3194355398319348,6.936906598077103,2.9650234165759475
drf-phase,99,16,1600,poisson,DRF,True,drf,drf-phase,900000.0,4,0.5873100780474676,0.5965508590270809,0.7812658592475644,0.12287501402424231,0.7434805225959958,2.5626857401492167,29.3056468756646,0.85,2.5904761904761906,2.593505579346183,0.6132352941176471,16.410000000000082,15.0,6.295588235294118,5.682352941176471,0.6132352941176471,3.0,0.15,0.0,0.0,0.6272603165604176,3.506875022423824,3.506875022423824
rr,21,16,1600,poisson,RR,False,rr,rr-phase,900000.0,4,0.8644703588854397,0.8389742029719975,1.1827414405154961,0.16216152733208705,0.5783064700873563,2.9517346465356953,59.165366814217414,1.0,3.0476190476190474,3.0476190476190474,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.04890656711062509,0.74375,1.4561656568297825,7.212599867974904,2.874928325047119
drf,42,16,1600,poisson,DRF,False,drf,drf-phase,900000.0,4,0.7892371553522669,0.7802675651368884,1.0387707125411147,0.14096961501409422,0.6199217673250252,2.9336499497064996,41.070073533256625,1.0,3.053435114503817,3.053435114503817,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.037193400134772014,0.595,1.3051416143133117,6.820514406115317,2.910926060267907
rr,2024,16,1600,poisson,RR,False,rr,rr-phase,900000.0,4,0.868755783724496,0.8485346918227156,1.1660769565161422,0.13964085862484932,0.5743699801287792,2.9589275904356223,57.96730169333732,1.0,3.0476190476190474,3.0476190476190474,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.04802801355562456,0.739375,1.459751439090617,7.1106909864476995,2.908607672187782
bestfit-phase,2024,16,1600,poisson,BestFit,True,bestfit,bestfit-phase,900000.0,4,0.5947472798998878,0.5979914397620776,0.8353174511561675,0.14450421066973718,0.7392269665244913,2.60947554751239,28.52682561867318,0.84625,2.579047619047619,2.582018838587557,0.604135893648449,16.0,15.0,6.298375184638109,5.69423929098966,0.604135893648449,4.0,0.15375,0.0,0.0,0.6290389670781644,3.589459177128842,3.589459177128842
rr-phase,99,16,1600,poisson,RR,True,rr,rr-phase,900000.0,4,0.6299503934827974,0.6281092453165039,0.856495237905932,0.12616983651074307,0.717177101269589,2.6770415609074796,27.951173311660042,0.856875,2.611428571428571,2.6167691763677317,1.0714806710430342,16.0,15.0,6.732312180889862,5.660831509846827,1.0714806710430342,4.0,0.143125,0.0,0.0,0.663586498765439,3.428468369963628,3.428468369963628
bestfit-phase,123,16,1600,poisson,BestFit,True,bestfit,bestfit-phase,900000.0,4,0.5873111435359538,0.5954344190389858,0.7985659889668356,0.1347056315097562,0.7435667212738637,2.568430837875282,29.348531295397507,0.845,2.5752380952380953,2.578463899609542,0.6568047337278107,17.0,15.0,6.355029585798817,5.6982248520710055,0.6568047337278107,4.0,0.155,0.0,0.0,0.6313079350543388,3.572749239561271,3.572749239561271
drf-phase,2024,16,1600,poisson,DRF,True,drf,drf-phase,900000.0,4,0.5947472798998878,0.5979914397620776,0.8353174511561675,0.14450421066973718,0.7392269665244913,2.60947554751239,28.52682561867318,0.84625,2.579047619047619,2.582018838587557,0.604135893648449,16.0,15.0,6.298375184638109,5.69423929098966,0.604135893648449,4.0,0.15375,0.0,0.0,0.6290389670781644,3.589459177128842,3.589459177128842
rr,123,16,1600,poisson,RR,False,rr,rr-phase,900000.0,4,0.8689116834444296,0.8548862770423659,1.1230789309041942,0.13787559146513356,0.5741740983260405,2.961752616306273,59.13832929185786,1.0,3.0476190476190474,3.0476190476190474,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.048216311363304266,0.74375,1.462710839278046,7.3208899746082015,2.912318348269009
drf-phase,123,16,1600,poisson,DRF,True,drf,drf-phase,900000.0,4,0.5873111435359538,0.5954344190389858,0.7985659889668356,0.1347056315097562,0.7435667212738637,2.568430837875282,29.348531295397507,0.845,2.5752380952380953,2.578463899609542,0.6568047337278107,17.0,15.0,6.355029585798817,5.6982248520710055,0.6568047337278107,4.0,0.155,0.0,0.0,0.6313079350543388,3.572749239561271,3.572749239561271
bestfit-phase,99,16,1600,poisson,BestFit,True,bestfit,bestfit-phase,900000.0,4,0.5873100780474676,0.5965508590270809,0.7812658592475644,0.12287501402424231,0.7434805225959958,2.5626857401492167,29.3056468756646,0.85,2.5904761904761906,2.593505579346183,0.6132352941176471,16.410000000000082,15.0,6.295588235294118,5.682352941176471,0.6132352941176471,3.0,0.15,0.0,0.0,0.6272603165604176,3.506875022423824,3.506875022423824
rr-phase,42,16,1600,poisson,RR,True,rr,rr-phase,900000.0,4,0.6495292915046167,0.6368214622197679,0.9137247567564304,0.14276708395801824,0.7051495759729112,2.710362860942378,27.08238047839669,0.856875,2.616412213740458,2.6218829552032696,1.0933625091174326,16.0,15.0,6.7541940189642595,5.660831509846827,1.0933625091174326,4.0,0.143125,0.0,0.0,0.6827121259303804,3.499582354166356,3.499582354166356
drf-phase,42,16,1600,poisson,DRF,True,drf,drf-phase,900000.0,4,0.5919759921768181,0.595447491898236,0.8186042993626066,0.13905279004038187,0.7406039736907233,2.5482602974970296,30.025731581924305,0.844375,2.5782442748091605,2.5813290754343936,0.6262028127313102,16.0,15.0,6.3264248704663215,5.700222057735011,0.6262028127313102,4.0,0.155625,0.0,0.0,0.64278922629076,3.561008877439032,3.561008877439032
bestfit-phase,42,16,1600,poisson,BestFit,True,bestfit,bestfit-phase,900000.0,4,0.5919759921768181,0.595447491898236,0.8186042993626066,0.13905279004038187,0.7406039736907233,2.5482602974970296,30.025731581924305,0.844375,2.5782442748091605,2.5813290754343936,0.6262028127313102,16.0,15.0,6.3264248704663215,5.700222057735011,0.6262028127313102,4.0,0.155625,0.0,0.0,0.64278922629076,3.561008877439032,3.561008877439032
drf,21,16,1600,poisson,DRF,False,drf,drf-phase,900000.0,4,0.7931111338509763,0.7813107300411775,1.0730297479006472,0.14931981168891814,0.6183378849958542,2.948587950073906,41.505813852293954,1.0,3.0476190476190474,3.0476190476190474,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.03856817026463394,0.61375,1.3141538280974208,6.896377578712027,2.915342124859947
bestfit,21,16,1600,poisson,BestFit,False,bestfit,bestfit-phase,900000.0,4,0.7931111338509763,0.7813107300411775,1.0730297479006472,0.14931981168891814,0.6183378849958542,2.948587950073906,41.505813852293954,1.0,3.0476190476190474,3.0476190476190474,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.03856817026463394,0.61375,1.3141538280974208,6.896377578712027,2.915342124859947
bestfit,42,16,1600,poisson,BestFit,False,bestfit,bestfit-phase,900000.0,4,0.7892371553522669,0.7802675651368884,1.0387707125411147,0.14096961501409422,0.6199217673250252,2.9336499497064996,41.070073533256625,1.0,3.053435114503817,3.053435114503817,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.037193400134772014,0.595,1.3051416143133117,6.820514406115317,2.910926060267907
rr,42,16,1600,poisson,RR,False,rr,rr-phase,900000.0,4,0.8622722882391542,0.8459649684381886,1.175414752489641,0.14748029652971065,0.578515753822079,2.9485734935649583,57.943195045080856,1.0,3.053435114503817,3.053435114503817,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.048811706993346804,0.745625,1.4577305817502362,7.231477262411669,2.8830890522747024
bestfit,123,16,1600,poisson,BestFit,False,bestfit,bestfit-phase,900000.0,4,0.7936597520454084,0.7857366591157249,1.0234753420552856,0.1327521871324615,0.6168634556856127,2.957332657280573,41.59880104673087,1.0,3.0476190476190474,3.0476190476190474,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.03757209794067873,0.613125,1.3194355398319348,6.936906598077103,2.9650234165759475
p2c,21,16,1600,poisson,P2C,False,p2c,p2c-phase,900000.0,4,0.9950735499028592,0.9802682735475796,1.3096820884035127,0.17567864359079752,0.5098689618770568,3.048847301637452,24.48787173492338,1.0,3.0476190476190474,3.0476190476190474,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.049971577015324224,0.956875,1.5726208485872335,8.767759909695943,2.970199750675719
p2c-phase,42,16,1600,poisson,P2C,True,p2c,p2c-phase,900000.0,4,0.8843600907496433,0.8780793594968864,1.172761415052678,0.16948010368295405,0.5675909278076962,2.9997826353872465,20.868677755859686,0.80625,2.4618320610687023,2.467815773200004,1.2705426356589147,18.1099999999999,15.0,7.082945736434109,5.812403100775194,1.2705426356589147,4.0,0.19375,0.0,0.0,0.9161143668016256,4.055393515549536,4.055393515549536
p2c,123,16,1600,poisson,P2C,False,p2c,p2c-phase,900000.0,4,1.0045332183554447,0.9937869401255641,1.2591613971478262,0.14954810998031987,0.5031580065782403,3.057657590894446,30.09454528098371,1.0,3.0476190476190474,3.0476190476190474,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.047468729292727704,0.91625,1.544761618388538,8.262401130138993,3.002710069602718
p2c,99,16,1600,poisson,P2C,False,p2c,p2c-phase,900000.0,4,0.9884575564020547,0.9649437355289123,1.2572404954650165,0.1422010092991566,0.5107089644805355,3.0164637977332682,27.154297834258394,1.0,3.0476190476190474,3.0476190476190474,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.05012088826848461,0.964375,1.5668742705391,8.65572025634903,2.9707893253880933
p2c,42,16,1600,poisson,P2C,False,p2c,p2c-phase,900000.0,4,0.9935045240509609,0.9839208654127873,1.2892793308332378,0.167109787489372,0.50998313016927,3.0473632607865926,26.21178729303329,1.0,3.053435114503817,3.053435114503817,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.04895060173511421,0.93875,1.5581621971427726,8.543118162067467,2.94895006676854
p2c-phase,99,16,1600,poisson,P2C,True,p2c,p2c-phase,900000.0,4,0.8874736754022666,0.8706701051113136,1.1321721526314679,0.14754479215470695,0.5644113679584144,3.0330254395390015,21.28448628620927,0.800625,2.44,2.445909971679833,1.2685402029664326,19.0,15.0,7.097580015612802,5.82903981264637,1.2685402029664326,4.0,0.199375,0.0,0.0,0.9065003332979674,3.9582794777713786,3.9582794777713786
p2c,2024,16,1600,poisson,P2C,False,p2c,p2c-phase,900000.0,4,1.0069843170525719,0.9927914351878429,1.2636379826777444,0.1476601070600003,0.5018090781931235,3.046404672434249,26.154016058599744,1.0,3.0476190476190474,3.0476190476190474,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.04887215736168429,0.955,1.573907983452476,8.717652893528733,2.986801494230029
p2c-phase,21,16,1600,poisson,P2C,True,p2c,p2c-phase,900000.0,4,0.9064864023961117,0.8888300366365957,1.1923808064788404,0.17799061245196415,0.5562833139199281,3.051711477479215,22.634270161606228,0.805625,2.455238095238095,2.4615162392833176,1.339022498060512,19.0,15.0,7.147401086113266,5.808378588052754,1.339022498060512,4.0,0.194375,0.0,0.0,0.9171749357604988,3.997243936060591,3.997243936060591
rr-phase,42,16,1600,bursty,RR,True,rr,rr-phase,900000.0,4,0.7732791937644017,0.7076096560601914,1.3402991893656715,0.290985818964247,0.6407618428084373,2.9313749105296196,22.05264128278885,0.839375,2.5483870967741935,2.5541828635356256,1.1958302308265079,18.0,15.0,6.885331347728965,5.689501116902457,1.1958302308265079,4.0,0.160625,0.0,0.0,0.7974540240830578,3.967555774636911,3.967555774636911
rr-phase,99,16,1600,bursty,RR,True,rr,rr-phase,900000.0,4,0.7279345959741166,0.6794996559088807,1.2135742189662784,0.2575408665052068,0.6643007781681212,2.7732584182474858,22.367214376952138,0.8375,2.5426944971537,2.5484830593151058,1.1970149253731344,18.0,15.0,6.853731343283582,5.656716417910448,1.1970149253731344,4.0,0.1625,0.0,0.0,0.7635249505033094,3.7797665070501187,3.7797665070501187
p2c-phase,123,16,1600,poisson,P2C,True,p2c,p2c-phase,900000.0,4,0.8899503297303553,0.8815346325592683,1.1989200043720025,0.17514619539100781,0.5649071745238006,2.994598038213239,20.72407117362687,0.8025,2.4457142857142857,2.4518648620110675,1.3169781931464175,18.170000000000073,15.0,7.15809968847352,5.841121495327103,1.3169781931464175,4.0,0.1975,0.0,0.0,0.9069954955233999,3.848774784321262,3.848774784321262
rr,99,16,1600,bursty,RR,False,rr,rr-phase,900000.0,4,0.9200893496250488,0.8938958185436191,1.4761172813627592,0.3001873446226643,0.5594699574588823,3.2053225608002163,45.470516996346355,1.0,3.0360531309297913,3.0360531309297913,0.0,15.0,15.0,5.28375,5.28375,0.0,0.0,0.0,0.049375769124702915,0.855,1.5379639090642172,7.934423148315878,2.9426137976863034
rr,123,16,1600,bursty,RR,False,rr,rr-phase,900000.0,4,0.9260888534891337,0.8955416119722173,1.4797659802671035,0.3108277256287199,0.5581928693833692,3.199647063356873,39.97937602284657,1.0,3.0360531309297913,3.0360531309297913,0.0,15.0,15.0,5.29125,5.29125,0.0,0.0,0.0,0.04922967630803257,0.88625,1.527931051459878,7.767069806943604,2.9511693882611043
rr,21,16,1600,bursty,RR,False,rr,rr-phase,900000.0,4,0.9575356835763752,0.9173051122718932,1.659961570087432,0.38603585928783357,0.5513329180807823,3.3505056873594508,38.50601795204299,1.0,3.041825095057034,3.041825095057034,0.0,15.0,15.0,5.28125,5.28125,0.0,0.0,0.0,0.05052397530906919,0.874375,1.5464928414417027,8.105575554912527,2.937108411503717
rr-phase,2024,16,1600,bursty,RR,True,rr,rr-phase,900000.0,4,0.8215411997013288,0.7763797145556494,1.496276460748478,0.33820464227298136,0.6185625659925162,2.9617506472122415,21.60996345826238,0.80625,2.4618320610687023,2.467102337083183,1.1193798449612402,18.0,15.0,6.770542635658915,5.651162790697675,1.1193798449612402,4.0,0.19375,0.0,0.0,0.8742679997638714,4.138514946383667,4.138514946383667
rr,2024,16,1600,bursty,RR,False,rr,rr-phase,900000.0,4,0.9650207116365269,0.9179290942411299,1.6248608704270362,0.3689066394276447,0.543044372984785,3.365439307568052,37.11393222354703,1.0,3.053435114503817,3.053435114503817,0.0,15.0,15.0,5.321875,5.321875,0.0,0.0,0.0,0.050960045529030794,1.01625,1.5658174633182977,8.146800670052485,2.980755761128389
p2c-phase,2024,16,1600,poisson,P2C,True,p2c,p2c-phase,900000.0,4,0.8922160278169069,0.8854864224646071,1.1602750062888036,0.15075040662482722,0.5619264485006683,3.0165872127435196,20.576629183122623,0.798125,2.4323809523809525,2.4386118388783213,1.341425215348473,19.0,15.0,7.185591229444009,5.844166014095537,1.341425215348473,4.0,0.201875,7.632561915279916e-07,0.0007830853563038371,0.9184061287766128,3.9494376799409405,3.9482526414342995
rr-phase,21,16,1600,bursty,RR,True,rr,rr-phase,900000.0,4,0.7645383990836135,0.6852190773229613,1.4198662584425603,0.36479503246876077,0.6532959677880208,2.851641867218867,17.718454302930294,0.831875,2.52561669829222,2.5316694295186917,1.2599549211119458,18.700000000000045,15.0,6.991735537190083,5.731780616078137,1.2599549211119458,4.0,0.168125,0.0,0.0,0.7901181285388212,3.76613646380064,3.76613646380064
rr-phase,123,16,1600,bursty,RR,True,rr,rr-phase,900000.0,4,0.7274357542315563,0.693770359627517,1.2910307808095616,0.2836163447101322,0.6660953054451552,2.7933449354288835,22.23417127292107,0.836875,2.5311909262759924,2.536939351318616,1.19865571321882,18.0,15.0,6.854368932038835,5.655713218820015,1.19865571321882,4.0,0.163125,0.0,0.0,0.7618341105126027,3.8336991355981542,3.8336991355981542
rr,42,16,1600,bursty,RR,False,rr,rr-phase,900000.0,4,0.9596683821706521,0.9259991026761882,1.5356477387231753,0.31289311690674987,0.5419282618217792,3.3632580092398587,41.06338056864312,1.0,3.0476190476190474,3.0476190476190474,0.0,15.0,15.0,5.2825,5.2825,0.0,0.0,0.0,0.04497109124349937,0.858125,1.5554068974781299,8.143296949978115,3.0857481764743127
stps-spatial,2024,16,1600,poisson,STPS-spatial,False,stps-spatial,stps,900000.0,4,0.8196332786415809,0.7971163542599233,1.0576720111751707,0.13459566689146815,0.6020673050128591,2.9969741146078697,34.510499052516316,1.0,3.0476190476190474,3.0476190476190474,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.037059937394664684,0.61375,1.3157366585618333,6.752520687273473,2.96453771723814
stps-spatial,99,16,1600,poisson,STPS-spatial,False,stps-spatial,stps,900000.0,4,0.8048535851949624,0.7933969165520136,1.0252442439933727,0.12130582615493207,0.6099157888301936,2.9389315070466777,31.34128831603834,1.0,3.0476190476190474,3.0476190476190474,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.03857597922020594,0.635,1.296939270018846,6.711830380656787,2.8900581991383882
stps-spatial,21,16,1600,poisson,STPS-spatial,False,stps-spatial,stps,900000.0,4,0.8181512256098525,0.7963149407323684,1.0762375146586416,0.15277510110297784,0.604021555541109,2.9676994098409173,33.20753435775725,1.0,3.0476190476190474,3.0476190476190474,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.038369962798039524,0.649375,1.32408079582415,6.635151508606402,2.911364415776421
stps,21,16,1600,poisson,STPS-spatial,True,stps-spatial,stps,900000.0,4,0.7538632342924845,0.7553676455050518,0.9526373433938123,0.12408958544637957,0.6403018374599189,2.854326070469713,39.63133196136578,1.0,3.0476190476190474,3.0588347751278495,1.925,19.0,15.0,7.205,5.28,1.925,4.0,0.0,0.034983768428284864,0.545625,1.2281874997600624,6.0782181773031345,2.8780821214884167
stps-spatial,123,16,1600,poisson,STPS-spatial,False,stps-spatial,stps,900000.0,4,0.8124077956933158,0.7987543379659163,1.0669826436849763,0.1383885229078085,0.6063043485176232,2.9464013990892255,30.986702428583754,1.0,3.0476190476190474,3.0476190476190474,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.037693560002394606,0.641875,1.2976647649072444,6.77302811960304,2.9772783416135207
stps,42,16,1600,poisson,STPS-spatial,True,stps-spatial,stps,900000.0,4,0.7544547875202259,0.7663895273655498,0.934390334595606,0.11773481220688449,0.63943993707584,2.8674906313238555,40.26092933453695,1.0,3.0360531309297913,3.0466651512681153,1.835625,19.0,15.0,7.115625,5.28,1.835625,4.0,0.0,0.03492348885208654,0.55625,1.2244455537434082,6.118384425132974,2.8851239830049686
stps-spatial,42,16,1600,poisson,STPS-spatial,False,stps-spatial,stps,900000.0,4,0.8081628024459363,0.7977408019186096,1.0735958677055224,0.1385288646455112,0.6089062831649115,2.9256107692090505,32.37003921042288,1.0,3.053435114503817,3.053435114503817,0.0,15.0,15.0,5.28,5.28,0.0,0.0,0.0,0.03733785691851245,0.62125,1.2990067663208595,6.42789541035695,2.9156199177478532
stps,2024,16,1600,poisson,STPS-spatial,True,stps-spatial,stps,900000.0,4,0.7640919842612842,0.7672949425079678,0.9397758680256252,0.11628228489567757,0.6338207086501231,2.9020213257014147,38.759708772853195,1.0,3.0360531309297913,3.0475900229521624,1.995,19.0,15.0,7.275,5.28,1.995,4.0,0.0,0.034227290561113795,0.5425,1.244887729037401,6.09222669475866,2.914950305982597
stps,123,16,1600,poisson,STPS-spatial,True,stps-spatial,stps,900000.0,4,0.7546953544131628,0.7611519539736892,0.8959808032876375,0.10082300458299184,0.6387633728867643,2.8708099532606726,39.75133677161272,1.0,3.041825095057034,3.053416904717887,1.996875,19.0,15.0,7.276875,5.28,1.996875,4.0,0.0,0.03423169961543882,0.53875,1.241166789799602,6.05922784892112,2.8997559572104006
stps,99,16,1600,poisson,STPS-spatial,True,stps-spatial,stps,900000.0,4,0.7406451141398762,0.7470110213331208,0.8966162214352371,0.10180280371296217,0.6472150782914089,2.8145900830053483,39.39355136670101,1.0,3.0476190476190474,3.059320950253768,2.008125,19.0,15.0,7.288125,5.28,2.008125,4.0,0.0,0.03525326974694533,0.543125,1.2133170027100237,6.064837688883578,2.876648750976627
bestfit-phase,42,16,1600,bursty,BestFit,True,bestfit,bestfit-phase,900000.0,4,0.7142110098703718,0.6743732373213959,1.2627004721719153,0.27652451885431933,0.6738269665050892,2.675823117490403,21.192896429357347,0.82375,2.505703422053232,2.5100082505031938,0.9021244309559939,18.0,15.0,6.669954476479514,5.76783004552352,0.9021244309559939,4.0,0.17625,0.0,0.0,0.7654996706047488,3.9544643422039867,3.9544643422039867
bestfit,99,16,1600,bursty,BestFit,False,bestfit,bestfit-phase,900000.0,4,0.8541303168562849,0.8256322828022934,1.3848435373553103,0.2998440343068706,0.5947328597232705,3.1143717543915583,32.208721013267464,1.0,3.0360531309297913,3.0360531309297913,0.0,15.0,15.0,5.289375,5.289375,0.0,0.0,0.0,0.04159043113795328,0.686875,1.4070036570348103,7.592213346319112,2.989395007324773
bestfit,123,16,1600,bursty,BestFit,False,bestfit,bestfit-phase,900000.0,4,0.8573813405306513,0.8357115683326314,1.401785572732588,0.3097076083570238,0.5944427249793283,3.1493907706228517,29.157297302539227,1.0,3.0360531309297913,3.0360531309297913,0.0,15.0,15.0,5.2925,5.2925,0.0,0.0,0.0,0.04143459854203739,0.71125,1.4064297864340904,7.566498574915736,2.9788554972445302
bestfit-phase,21,16,1600,bursty,BestFit,True,bestfit,bestfit-phase,900000.0,4,0.727021431311285,0.6542837074831745,1.3205208177678827,0.35080039125595824,0.6739815200605096,2.7069102611543623,21.1250506477607,0.82875,2.5209125475285172,2.525438578852269,0.942684766214178,18.0,15.0,6.693815987933635,5.751131221719457,0.942684766214178,4.0,0.17125,0.0,0.0,0.7853774412904322,3.7277342475345576,3.7277342475345576
drf,99,16,1600,bursty,DRF,False,drf,drf-phase,900000.0,4,0.8541303168562849,0.8256322828022934,1.3848435373553103,0.2998440343068706,0.5947328597232705,3.1143717543915583,32.208721013267464,1.0,3.0360531309297913,3.0360531309297913,0.0,15.0,15.0,5.289375,5.289375,0.0,0.0,0.0,0.04159043113795328,0.686875,1.4070036570348103,7.592213346319112,2.989395007324773
bestfit,42,16,1600,bursty,BestFit,False,bestfit,bestfit-phase,900000.0,4,0.898159271813685,0.8655337087690246,1.4495367612958692,0.3128191009821418,0.5736523581869614,3.2932291985217628,31.801984702211072,1.0,3.0476190476190474,3.0476190476190474,0.0,15.0,15.0,5.285,5.285,0.0,0.0,0.0,0.03812870165172911,0.699375,1.435355935730815,8.060485315171453,3.1468908666166238
bestfit,2024,16,1600,bursty,BestFit,False,bestfit,bestfit-phase,900000.0,4,0.8997509533105218,0.852837647682449,1.5409018466990234,0.36783330582267887,0.5767709129949532,3.270802793159552,31.527263561337378,1.0,3.053435114503817,3.053435114503817,0.0,15.0,15.0,5.3325,5.3325,0.0,0.0,0.0,0.04492412207676303,0.880625,1.4628372688843365,7.8488216578803165,3.073831194397776
