cards,arrival_mode,base_algo,phase_enabled,scheduler,card_id,kind,n,mean_load_mean,mean_load_ci95,max_load_mean,max_load_ci95,std_load_mean,std_load_ci95,time_cv_mean,time_cv_ci95,time_lif_mean,time_lif_ci95,time_jfi_mean,time_jfi_ci95,mean_cong_ratio_mean,mean_cong_ratio_ci95,max_cong_ratio_mean,max_cong_ratio_ci95,completed_tasks_mean,completed_tasks_ci95,throughput_mean,throughput_ci95
4,poisson,RR,False,rr,0,served,5,562714.6312165397,29163.841184181634,900000.0,0.0,287310.7620187733,3306.028880286777,0.5121579192340046,0.029602241441773796,1.6040555867836912,0.08653585022057826,0.7921102320717684,0.01903816753139646,0.12892662504634603,0.01306887615774222,0.7362154921162387,0.01987196516097024,203.6,3.7497007880629627,0.5146746750981186,0.010075782837838831
4,poisson,RR,False,rr,1,served,5,569593.4759253998,13982.807265133024,900000.0,0.0,281303.37314658466,5557.261491929533,0.4941585288414319,0.014833755786174954,1.5810810376073758,0.03939685257036525,0.8037007285857264,0.00944462574307769,0.11795008243523737,0.01549797193524112,0.7029061287075293,0.04250045354057402,199.8,6.271999999999999,0.5050493264788101,0.015574734703871608
4,poisson,RR,False,rr,2,served,5,594486.3540392377,23560.856431890516,900000.0,0.0,287067.37775032513,11017.46447555851,0.484197377770229,0.034555474745523805,1.5164422792205141,0.06134899352262677,0.8098812980416076,0.021916013524473605,0.1508245784566515,0.021727130401091487,0.7476187775978551,0.01654252769652,198.6,3.1966632603388176,0.5020176672981499,0.00769315985583268
4,poisson,RR,False,rr,3,served,5,576266.7177285968,19645.138817701438,900000.0,0.0,288345.38864337746,6406.249053034353,0.5011146281506338,0.02335087859808145,1.563643570242909,0.052591889297121656,0.7992107099568568,0.014901672923211555,0.13253467674167912,0.01310460709209519,0.7363390654429668,0.026604028458968212,198.0,7.281076843434629,0.5005164709285346,0.018607651245161515
4,poisson,RR,False,rr,0,demand,5,561649.4477888499,29315.035973703372,2555915.696875,49331.510900518144,624146.930009711,19607.254530841736,1.1126461153909033,0.026940038345494282,4.568574886494445,0.33373652217912325,0.44701405668595795,0.011949857111278443,0.12892662504634603,0.01306887615774222,0.7362154921162387,0.01987196516097024,203.6,3.7497007880629627,0.5146746750981186,0.010075782837838831
4,poisson,RR,False,rr,1,demand,5,569742.4183852568,14092.29492066707,2552480.696875,42600.794873495506,591638.348960037,30216.359365484303,1.0388535346189152,0.05358620532097295,4.482088436949684,0.10265613638598864,0.48169446802340976,0.02625387291186066,0.11795008243523737,0.01549797193524112,0.7029061287075293,0.04250045354057402,199.8,6.271999999999999,0.5050493264788101,0.015574734703871608
4,poisson,RR,False,rr,2,demand,5,595656.2907145706,23498.093321844783,2597752.675,98556.8452961086,653289.3201103343,32902.852856300146,1.0972762977992803,0.04761592551784708,4.365025629547488,0.16909936244027676,0.45429238910886455,0.021473333378094983,0.1508245784566515,0.021727130401091487,0.7476187775978551,0.01654252769652,198.6,3.1966632603388176,0.5020176672981499,0.00769315985583268
4,poisson,RR,False,rr,3,demand,5,576455.9509726947,19423.487072361706,2530895.496875,1119.993,627203.1844644349,26845.293237746642,1.0879146026969602,0.023199388030023138,4.395534790696761,0.1452125778618271,0.4581050439070534,0.010502272723995997,0.13253467674167912,0.01310460709209519,0.7363390654429668,0.026604028458968212,198.0,7.281076843434629,0.5005164709285346,0.018607651245161515
4,poisson,RR,True,rr-phase,0,served,5,410304.32061515853,17637.33762907366,813333.2955078125,39417.13368639719,173978.7148350707,5656.699278423083,0.42452336537220886,0.016075350388713543,1.985074046986431,0.11182101921560937,0.8472223823084202,0.009745060996574784,0.0,0.0,0.0,0.0,152.4,10.49286691043015,0.3743056857791387,0.02610586543135478
4,poisson,RR,True,rr-phase,1,served,5,409505.40904810274,30720.53773728964,829272.0478515625,50890.141493765026,167911.7031056054,20165.511903738927,0.41000839083859625,0.03895272033490393,2.0296690612141606,0.1064185943413807,0.855600046891775,0.023417973090972856,0.0,0.0,0.0,0.0,162.0,5.073334209373556,0.397895689477664,0.013853326343198512
4,poisson,RR,True,rr-phase,2,served,5,412969.8923176424,26901.52148468704,799999.9625,48009.95394917626,178203.83243231042,16453.90420036658,0.4351060075133991,0.0603378786158011,1.9504047322696327,0.21842127865003824,0.8397770860580511,0.03655741767769824,0.0,0.0,0.0,0.0,157.6,9.330094104562933,0.3869260276314184,0.020933190097417596
4,poisson,RR,True,rr-phase,3,served,5,422307.1470477982,28824.829613770027,767999.9998046875,6401.333038190824,161317.31377170156,13897.012604474128,0.3834697363978514,0.03789692823407671,1.826336332423788,0.109155487258958,0.8712204059409007,0.02166631313277576,0.0,0.0,0.0,0.0,152.4,3.6458107465967013,0.3742371199214847,0.007489337568673579
